neighbourhood_code,space_heating_demand_per_house,hot_water_demand_per_house,space_heating_demand_per_m2_utility,hot_water_demand_per_m2_utility,electricity_demand_per_house,electricity_demand_per_m2_utility,share_of_houses_demolished,number_of_new_apartments,number_of_new_terraced_houses,number_of_new_detached_houses,number_of_new_semi_detached_houses,number_of_new_houses_unknown_type,epi_of_new_houses,size_of_new_houses,existing_heat_network_share
GM0344_2_17,19,7,0.14615384615384616,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,12
GM0344_1_59,15,5,0.11538461538461539,0.038461538461538464,21.0,0.16153846153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_58,16,6,0.12307692307692308,0.046153846153846156,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,70
GM0344_2_19,26,3,0.2,0.023076923076923078,18.0,0.13846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_73,20,7,0.15384615384615385,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_125,14,6,0.1076923076923077,0.046153846153846156,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,75
GM0344_1_72,20,6,0.15384615384615385,0.046153846153846156,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,16
GM0344_1_124,12,6,0.09230769230769231,0.046153846153846156,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_75,13,7,0.1,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_127,18,6,0.13846153846153847,0.046153846153846156,27.0,0.2076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_74,19,7,0.14615384615384616,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,33
GM0344_1_126,16,7,0.12307692307692308,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_77,22,7,0.16923076923076924,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_129,19,7,0.14615384615384616,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_76,15,7,0.11538461538461539,0.05384615384615385,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,25
GM0344_1_128,20,7,0.15384615384615385,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_79,12,7,0.09230769230769231,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_78,22,7,0.16923076923076924,0.05384615384615385,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_121,20,7,0.15384615384615385,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_120,15,5,0.11538461538461539,0.038461538461538464,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,80
GM0344_1_71,14,6,0.1076923076923077,0.046153846153846156,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,90
GM0344_1_123,14,6,0.1076923076923077,0.046153846153846156,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_70,12,4,0.09230769230769231,0.03076923076923077,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,75
GM0344_1_122,12,4,0.09230769230769231,0.03076923076923077,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_69,16,7,0.12307692307692308,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,28
GM0344_1_136,13,7,0.1,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,10
GM0344_1_135,22,7,0.16923076923076924,0.05384615384615385,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_138,21,7,0.16153846153846155,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_137,12,5,0.09230769230769231,0.038461538461538464,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_139,14,7,0.1076923076923077,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_130,17,6,0.13076923076923078,0.046153846153846156,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_132,12,5,0.09230769230769231,0.038461538461538464,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_131,21,5,0.16153846153846155,0.038461538461538464,32.0,0.24615384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_134,16,7,0.12307692307692308,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_133,16,7,0.12307692307692308,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_2_223,23,7,0.17692307692307693,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_2_222,11,6,0.08461538461538462,0.046153846153846156,8.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,98
GM0344_2_225,33,7,0.25384615384615383,0.05384615384615385,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,12
GM0344_2_224,14,7,0.1076923076923077,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_2_227,15,7,0.11538461538461539,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_103,13,5,0.1,0.038461538461538464,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_2_226,24,7,0.18461538461538463,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_102,12,6,0.09230769230769231,0.046153846153846156,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,42
GM0344_2_229,19,8,0.14615384615384616,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_105,19,7,0.14615384615384616,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_2_228,28,6,0.2153846153846154,0.046153846153846156,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,20
GM0344_1_104,16,7,0.12307692307692308,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,13
GM0344_1_107,14,7,0.1076923076923077,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,19
GM0344_1_106,19,6,0.14615384615384616,0.046153846153846156,18.0,0.13846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_109,12,6,0.09230769230769231,0.046153846153846156,8.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,89
GM0344_1_108,15,7,0.11538461538461539,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_2_221,15,7,0.11538461538461539,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_2_220,23,7,0.17692307692307693,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_2_190,9,6,0.06923076923076923,0.046153846153846156,23.0,0.17692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_101,15,5,0.11538461538461539,0.038461538461538464,8.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,84
GM0344_1_100,15,1,0.11538461538461539,0.007692307692307693,25.0,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,20
GM0344_2_189,16,7,0.12307692307692308,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_2_182,10,8,0.07692307692307693,0.06153846153846154,8.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,40
GM0344_2_233,20,7,0.15384615384615385,0.05384615384615385,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,33
GM0344_2_181,25,7,0.19230769230769232,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_2_184,14,8,0.1076923076923077,0.06153846153846154,8.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_2_183,21,7,0.16153846153846155,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_114,23,7,0.17692307692307693,0.05384615384615385,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_2_186,12,7,0.09230769230769231,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_113,11,7,0.08461538461538462,0.05384615384615385,8.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,68
GM0344_2_185,25,7,0.19230769230769232,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_116,13,7,0.1,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_2_188,21,7,0.16153846153846155,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,20
GM0344_1_115,14,7,0.1076923076923077,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_2_187,21,1,0.16153846153846155,0.007692307692307693,47.0,0.36153846153846153,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_118,11,7,0.08461538461538462,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_117,21,6,0.16153846153846155,0.046153846153846156,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_119,11,7,0.08461538461538462,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,75
GM0344_2_230,19,2,0.14615384615384616,0.015384615384615385,27.0,0.2076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,98
GM0344_2_232,15,6,0.11538461538461539,0.046153846153846156,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_2_231,19,8,0.14615384615384616,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_110,13,6,0.1,0.046153846153846156,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_112,14,6,0.1076923076923077,0.046153846153846156,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,77
GM0344_1_111,14,5,0.1076923076923077,0.038461538461538464,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,74
GM0344_3_123,14,7,0.1076923076923077,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,23
GM0344_3_122,22,7,0.16923076923076924,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_3_125,16,6,0.12307692307692308,0.046153846153846156,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,26
GM0344_3_124,15,7,0.11538461538461539,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,25
GM0344_3_127,18,8,0.13846153846153847,0.06153846153846154,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_3_126,24,7,0.18461538461538463,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,24
GM0344_3_129,16,6,0.12307692307692308,0.046153846153846156,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,18
GM0344_3_128,7,8,0.05384615384615385,0.06153846153846154,8.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,85
GM0344_3_64,22,7,0.16923076923076924,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_3_63,14,8,0.1076923076923077,0.06153846153846154,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,23
GM0344_3_66,13,6,0.1,0.046153846153846156,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_3_65,14,4,0.1076923076923077,0.03076923076923077,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,66
GM0344_3_121,13,8,0.1,0.06153846153846154,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,61
GM0344_2_192,22,7,0.16923076923076924,0.05384615384615385,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_3_120,16,7,0.12307692307692308,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_3_68,14,6,0.1076923076923077,0.046153846153846156,17.0,0.13076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,48
GM0344_2_195,15,7,0.11538461538461539,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_3_67,14,4,0.1076923076923077,0.03076923076923077,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,19
GM0344_2_194,12,5,0.09230769230769231,0.038461538461538464,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_2_197,19,6,0.14615384615384616,0.046153846153846156,8.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,98
GM0344_3_69,10,8,0.07692307692307693,0.06153846153846154,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,51
GM0344_2_196,17,7,0.13076923076923078,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,23
GM0344_2_199,23,7,0.17692307692307693,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_2_198,10,8,0.07692307692307693,0.06153846153846154,8.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,40
GM0344_3_60,16,7,0.12307692307692308,0.05384615384615385,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_3_62,13,7,0.1,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,51
GM0344_3_61,21,7,0.16153846153846155,0.05384615384615385,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_3_133,12,6,0.09230769230769231,0.046153846153846156,8.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_3_135,15,4,0.11538461538461539,0.03076923076923077,21.0,0.16153846153846155,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,76
GM0344_3_138,15,6,0.11538461538461539,0.046153846153846156,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_3_137,13,7,0.1,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_3_139,13,7,0.1,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_3_75,11,7,0.08461538461538462,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_3_130,20,8,0.15384615384615385,0.06153846153846154,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_3_74,13,8,0.1,0.06153846153846154,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,18
GM0344_3_77,14,7,0.1076923076923077,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,26
GM0344_3_76,15,7,0.11538461538461539,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,23
GM0344_3_132,14,6,0.1076923076923077,0.046153846153846156,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,23
GM0344_3_131,13,7,0.1,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,19
GM0344_3_79,14,8,0.1076923076923077,0.06153846153846154,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,23
GM0344_3_78,11,1,0.08461538461538462,0.007692307692307693,23.0,0.17692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,26
GM0344_3_71,10,5,0.07692307692307693,0.038461538461538464,8.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,85
GM0344_3_70,19,4,0.14615384615384616,0.03076923076923077,20.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,76
GM0344_3_109,13,7,0.1,0.05384615384615385,8.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_3_73,19,7,0.14615384615384616,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_3_108,16,5,0.12307692307692308,0.038461538461538464,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,43
GM0344_3_72,14,7,0.1076923076923077,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,63
GM0344_3_101,23,7,0.17692307692307693,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,18
GM0344_3_100,16,7,0.12307692307692308,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,18
GM0344_3_103,13,8,0.1,0.06153846153846154,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,23
GM0344_3_102,18,7,0.13846153846153847,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_3_105,15,7,0.11538461538461539,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,29
GM0344_3_104,14,7,0.1076923076923077,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,23
GM0344_3_107,13,1,0.1,0.007692307692307693,35.0,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,28
GM0344_3_106,12,7,0.09230769230769231,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,22
GM0344_3_42,22,7,0.16923076923076924,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,18
GM0344_3_41,14,7,0.1076923076923077,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_3_44,10,1,0.07692307692307693,0.007692307692307693,32.0,0.24615384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,76
GM0344_3_43,16,6,0.12307692307692308,0.046153846153846156,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,28
GM0344_3_46,11,7,0.08461538461538462,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,21
GM0344_3_45,13,7,0.1,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,48
GM0344_3_48,14,7,0.1076923076923077,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,29
GM0344_3_47,15,7,0.11538461538461539,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,57
GM0344_3_40,12,6,0.09230769230769231,0.046153846153846156,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,26
GM0344_3_119,13,7,0.1,0.05384615384615385,8.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_2_96,17,5,0.13076923076923078,0.038461538461538464,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_2_95,17,7,0.13076923076923078,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,20
GM0344_2_98,12,7,0.09230769230769231,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_2_97,14,7,0.1076923076923077,0.05384615384615385,14.0,0.1076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_2_99,17,7,0.13076923076923078,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,22
GM0344_3_112,13,5,0.1,0.038461538461538464,16.0,0.12307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,84
GM0344_3_111,14,7,0.1076923076923077,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,23
GM0344_3_114,9,6,0.06923076923076923,0.046153846153846156,20.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_3_39,14,1,0.1076923076923077,0.007692307692307693,26.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,46
GM0344_3_113,12,7,0.09230769230769231,0.05384615384615385,8.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_3_116,11,7,0.08461538461538462,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,19
GM0344_3_38,16,5,0.12307692307692308,0.038461538461538464,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,41
GM0344_3_115,15,5,0.11538461538461539,0.038461538461538464,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_2_90,18,7,0.13846153846153847,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_3_118,16,7,0.12307692307692308,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,17
GM0344_3_117,15,5,0.11538461538461539,0.038461538461538464,8.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,48
GM0344_2_92,23,7,0.17692307692307693,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,40
GM0344_2_91,14,6,0.1076923076923077,0.046153846153846156,8.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_2_94,29,7,0.2230769230769231,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_2_93,17,7,0.13076923076923078,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_3_53,13,7,0.1,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_3_52,13,6,0.1,0.046153846153846156,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,21
GM0344_3_55,14,5,0.1076923076923077,0.038461538461538464,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,30
GM0344_3_110,18,7,0.13846153846153847,0.05384615384615385,10.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,22
GM0344_3_54,17,7,0.13076923076923078,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,28
GM0344_3_57,21,7,0.16153846153846155,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_3_56,15,7,0.11538461538461539,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,20
GM0344_3_59,17,1,0.13076923076923078,0.007692307692307693,19.0,0.14615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_3_58,20,5,0.15384615384615385,0.038461538461538464,15.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_3_51,17,3,0.13076923076923078,0.023076923076923078,20.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_3_50,14,7,0.1076923076923077,0.05384615384615385,12.0,0.09230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,63
GM0344_3_208,14,5,0.1076923076923077,0.038461538461538464,8.0,0.06153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,75
GM0344_1_4,12,6,0.09230769230769231,0.046153846153846156,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_3_207,22,7,0.16923076923076924,0.05384615384615385,11.0,0.08461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
GM0344_1_3,13,7,0.1,0.05384615384615385,9.0,0.06923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.9,100.0,0
