fid,neighbourhood_code,neighbourhood_name,adjacent_neighbourhoods,geo_coordinate_x,geo_coordinate_y,municipality_code,municipality_name
"7912",GM0664_67,cluster_GM0664_67,"GM0664_46,GM0664_53,GM0664_55,GM0664_57,GM0664_81,GM0664_70,GM0664_6,GM0664_73,GM0664_69,GM0664_29,GM0664_24,GM0664_8,GM0664_58,GM0664_10,GM0664_47,GM0664_26,GM0664_63,GM0664_3,GM0664_71,GM0664_23,GM0664_42,GM0664_5",51753.2927818902,391342.477512989,GMGM0664,Goes
"7913",GM0664_66,cluster_GM0664_66,"GM0664_2,GM0664_36,GM0664_4,GM0664_27,GM0664_13,GM0664_21",52181.9786134747,389840.214441922,GMGM0664,Goes
"7914",GM0664_21,cluster_GM0664_21,"GM0664_38,GM0664_2,GM0664_36,GM0664_4,GM0664_27,GM0664_12,GM0678_11,GM0654_1,GM0654_20,GM0664_47,GM0664_26,GM0664_63,GM0664_3,GM0664_43,GM0687_100,GM0664_62,GM0664_0,GM0664_7,GM0664_71,GM0664_23,GM0664_28,GM0664_51,GM0664_66,GM0664_89,GM0654_23,GM0654_35,GM0664_19",44421.4430286034,392446.02582948,GMGM0664,Goes
"7915",GM0664_69,cluster_GM0664_69,"GM0664_46,GM0664_53,GM0664_37,GM0664_41,GM0664_1,GM0664_55,GM0664_78,GM0664_73,GM0664_29,GM0664_17,GM0664_67,GM0664_3,GM0664_39,GM0664_31,GM0664_35",51107.5261074202,391821.050975343,GMGM0664,Goes
"7916",GM0664_20,cluster_GM0664_20,"GM0664_48,GM0664_64,GM0664_30,GM0664_9,GM0664_43,GM0664_56",50066.993265774,393356.906875391,GMGM0664,Goes
"7917",GM0664_68,cluster_GM0664_68,"GM0664_61,GM0664_59,GM0664_16,GM0664_46,GM0664_53,GM0664_37,GM0664_29,GM0664_3,GM0664_7,GM0664_35,GM0664_15",50863.6086556588,391045.590113804,GMGM0664,Goes
"7918",GM0664_23,cluster_GM0664_23,"GM0664_46,GM0664_53,GM0664_29,GM0664_24,GM0664_77,GM0664_8,GM0664_67,GM0664_58,GM0664_26,GM0664_63,GM0664_3,GM0664_21,GM0664_0,GM0664_71,GM0664_28,GM0664_51,GM0664_19,GM0664_35,GM0664_42,GM0664_5,GM0664_15",44103.2736835287,392202.641432111,GMGM0664,Goes
"7919",GM0664_22,cluster_GM0664_22,"GM0664_74,GM0664_52,GM0664_45,GM0664_0,GM0664_7",51004.5971114156,390296.851295646,GMGM0664,Goes
"7920",GM0664_24,cluster_GM0664_24,"GM0664_74,GM0664_46,GM0664_79,GM0664_67,GM0664_52,GM0664_84,GM0664_13,GM0664_58,GM0664_10,GM0664_45,GM0664_0,GM0664_7,GM0664_23,GM0664_15",51252.6714947064,390626.243548983,GMGM0664,Goes
"7921",GM0664_27,cluster_GM0664_27,"GM0664_79,GM0664_77,GM0664_2,GM0664_36,GM0664_12,GM0664_84,GM0664_13,GM0664_10,GM0664_21,GM0664_66",51970.6411561587,390292.757500185,GMGM0664,Goes
"7922",GM0664_26,cluster_GM0664_26,"GM0687_4,GM0664_46,GM0664_57,GM0664_18,GM0664_70,GM0664_6,GM0664_8,GM0664_67,GM0664_47,GM0664_43,GM0687_100,GM0664_21,GM0664_23,GM0664_42,GM0664_5",42497.6379340189,393441.227432209,GMGM0664,Goes
"7923",GM0664_29,cluster_GM0664_29,"GM0664_59,GM0664_46,GM0664_53,GM0664_55,GM0664_6,GM0664_78,GM0664_73,GM0664_69,GM0664_17,GM0664_67,GM0664_3,GM0664_68,GM0664_23,GM0664_35,GM0664_42,GM0664_5,GM0664_15",51186.0699766987,391553.024149195,GMGM0664,Goes
"7924",GM0664_28,cluster_GM0664_28,"GM0664_87,GM0664_14,GM0664_86,GM0664_11,GM0664_65,GM0664_83,GM0664_47,GM0664_63,GM0687_100,GM0664_76,GM0664_54,GM0664_21,GM0664_7,GM0664_23",50012.0612457305,393371.662266987,GMGM0664,Goes
"7925",GM0664_50,cluster_GM0664_50,"GM0664_77,GM0664_33,GM0664_88,GM0664_58,GM0664_72,GM0664_62,GM0664_71",52293.2083280457,390945.434513981,GMGM0664,Goes
"7926",GM0664_52,cluster_GM0664_52,"GM0664_74,GM0664_79,GM0664_24,GM0664_22,GM0664_84,GM0664_13,GM0664_10,GM0664_45,GM0664_0",51353.0299673697,390269.682705893,GMGM0664,Goes
"7927",GM0664_51,cluster_GM0664_51,"GM1695_2,GM1695_7,GM0664_63,GM0664_3,GM0664_56,GM0664_76,GM0664_21,GM0664_0,GM0664_34,GM0664_71,GM0664_23,GM0664_19",44792.2627559993,394597.022213718,GMGM0664,Goes
"7928",GM0664_54,cluster_GM0664_54,"GM0664_85,GM0664_86,GM0664_11,GM0664_63,GM0664_28",52120.7030057461,392815.852204427,GMGM0664,Goes
"7929",GM0664_53,cluster_GM0664_53,"GM0664_61,GM0664_59,GM0664_46,GM0664_37,GM0664_41,GM0664_1,GM0664_6,GM0664_78,GM0664_73,GM0664_69,GM0664_29,GM0664_17,GM0664_67,GM0664_3,GM0664_68,GM0664_23,GM0664_39,GM0664_31,GM0664_35,GM0664_42,GM0664_5,GM0664_15",50970.529786126,391450.668826558,GMGM0664,Goes
"7930",GM0664_56,cluster_GM0664_56,"GM0664_48,GM0664_20,GM0664_64,GM0664_82,GM0664_9,GM0664_43,GM0664_76,GM0664_34,GM0664_51",49023.5863030876,393620.179478272,GMGM0664,Goes
"7931",GM0677_44,cluster_GM0677_44,"GM0677_10,GM0677_30,GM0677_7,GM0677_16,GM0677_14,GM0677_32,GM0677_18,GM0677_51,GM0677_43,GM0677_2,GM0677_19,GM0677_42,GM0677_50,GM0677_6,GM0677_9,GM0677_20,GM0677_53",60512.8773733944,367332.422007625,GMGM0677,Hulst
"7932",GM0677_0,cluster_GM0677_0,"GM0677_45,GM0677_30,GM0677_37,GM0677_28,GM0677_47,GM0677_46,GM0677_39,GM0677_32,GM0677_53",65322.3487274922,371239.77764715,GMGM0677,Hulst
"7933",GM0677_47,cluster_GM0677_47,"GM0677_21,GM0677_28,GM0677_0,GM0677_7,GM0677_22,GM0677_12,GM0677_2,GM0677_6,GM0677_9,GM0677_49",72128.4075133396,374234.720099186,GMGM0677,Hulst
"7934",GM0677_3,cluster_GM0677_3,"GM0677_21,GM0677_13,GM0677_12,GM0677_8,GM0677_50,GM0677_6,GM0677_9,GM0677_41",61593.0952134856,364618.654155653,GMGM0677,Hulst
"7935",GM0677_46,cluster_GM0677_46,"GM0677_15,GM0677_17,GM0677_28,GM0677_0,GM0677_35,GM0677_39,GM0677_32,GM0677_38,GM0677_27,GM0677_43,GM0677_53",64337.1033415801,368514.274791479,GMGM0677,Hulst
"7936",GM0677_2,cluster_GM0677_2,"GM0677_21,GM0677_47,GM0677_7,GM0677_16,GM0677_51,GM0677_22,GM0677_19,GM0677_42,GM0677_9,GM0677_44,GM0677_49",62079.8490732673,366465.358934769,GMGM0677,Hulst
"7937",GM0677_49,cluster_GM0677_49,"GM0677_21,GM0677_47,GM0677_7,GM0677_22,GM0677_12,GM0677_2,GM0677_6,GM0677_9",61676.6419919805,365925.519382081,GMGM0677,Hulst
"7938",GM0677_5,cluster_GM0677_5,"GM0677_4,GM0677_29,GM0677_40,GM0715_41,GM0677_36",57275.8422649821,378442.093049665,GMGM0677,Hulst
"7939",GM0677_48,cluster_GM0677_48,"GM0677_4,GM0677_24,GM0677_29,GM0677_40",59089.1220374152,376195.637843259,GMGM0677,Hulst
"7940",GM0677_4,cluster_GM0677_4,"GM0677_24,GM0677_5,GM0677_48,GM0677_29,GM0677_40,GM0677_45,GM0677_36",58325.0157065699,375717.75940614,GMGM0677,Hulst
"7941",GM0677_7,cluster_GM0677_7,"GM0677_47,GM0677_16,GM0677_22,GM0677_2,GM0677_19,GM0677_42,GM0677_9,GM0677_44,GM0677_49",61862.6379695242,366610.274144044,GMGM0677,Hulst
"7942",GM0677_6,cluster_GM0677_6,"GM0677_47,GM0677_12,GM0677_50,GM0677_9,GM0677_44,GM0677_3,GM0677_49",60509.660381368,365983.043162039,GMGM0677,Hulst
"7943",GM0677_9,cluster_GM0677_9,"GM0677_21,GM0677_47,GM0677_7,GM0677_16,GM0677_22,GM0677_12,GM0677_2,GM0677_19,GM0677_42,GM0677_50,GM0677_6,GM0677_44,GM0677_3,GM0677_41,GM0677_49",60950.761466229,365651.641523714,GMGM0677,Hulst
"7944",GM0677_8,cluster_GM0677_8,"GM0677_13,GM0677_50,GM0677_3,GM0677_41,GM0715_64",59818.1228602972,363182.770023351,GMGM0677,Hulst
"7945",GM0677_30,cluster_GM0677_30,"GM0677_45,GM0677_10,GM0677_37,GM0677_31,GM0677_0,GM0677_44,GM0677_20,GM0677_53",60543.4223709253,370089.024774284,GMGM0677,Hulst
"7946",GM0677_32,cluster_GM0677_32,"GM0677_17,GM0677_0,GM0677_46,GM0677_14,GM0677_38,GM0677_18,GM0677_51,GM0677_43,GM0677_44,GM0677_53",62399.7304404917,368185.842986899,GMGM0677,Hulst
"7947",GM0677_31,cluster_GM0677_31,"GM0677_45,GM0677_10,GM0677_30,GM0677_37,GM0677_11,GM0677_36",59223.7120059789,371701.743252944,GMGM0677,Hulst
"7948",GM0677_34,cluster_GM0677_34,"GM0677_21,GM0677_25,GM0677_35,GM0677_13,GM0677_52",63784.5305692893,364570.858496294,GMGM0677,Hulst
"7949",GM0677_10,cluster_GM0677_10,"GM0677_30,GM0677_37,GM0677_31,GM0677_11,GM0715_96,GM0715_5,GM0677_50,GM0677_44",57564.3587972826,368974.624741166,GMGM0677,Hulst
"7950",GM0677_33,cluster_GM0677_33,"GM0677_15,GM0677_23,GM0677_26,GM0677_28",69974.762349618,369014.883751534,GMGM0677,Hulst
"7951",GM0677_36,cluster_GM0677_36,"GM0677_4,GM0677_24,GM0677_5,GM0677_45,GM0715_41,GM0677_31,GM0677_11",57465.8380745968,374010.34915036,GMGM0677,Hulst
"7952",GM0677_35,cluster_GM0677_35,"GM0677_15,GM0677_21,GM0677_46,GM0677_25,GM0677_34,GM0677_52,GM0677_43",65566.2138607689,366443.457680509,GMGM0677,Hulst
"7953",GM0677_12,cluster_GM0677_12,"GM0677_21,GM0677_47,GM0677_6,GM0677_9,GM0677_3,GM0677_49",61800.8301713992,365472.740730601,GMGM0677,Hulst
"7954",GM0677_38,cluster_GM0677_38,"GM0677_17,GM0677_46,GM0677_32,GM0677_18,GM0677_43,GM0677_53",62577.5820629497,367915.723263363,GMGM0677,Hulst
"7955",GM0677_11,cluster_GM0677_11,"GM0715_41,GM0677_10,GM0677_31,GM0677_36,GM0715_5",56396.7475490661,371536.661362345,GMGM0677,Hulst
"7956",GM0677_37,cluster_GM0677_37,"GM0677_45,GM0677_10,GM0677_30,GM0677_31,GM0677_0",60640.8934931402,370161.252279147,GMGM0677,Hulst
"7957",GM0677_14,cluster_GM0677_14,"GM0677_32,GM0677_18,GM0677_51,GM0677_43,GM0677_44,GM0677_20,GM0677_53",61983.4316379285,367671.003340414,GMGM0677,Hulst
"7958",GM0677_13,cluster_GM0677_13,"GM0677_21,GM0677_34,GM0677_52,GM0677_8,GM0677_3,GM0677_41",62516.1923149096,363428.207978825,GMGM0677,Hulst
"7959",GM0677_39,cluster_GM0677_39,"GM0677_45,GM0677_1,GM0677_28,GM0677_0,GM0677_46",65496.6207131419,371555.801800924,GMGM0677,Hulst
"7960",GM0677_16,cluster_GM0677_16,"GM0677_7,GM0677_51,GM0677_22,GM0677_2,GM0677_19,GM0677_42,GM0677_9,GM0677_44",61936.5059888038,366683.490084308,GMGM0677,Hulst
"7961",GM0677_15,cluster_GM0677_15,"GM0677_33,GM0677_23,GM0677_26,GM0677_28,GM0677_46,GM0677_25,GM0677_35",68283.7134294793,368390.430845643,GMGM0677,Hulst
"7962",GM0677_18,cluster_GM0677_18,"GM0677_14,GM0677_32,GM0677_38,GM0677_51,GM0677_43,GM0677_44,GM0677_20,GM0677_53",62059.8182047889,367667.372331571,GMGM0677,Hulst
"7963",GM0677_50,cluster_GM0677_50,"GM0677_10,GM0715_96,GM0677_8,GM0677_6,GM0677_9,GM0677_44,GM0677_3,GM0715_64",58382.4342703799,365328.238410967,GMGM0677,Hulst
"7964",GM0677_17,cluster_GM0677_17,"GM0677_1,GM0677_21,GM0677_28,GM0677_46,GM0677_32,GM0677_38,GM0677_51,GM0677_27,GM0677_43",69459.9248544433,375273.837975159,GMGM0677,Hulst
"7965",GM0677_52,cluster_GM0677_52,"GM0677_25,GM0677_35,GM0677_13,GM0677_34",64629.3484776376,364543.387660744,GMGM0677,Hulst
"7966",GM0677_19,cluster_GM0677_19,"GM0677_7,GM0677_16,GM0677_51,GM0677_22,GM0677_43,GM0677_2,GM0677_42,GM0677_9,GM0677_44",61703.0570426502,366756.168484466,GMGM0677,Hulst
"7967",GM0677_51,cluster_GM0677_51,"GM0677_17,GM0677_21,GM0677_16,GM0677_14,GM0677_32,GM0677_18,GM0677_22,GM0677_27,GM0677_43,GM0677_2,GM0677_19,GM0677_42,GM0677_44",62612.4876953881,367004.191536613,GMGM0677,Hulst
"7968",GM0677_53,cluster_GM0677_53,"GM0677_30,GM0677_0,GM0677_46,GM0677_14,GM0677_32,GM0677_38,GM0677_18,GM0677_44,GM0677_20",61321.3407765134,368467.145830076,GMGM0677,Hulst
"7969",GM0677_21,cluster_GM0677_21,"GM0677_17,GM0677_28,GM0677_47,GM0677_35,GM0677_13,GM0677_34,GM0677_51,GM0677_22,GM0677_27,GM0677_43,GM0677_12,GM0677_2,GM0677_9,GM0677_3,GM0677_41,GM0677_49",68519.8845843127,372090.250220748,GMGM0677,Hulst
"7970",GM0677_20,cluster_GM0677_20,"GM0677_30,GM0677_14,GM0677_18,GM0677_44,GM0677_53",60811.7951625173,367937.547250614,GMGM0677,Hulst
"7971",GM0677_23,cluster_GM0677_23,"GM0677_15,GM0677_33,GM0677_26",69547.712780893,367779.313784503,GMGM0677,Hulst
"7972",GM0677_22,cluster_GM0677_22,"GM0677_21,GM0677_47,GM0677_7,GM0677_16,GM0677_51,GM0677_2,GM0677_19,GM0677_42,GM0677_9,GM0677_49",62357.5847895142,366399.281262584,GMGM0677,Hulst
"7973",GM0677_25,cluster_GM0677_25,"GM0677_15,GM0677_35,GM0677_34,GM0677_52",65548.5492627286,365803.344217412,GMGM0677,Hulst
"7974",GM0677_24,cluster_GM0677_24,"GM0677_4,GM0677_48,GM0677_40,GM0677_45,GM0677_36",60267.8002437468,375718.169130288,GMGM0677,Hulst
"7975",GM0677_27,cluster_GM0677_27,"GM0677_17,GM0677_21,GM0677_46,GM0677_51,GM0677_43",63259.997836133,367146.075545988,GMGM0677,Hulst
"7976",GM0677_26,cluster_GM0677_26,"GM0677_15,GM0677_33,GM0677_23,GM0677_28",70253.3927322426,369524.270604327,GMGM0677,Hulst
"7977",GM0677_29,cluster_GM0677_29,"GM0677_4,GM0677_5,GM0677_48,GM0677_40",58369.1645354476,376942.778002416,GMGM0677,Hulst
"7978",GM0677_28,cluster_GM0677_28,"GM0677_15,GM0677_33,GM0677_1,GM0677_17,GM0677_26,GM0677_21,GM0677_47,GM0677_0,GM0677_46,GM0677_39",69878.4991482915,371837.63679094,GMGM0677,Hulst
"7979",GM0677_41,cluster_GM0677_41,"GM0677_21,GM0677_13,GM0677_8,GM0677_9,GM0677_3",61795.1100663875,364036.737176429,GMGM0677,Hulst
"7980",GM0677_40,cluster_GM0677_40,"GM0677_4,GM0677_24,GM0677_5,GM0677_48,GM0677_29,GM0677_45,GM0677_1",60078.642094414,377651.029132548,GMGM0677,Hulst
"7981",GM0677_43,cluster_GM0677_43,"GM0677_17,GM0677_21,GM0677_46,GM0677_35,GM0677_14,GM0677_32,GM0677_38,GM0677_18,GM0677_51,GM0677_27,GM0677_19,GM0677_42,GM0677_44",63715.9570276726,366749.8785553,GMGM0677,Hulst
"7982",GM0677_42,cluster_GM0677_42,"GM0677_7,GM0677_16,GM0677_51,GM0677_22,GM0677_43,GM0677_2,GM0677_19,GM0677_9,GM0677_44",62087.7662883305,366879.832572428,GMGM0677,Hulst
"7983",GM0677_1,cluster_GM0677_1,"GM0677_40,GM0677_45,GM0677_17,GM0677_28,GM0677_39",65833.8929793452,374549.274915094,GMGM0677,Hulst
"7984",GM0677_45,cluster_GM0677_45,"GM0677_4,GM0677_24,GM0677_40,GM0677_30,GM0677_37,GM0677_31,GM0677_36,GM0677_1,GM0677_0,GM0677_39",62109.9881927824,373889.495449824,GMGM0677,Hulst
"7985",GM0678_0,cluster_GM0678_0,"GM0678_1,GM0678_18,GM0678_9,GM0678_11,GM0678_14,GM0678_16,GM0678_20,GM0678_17,GM0678_6,GM0678_7,GM0678_13",55402.9245129878,389555.689360888,GMGM0678,Kapelle
"7986",GM0678_17,cluster_GM0678_17,"GM0678_18,GM0678_9,GM0678_14,GM0678_19,GM0678_16,GM0678_20,GM0678_5,GM0678_6,GM0678_0,GM0678_7",56391.5426137274,388753.302372698,GMGM0678,Kapelle
"7987",GM0678_16,cluster_GM0678_16,"GM0678_9,GM0678_11,GM0678_14,GM0678_19,GM0678_20,GM0678_17,GM0678_6,GM0678_0",55125.3349340784,387848.987281786,GMGM0678,Kapelle
"7988",GM0678_19,cluster_GM0678_19,"GM0678_11,GM0678_14,GM0678_16,GM0678_17,GM0678_5,GM0678_6,GM0678_15",56039.0517800734,387608.494636484,GMGM0678,Kapelle
"7989",GM0678_18,cluster_GM0678_18,"GM0678_1,GM0678_9,GM0678_14,GM0678_20,GM0678_17,GM0678_6,GM0678_0,GM0678_7,GM0678_13",55665.768441665,389413.252533021,GMGM0678,Kapelle
"7990",GM0678_6,cluster_GM0678_6,"GM0678_1,GM0678_18,GM0678_14,GM0678_19,GM0678_16,GM0678_17,GM0678_5,GM0678_0,GM0678_7",55849.6713432498,388937.381353493,GMGM0678,Kapelle
"7991",GM0678_9,cluster_GM0678_9,"GM0664_38,GM0678_1,GM0678_18,GM0678_11,GM0678_14,GM0678_16,GM0678_20,GM0678_17,GM0678_0,GM0678_7,GM0678_13",55243.6627486728,390139.536651114,GMGM0678,Kapelle
"7992",GM0678_5,cluster_GM0678_5,"GM0678_8,GM0678_2,GM0678_12,GM0703_9,GM0664_65,GM0678_1,GM0678_14,GM0678_19,GM0678_17,GM0678_6,GM0678_7,GM0678_13,GM0703_5,GM0678_15,GM0678_10,GM0703_17",57539.2261810112,390280.006273634,GMGM0678,Kapelle
"7993",GM0678_8,cluster_GM0678_8,"GM0678_2,GM0678_12,GM0678_3,GM0678_21,GM0664_65,GM0664_83,GM0678_5",57242.9370070808,392727.614782207,GMGM0678,Kapelle
"7994",GM0678_7,cluster_GM0678_7,"GM0678_1,GM0678_18,GM0678_9,GM0678_14,GM0678_17,GM0678_5,GM0678_6,GM0678_0,GM0678_13",56197.5180310885,389396.569263578,GMGM0678,Kapelle
"7995",GM0678_2,cluster_GM0678_2,"GM0678_8,GM0678_12,GM0678_3,GM0678_21,GM0664_83,GM0678_5",57405.3043973438,393258.896843468,GMGM0678,Kapelle
"7996",GM0678_1,cluster_GM0678_1,"GM0664_38,GM0664_65,GM0678_18,GM0678_9,GM0678_11,GM0678_14,GM0678_20,GM0678_5,GM0678_6,GM0678_0,GM0678_7,GM0678_13",55137.3522066247,390365.56901719,GMGM0678,Kapelle
"7997",GM0678_4,cluster_GM0678_4,"GM0678_14,GM0703_23,GM0678_15,GM0678_10",57887.080163299,386622.115058007,GMGM0678,Kapelle
"7998",GM0678_3,cluster_GM0678_3,"GM0678_8,GM0678_2,GM0678_12,GM0678_21,GM0703_15",59139.9408731143,392532.243765589,GMGM0678,Kapelle
"7999",GM0678_13,cluster_GM0678_13,"GM0664_65,GM0678_1,GM0678_18,GM0678_9,GM0678_5,GM0678_0,GM0678_7",56247.8026876439,390511.991630094,GMGM0678,Kapelle
"8000",GM0678_12,cluster_GM0678_12,"GM0678_8,GM0678_2,GM0678_3,GM0678_21,GM0703_9,GM0678_5,GM0703_15",58759.083375743,391849.413518275,GMGM0678,Kapelle
"8001",GM0678_15,cluster_GM0678_15,"GM0678_14,GM0678_19,GM0678_5,GM0703_5,GM0703_23,GM0678_4,GM0678_10,GM0703_28,GM0703_17,GM0703_14",58263.2823426342,387486.895817555,GMGM0678,Kapelle
"8002",GM0678_14,cluster_GM0678_14,"GM0678_1,GM0678_18,GM0678_9,GM0678_11,GM0678_19,GM0678_16,GM0678_20,GM0678_17,GM0678_5,GM0678_6,GM0678_0,GM0678_7,GM0678_4,GM0678_15",55791.6971000023,387532.942824376,GMGM0678,Kapelle
"8003",GM0678_11,cluster_GM0678_11,"GM0664_38,GM0678_1,GM0678_9,GM0678_14,GM0678_19,GM0678_16,GM0678_20,GM0678_0,GM0654_20,GM0654_4,GM0664_21",53720.2038166205,387910.489897544,GMGM0678,Kapelle
"8004",GM0678_10,cluster_GM0678_10,"GM0678_5,GM0678_4,GM0678_15",58123.5489467889,387696.195937923,GMGM0678,Kapelle
"8005",GM0678_20,cluster_GM0678_20,"GM0678_1,GM0678_18,GM0678_9,GM0678_11,GM0678_14,GM0678_16,GM0678_17,GM0678_0",55197.9491168032,389275.358613903,GMGM0678,Kapelle
"8006",GM0678_21,cluster_GM0678_21,"GM0678_8,GM0678_2,GM0678_12,GM0678_3",58569.734709454,392964.269536232,GMGM0678,Kapelle
"8007",GM0687_56,cluster_GM0687_56,"GM0687_11,GM0687_41,GM0687_27,GM0687_8,GM0687_17,GM0687_48,GM0687_85,GM0687_98,GM0687_79,GM0687_45,GM0687_72",33165.4998951454,391749.165552862,GMGM0687,Middelburg
"8008",GM0687_11,cluster_GM0687_11,"GM0687_41,GM0687_27,GM0687_8,GM0687_55,GM0687_56,GM0687_17,GM0687_72,GM0687_111",32538.6402323998,391619.851592742,GMGM0687,Middelburg
"8009",GM0687_59,cluster_GM0687_59,"GM0687_40,GM0687_87,GM0687_88,GM0687_14,GM0687_75,GM0687_80,GM0687_0,GM0687_43,GM0687_74,GM0687_66",31815.2261517811,390676.031806565,GMGM0687,Middelburg
"8010",GM0687_10,cluster_GM0687_10,"GM0687_73,GM0687_45,GM0687_72,GM0687_43,GM0687_71,GM0687_39,GM0687_74,GM0687_32,GM0687_34",32668.6189674789,390883.094991618,GMGM0687,Middelburg
"8011",GM0687_13,cluster_GM0687_13,"GM0687_54,GM0687_91,GM0687_84,GM0687_112,GM0687_103,GM0687_109,GM0687_35,GM0687_6,GM0687_19,GM0687_97",31403.7670764546,392475.267472655,GMGM0687,Middelburg
"8012",GM0687_58,cluster_GM0687_58,"GM0687_26,GM0687_61,GM0687_50,GM0718_70,GM0718_3,GM0687_23,GM0687_105,GM0687_102,GM0687_37,GM0687_107,GM0687_24,GM0687_67,GM0687_106,GM0687_51,GM0687_69",33028.7400374497,389403.86806703,GMGM0687,Middelburg
"8013",GM0687_12,cluster_GM0687_12,"GM0687_14,GM0687_75,GM0687_53,GM0687_8,GM0687_33,GM0687_36,GM0687_49,GM0687_81,GM0687_111,GM0687_74,GM0687_32,GM0687_66",31910.1775689578,391289.603148507,GMGM0687,Middelburg
"8014",GM0687_15,cluster_GM0687_15,"GM0687_89,GM0687_76,GM0687_14,GM0687_109,GM0687_31,GM0687_97,GM0687_33,GM0687_3",31410.9262456345,391681.454755547,GMGM0687,Middelburg
"8015",GM0687_14,cluster_GM0687_14,"GM0687_82,GM0687_59,GM0687_88,GM0687_12,GM0687_75,GM0687_20,GM0687_31,GM0687_15,GM0687_33,GM0687_36,GM0687_3,GM0687_74,GM0687_66,GM0687_22",31550.6333094538,391109.389140436,GMGM0687,Middelburg
"8016",GM0687_17,cluster_GM0687_17,"GM0687_11,GM0687_41,GM0687_8,GM0687_56,GM0687_77,GM0687_48,GM0687_85,GM0687_21,GM0687_98,GM0687_45,GM0687_72,GM0687_111",33053.3040660231,391762.799866048,GMGM0687,Middelburg
"8017",GM0687_16,cluster_GM0687_16,"GM0687_101,GM0687_103,GM0687_27,GM0687_1,GM0687_19,GM0687_77,GM0687_48,GM0687_2,GM0687_85",32478.2393354117,392493.588731806,GMGM0687,Middelburg
"8018",GM0687_19,cluster_GM0687_19,"GM0687_13,GM0687_91,GM0687_101,GM0687_99,GM0687_16,GM0687_103,GM0687_27,GM0687_1,GM0687_53,GM0687_55,GM0687_35,GM0687_6,GM0687_97,GM0687_2,GM0687_85",32120.8441558283,392570.70095936,GMGM0687,Middelburg
"8019",GM0687_18,cluster_GM0687_18,"GM0687_2,GM0687_85,GM0687_110,GM0687_63,GM0717_8,GM0687_47,GM0687_92,GM0687_21,GM0687_98",35070.3691144956,392519.828033473,GMGM0687,Middelburg
"8020",GM0687_91,cluster_GM0687_91,"GM0687_89,GM0687_54,GM0687_13,GM0687_84,GM0687_112,GM0687_103,GM0687_109,GM0687_35,GM0687_6,GM0687_19,GM0687_97",31460.7749757859,392396.342097439,GMGM0687,Middelburg
"8021",GM0687_90,cluster_GM0687_90,"GM0717_9,GM0718_71,GM0718_27,GM0718_63,GM0687_108,GM0687_104",30546.0974945224,389259.144830546,GMGM0687,Middelburg
"8022",GM0687_93,cluster_GM0687_93,"GM0687_89,GM0687_82,GM0687_62,GM0687_86,GM0687_96,GM0687_20",30625.0106346819,391240.698574427,GMGM0687,Middelburg
"8023",GM0687_40,cluster_GM0687_40,"GM0687_59,GM0687_0,GM0687_65,GM0687_74,GM0687_66",32058.1236113867,390429.365299672,GMGM0687,Middelburg
"8024",GM0687_92,cluster_GM0687_92,"GM0687_110,GM0687_18,GM0687_63,GM0687_23,GM0687_70,GM0687_47,GM0687_21,GM0687_98",35831.8973187119,390968.487875617,GMGM0687,Middelburg
"8025",GM0687_42,cluster_GM0687_42,"GM0687_89,GM0687_82,GM0687_76,GM0687_31",31057.7210811278,391497.235797685,GMGM0687,Middelburg
"8026",GM0687_95,cluster_GM0687_95,"GM0687_98,GM0687_102,GM0687_37,GM0687_60,GM0687_107",33318.766843421,390496.29043283,GMGM0687,Middelburg
"8027",GM0687_94,cluster_GM0687_94,"GM0687_86,GM0687_96,GM0687_44,GM0687_28",30071.4958403511,392440.758816962,GMGM0687,Middelburg
"8028",GM0687_41,cluster_GM0687_41,"GM0687_11,GM0687_103,GM0687_27,GM0687_8,GM0687_55,GM0687_56,GM0687_17,GM0687_48,GM0687_49,GM0687_81,GM0687_111",32525.7272055489,391787.45663843,GMGM0687,Middelburg
"8029",GM0687_97,cluster_GM0687_97,"GM0687_89,GM0687_13,GM0687_91,GM0687_75,GM0687_103,GM0687_109,GM0687_53,GM0687_55,GM0687_6,GM0687_19,GM0687_31,GM0687_15,GM0687_36,GM0687_3,GM0687_49,GM0687_81",31660.5962187913,391865.298428811,GMGM0687,Middelburg
"8030",GM0687_44,cluster_GM0687_44,"GM0687_89,GM0687_94,GM0687_86,GM0687_96,GM0687_7,GM0687_28",30607.6471395063,391995.182632811,GMGM0687,Middelburg
"8031",GM0687_96,cluster_GM0687_96,"GM0687_89,GM0687_62,GM0687_93,GM0687_94,GM0687_86,GM0687_44,GM0687_7,GM0687_28",30620.8165435806,391739.239744121,GMGM0687,Middelburg
"8032",GM0687_43,cluster_GM0687_43,"GM0687_46,GM0687_9,GM0687_59,GM0687_10,GM0687_71,GM0687_83,GM0687_65,GM0687_67,GM0687_57,GM0687_25,GM0687_69,GM0687_68,GM0687_74,GM0687_66,GM0687_22",32301.1417775614,390243.873987701,GMGM0687,Middelburg
"8033",GM0687_99,cluster_GM0687_99,"GM0687_84,GM0687_101,GM0687_112,GM0687_35,GM0687_19",31800.4000505821,392979.926953977,GMGM0687,Middelburg
"8034",GM0687_46,cluster_GM0687_46,"GM0687_104,GM0687_9,GM0687_30,GM0687_80,GM0687_0,GM0687_43,GM0687_25,GM0687_69,GM0687_68",31863.327398453,389863.570242001,GMGM0687,Middelburg
