fid,source_name,available_heat,source_id,geo_coordinate_x,geo_coordinate_y,neighbourhoods_in_range
47,Akzo Nobel Chemicals BV Botlek,133901.856,HTLP0047,78660,432300,"BU05992194,BU19631200,BU19631199,BU19631299,BU19631399,BU19630099,BU19630005,BU19630006,BU19305003,BU19301301,BU19301206,BU19305001,BU19301411,BU19305002,BU19301707,BU19301504,BU19631300,BU19303103,BU19303104,BU19303101,BU19303102,BU19303105,BU19303301,BU19303302,BU19631100,BU05992307,BU05560502,BU05992705,BU05560602,BU05991703,BU17830301,BU17830352,BU17830351,BU05010003,BU06140109,BU05010002,BU05010005,BU05010009,BU05010006,BU05010000,BU05010004,BU05010001,BU05010100,BU05010109,BU05010300,BU05010209,BU19302901,BU19302504,BU05300901,BU06140103,BU05300401,BU06130419,BU06130205,BU06130102,BU06130103,BU06130101,BU06130104,BU06130207,BU19301708,BU06130312,BU06130310,BU06130311,BU06130309,BU06130313,BU06130414,BU06130417,BU06130706,BU05992196,BU05991593,BU05991391,BU05991692,BU05991699,BU19301001,BU19301002,BU19301003,BU05992295,BU19300905,BU06130308,BU19301701,BU19300904,BU19300603,BU19300903,BU19300901,BU19301505,BU19301501,BU19300702,BU19300701,BU19300602,BU19300601,BU19300703,BU19301401,BU19300102,BU19300106,BU19300105,BU19300902,BU19301004,BU17830701,BU18420004,BU18420103,BU06060906,BU06060905,BU06060902,BU06060901,BU06060903,BU06060904,BU06060907,BU06060909,BU06220701,BU06220706,BU06220707,BU18420005,BU06060707,BU06060602,BU06060301,BU06060608,BU06060203,BU06060701,BU06220404,BU06060309,BU06060706,BU06060704,BU06060705,BU06220704,BU06220705,BU06060202,BU06060000,BU06060102,BU06060101,BU06060604,BU06060605,BU06060606,BU06060201,BU06060603,BU06060302,BU06060607,BU06060303,BU06060304,BU06060305,BU06220501,BU06220505,BU06220504,BU06060702,BU06220605,BU06220503,BU06220602,BU06060703,BU06220604,BU06220606,BU06060103,BU06060107,BU05991926,BU06060500,BU06060405,BU06060307,BU06060306,BU06060308,BU06060403,BU06060402,BU06060404,BU06060401,BU06220403,BU06220402,BU05010200,BU05010202,BU05010201,BU06220303,BU05992306,BU06220301,BU06220302,BU06220601,BU06220502,BU06220401,BU06220603,BU06220702,BU06220703,BU06220708,BU06220801,BU06220304,BU06220305,BU06220306,BU06220307,BU06220201,BU06220204,BU06220202,BU06220203,BU06220101,BU06220104,BU06220102,BU06220103,BU05560202,BU05560402,BU05560403,BU05560203,BU05560801,BU18420100,BU18420101,BU18420106,BU18420108,BU18420109,BU05560302,BU05560301,BU05560702,BU05560701,BU06220205,BU05992704,BU05560405,BU05560101,BU05560303,BU05560401,BU05560201,BU05560601,BU05560501,BU05560404,BU19302701,BU19302502,BU19302501,BU19302503,BU19302702,BU19300401,BU19300301,BU19300302,BU19301408,BU19301409,BU19301410,BU19301503,BU19301502,BU19301506,BU19301403,BU19301404,BU19301405,BU19301402,BU19301406,BU19301407,BU19301102,BU19301101,BU19301204,BU19301203,BU19301205,BU19301202,BU19301201,BU19300504,BU19300503,BU19300501,BU19300502,BU19300104,BU19300101,BU19300103,BU19300805,BU19300804,BU19300803,BU19300802,BU19300801,BU19301702,BU19301705,BU19301706,BU19301601,BU19301704,BU19300201,BU19301703,BU19300202,BU19302703,BU05300200,BU05300601,BU05300505,BU05300201,BU05300503,BU05300600,BU05300800,BU05300103,BU05300504,BU05300700,BU05300701,BU05300500,BU05300303,BU05300502,BU05300404,BU05300302,BU19309997,BU05309997,BU05301002,BU05301003,BU05300400,BU05301001,BU05300402,BU19302902"
48,Suiker Unie Vierverlaten,138758.4,HTLP0048,229011,581366,
49,Aluminium en Chemie Rotterdam BV,138821.472,HTLP0049,81574,432192,"BU05990327,BU05990328,BU05990451,BU05990456,BU05990532,BU05990558,BU05991574,BU05990329,BU05990320,BU05990321,BU05990324,BU05990322,BU05990323,BU05992194,BU05991570,BU05992198,BU05991577,BU05991578,BU05991575,BU06130522,BU06130521,BU06130623,BU19631200,BU19631199,BU19631299,BU19631399,BU19630000,BU19630051,BU19630001,BU19630002,BU19630007,BU19630050,BU19630099,BU19630005,BU19630006,BU19630003,BU19630004,BU19305003,BU19301301,BU19301206,BU19305001,BU19301411,BU19305002,BU19301707,BU19301504,BU19631300,BU19303103,BU19303104,BU19303101,BU19303102,BU19303105,BU19303301,BU19303302,BU19631100,BU05992307,BU05560502,BU05992705,BU05560602,BU17830351,BU05010006,BU05010004,BU05010100,BU05010109,BU05010300,BU05010209,BU19302901,BU19302504,BU05300901,BU06130419,BU06130415,BU06130418,BU06130416,BU06130420,BU06130205,BU06130102,BU06130103,BU06130101,BU06130104,BU06130207,BU19301708,BU06130312,BU06130310,BU06130311,BU06130309,BU06130313,BU06130414,BU06130417,BU06130706,BU05992196,BU05991593,BU05991391,BU05991692,BU05991699,BU19301001,BU19301002,BU19301003,BU05992295,BU19300905,BU06130308,BU19301701,BU19300904,BU19300603,BU19300903,BU19300901,BU19301505,BU19301501,BU19300702,BU19300701,BU19300602,BU19300601,BU19300703,BU19301401,BU19300102,BU19300106,BU19300105,BU19300902,BU19301004,BU18420004,BU18420103,BU06060906,BU06060905,BU06060803,BU05990452,BU05992459,BU06060908,BU06060902,BU06060901,BU06060903,BU06060904,BU06060907,BU06060909,BU06220701,BU06220706,BU06220707,BU18420005,BU06060707,BU06060602,BU06060301,BU06060608,BU06060203,BU06060701,BU06060802,BU06220404,BU06060309,BU06060706,BU06060704,BU06060705,BU06220704,BU06220705,BU06060202,BU06060000,BU06060102,BU06060101,BU06060604,BU06060605,BU06060606,BU06060201,BU06060603,BU06060302,BU06060607,BU06060303,BU06060304,BU06060305,BU06220501,BU06220505,BU06220504,BU06060702,BU06220605,BU06220503,BU06220602,BU06060703,BU06220604,BU06220606,BU06060103,BU06060104,BU06060107,BU06060106,BU06060105,BU05991853,BU05991926,BU06060500,BU06060801,BU06060405,BU06060307,BU06060306,BU06060308,BU06060403,BU06060402,BU06060404,BU06060401,BU06220403,BU06220402,BU05010200,BU05010202,BU05010201,BU06220303,BU05992306,BU06220301,BU06220302,BU06220601,BU06220502,BU06220401,BU06220603,BU06220702,BU06220703,BU06220708,BU06220801,BU06220304,BU06220305,BU06220306,BU06220307,BU06220201,BU06220204,BU06220202,BU06220203,BU06220101,BU06220104,BU06220102,BU06220103,BU05560202,BU05560402,BU05560403,BU05560203,BU05560801,BU18420100,BU18420101,BU18420106,BU18420108,BU18420109,BU05560302,BU05560301,BU05560702,BU05560701,BU06220205,BU05992704,BU05560405,BU05560101,BU05560303,BU05560401,BU05560201,BU05560601,BU05560501,BU05560404,BU19302701,BU19302502,BU19302501,BU19302503,BU19302702,BU19300401,BU19300301,BU19300302,BU19301408,BU19301409,BU19301410,BU19301503,BU19301502,BU19301506,BU19301403,BU19301404,BU19301405,BU19301402,BU19301406,BU19301407,BU19301102,BU19301101,BU19301204,BU19301203,BU19301205,BU19301202,BU19301201,BU19300504,BU19300503,BU19300501,BU19300502,BU19300104,BU19300101,BU19300103,BU19300805,BU19300804,BU19300803,BU19300802,BU19300801,BU19301702,BU19301705,BU19301706,BU19301601,BU19301704,BU19300201,BU19301703,BU19300202,BU19302703,BU05300800,BU05301002,BU05301003,BU05301001,BU19302902"
50,Indorama Holdings Rotterdam BV,142858.08,HTLP0050,66394,442175,"BU17830966,BU17830521,BU17830508,BU17830509,BU17830905,BU17831001,BU17839998,BU05992308,BU05991701,BU06140100,BU05992307,BU06140102,BU05991702,BU17830421,BU17830420,BU17830480,BU05999998,BU05560502,BU05992705,BU05560602,BU05991703,BU17830301,BU17830306,BU17830352,BU17830351,BU05010003,BU06140109,BU05010002,BU05010005,BU05010009,BU06140106,BU06140105,BU06140108,BU06140104,BU06149998,BU05010006,BU05010000,BU05010004,BU05010001,BU05010100,BU05010109,BU05010300,BU06140009,BU05300901,BU06140002,BU06140103,BU06140001,BU06140101,BU17830401,BU17830406,BU17830407,BU17830408,BU17830502,BU17830504,BU17830505,BU17830506,BU17830507,BU17830511,BU17830404,BU17830405,BU17830403,BU17830402,BU17830409,BU17830410,BU17830702,BU17830154,BU17830257,BU17830701,BU18420103,BU17830711,BU17830710,BU17830201,BU17830207,BU17830251,BU17830256,BU17830101,BU17830111,BU17830113,BU17830103,BU17830160,BU17830161,BU17830159,BU17830105,BU17830157,BU17830155,BU05560801,BU05992704,BU05560601,BU05560501,BU05560404,BU06140004,BU06140003,BU06140000"
51,Eurogen CV,145822.464,HTLP0051,77212,433504,"BU19631199,BU19631299,BU19631399,BU19305003,BU19301301,BU19301206,BU19305001,BU19301411,BU19305002,BU19301707,BU19301504,BU19631300,BU19303103,BU19303104,BU19303101,BU19303102,BU19303105,BU19303301,BU19303302,BU19631100,BU05992307,BU06140102,BU05560502,BU05992705,BU05560602,BU05991703,BU17830301,BU17830306,BU17830352,BU17830351,BU05010003,BU06140109,BU05010002,BU05010005,BU05010009,BU05010006,BU05010000,BU05010004,BU05010001,BU05010100,BU05010109,BU05010300,BU05010209,BU19302901,BU19302504,BU06140009,BU05300901,BU06140103,BU05300005,BU05300401,BU06130102,BU06130101,BU06130104,BU19301708,BU06130312,BU06130310,BU06130311,BU06130309,BU05992196,BU05991391,BU05991692,BU05991699,BU19301001,BU19301002,BU19301003,BU05992295,BU19300905,BU06130308,BU19301701,BU19300904,BU19300603,BU19300903,BU19300901,BU19301505,BU19301501,BU19300702,BU19300701,BU19300602,BU19300601,BU19300703,BU19301401,BU19300102,BU19300106,BU19300105,BU19300902,BU19301004,BU17830702,BU17830701,BU18420004,BU18420103,BU17830714,BU17830710,BU17830703,BU06060902,BU06060901,BU06060903,BU06060904,BU06060907,BU06060909,BU06220701,BU06220706,BU06220707,BU18420005,BU06060707,BU06060602,BU06060301,BU06060608,BU06060701,BU06220404,BU06060309,BU06060706,BU06060704,BU06060705,BU06220704,BU06220705,BU06060603,BU06060302,BU06060607,BU06060303,BU06060304,BU06060305,BU06220501,BU06220505,BU06220504,BU06060702,BU06220605,BU06220503,BU06220602,BU06060703,BU06220604,BU06220606,BU06060405,BU06060307,BU06060306,BU06060308,BU06060403,BU06060404,BU06220403,BU06220402,BU05010200,BU05010202,BU05010201,BU06220303,BU05992306,BU06220301,BU06220302,BU06220601,BU06220502,BU06220401,BU06220603,BU06220702,BU06220703,BU06220708,BU06220801,BU06220304,BU06220305,BU06220306,BU06220307,BU06220201,BU06220204,BU06220202,BU06220203,BU06220101,BU06220104,BU06220102,BU06220103,BU05560202,BU05560402,BU05560403,BU05560203,BU05560801,BU18420100,BU18420101,BU18420106,BU18420108,BU18420109,BU05560302,BU05560301,BU05560702,BU05560701,BU06220205,BU05992704,BU05560405,BU05560101,BU05560303,BU05560401,BU05560201,BU05560601,BU05560501,BU05560404,BU19302701,BU19302502,BU19302501,BU19302503,BU19302702,BU19300401,BU19300301,BU19300302,BU19301408,BU19301409,BU19301410,BU19301503,BU19301502,BU19301506,BU19301403,BU19301404,BU19301405,BU19301402,BU19301406,BU19301407,BU19301102,BU19301101,BU19301204,BU19301203,BU19301205,BU19301202,BU19301201,BU19300504,BU19300503,BU19300501,BU19300502,BU19300104,BU19300101,BU19300103,BU19300805,BU19300804,BU19300803,BU19300802,BU19300801,BU19301702,BU19301705,BU19301706,BU19301601,BU19301704,BU19300201,BU19301703,BU19300202,BU19302703,BU05300104,BU05300200,BU05300601,BU05300107,BU05300505,BU05300201,BU05300503,BU05300600,BU05300800,BU05300102,BU05300103,BU05300504,BU05300105,BU05300301,BU05300700,BU05300701,BU05300500,BU05300303,BU05300502,BU05300404,BU05300302,BU19309997,BU05300100,BU05309997,BU05300101,BU05301002,BU05301003,BU05300400,BU05301001,BU05300402,BU19302902"
52,Chemours Netherlands BV,154526.4,HTLP0052,109500,425710,"BU19782001,BU06100307,BU05230003,BU05230002,BU19780403,BU05230001,BU05059800,BU19780404,BU19780406,BU19780202,BU19781104,BU19781105,BU19780204,BU19780206,BU19780409,BU05230000,BU19782002,BU19782003,BU06100401,BU06100406,BU06100402,BU06100403,BU06100306,BU06100305,BU06100404,BU06100405,BU06100303,BU06100304,BU06100302,BU06100301,BU06100210,BU06100211,BU06100208,BU06100207,BU06100202,BU06100201,BU06100206,BU06100209,BU05059801,BU06100205,BU06100204,BU06100203,BU19780408,BU19780307,BU19780305,BU19780309,BU19780301,BU19780302,BU19781101,BU19780303,BU19781102,BU19780304,BU19781106,BU19310501,BU19781801,BU19781802,BU19780201,BU19780203,BU19780205,BU19781803,BU19310003,BU19310005,BU19781207,BU19781204,BU19310011,BU19310002,BU19310006,BU19310007,BU19310004,BU19310010,BU19310000,BU19310008,BU19310001,BU19310009,BU19780901,BU19780904,BU04820601,BU19781202,BU04820302,BU04820303,BU04820304,BU04820401,BU19781201,BU04820602,BU19781203,BU19781205,BU19781206,BU19781602,BU19781603,BU19781601,BU19781604,BU19781605,BU04820206,BU04820205,BU04820202,BU04820201,BU05970800,BU05971000,BU05970100,BU19780902,BU19780903,BU06100109,BU06100108,BU06100107,BU06100106,BU06100101,BU06100104,BU06100105,BU06100103,BU19782004,BU05900006,BU05050608,BU05051105,BU05050605,BU05050606,BU05900007,BU05900008,BU06100102,BU05051103,BU05050604,BU05051101,BU05051102,BU06420105,BU05900004,BU05900003,BU05900005,BU05900001,BU05310502,BU05900002,BU06420106,BU04820404,BU04820402,BU04820305,BU04820306,BU04820502,BU04820503,BU04820604,BU04820501,BU04820101,BU04820105,BU04820102,BU04820103,BU04820104,BU04820403,BU04820603,BU04820307,BU04820203,BU04820301,BU06420111,BU06420109,BU06420108,BU06420107,BU06420112,BU06420113,BU06420115,BU06420312,BU05310301,BU05310302,BU05310103,BU05310102,BU05970900,BU05310501,BU04820204,BU06420114,BU05310201,BU05051012,BU05051106,BU05051011,BU05051107,BU05051108,BU05051109,BU05051110,BU05051111,BU05051112,BU05051002,BU05051003,BU05051004,BU05050508,BU05050510,BU05050507,BU05050509,BU05051010,BU05051007,BU05051006,BU05051013,BU05051000,BU05051001,BU05051005,BU05050905,BU05050603,BU05050607,BU05050602,BU05050505,BU05050500,BU05050504,BU05050600,BU05051100,BU05050601,BU05051104,BU05050205,BU05050501,BU05050206,BU05050204,BU05050503,BU05050502,BU05050203,BU05050202,BU05050103,BU05050200,BU05050201,BU05050108,BU05050109,BU06420307,BU06420308,BU06420310,BU06420309,BU06420311,BU06420404,BU06420406,BU06420409,BU06420410,BU06420706,BU06420707,BU05310400,BU05310204,BU05310203,BU05310101,BU05310202,BU06420901,BU06420902,BU06420903,BU05970300,BU05970500,BU05970400,BU05050112,BU05050114,BU05050113,BU05050405,BU06420102,BU05050106,BU05050101,BU05050107,BU05050102,BU05050100,BU06420103,BU06420110,BU06420104,BU06420208,BU06420203,BU06420209,BU05050104,BU06420101,BU06420202,BU06420201,BU05051901,BU05051902,BU05051900,BU05050105,BU05050302,BU05050111,BU05050110,BU05051903,BU06420505,BU06420205,BU06420303,BU06420204,BU06420206,BU06420313,BU06420207,BU05051008,BU05051009,BU05050901,BU05059805,BU05050908,BU05050907,BU05050904,BU05050400,BU05050401,BU05050402,BU05050406,BU05050403,BU05050404,BU05050506,BU05050700,BU05050703,BU05050701,BU05050801,BU05050800,BU05050802,BU05050900,BU05050307,BU05050304,BU05050300,BU05050303,BU05050305,BU05050301,BU05050306,BU05050705,BU05050706,BU05050704,BU05050910,BU05051914,BU05050707,BU05050906,BU05050909,BU05050903,BU05050902,BU05051910,BU05051911,BU05051912,BU05051913,BU05051915,BU05051916,BU05051917,BU05051918,BU05051919,BU05059804,BU19630699,BU05051909,BU05051907,BU05051905,BU05051906,BU05050702,BU06420609,BU06420408,BU06420608,BU06420407,BU06420607,BU06420405,BU06420610,BU06420606,BU06420605,BU06420604,BU06420403,BU06420402,BU06420603,BU06420602,BU06420708,BU06420601,BU06420401,BU06420501,BU06420304,BU06420305,BU06420306,BU19630650,BU19630600,BU06420701,BU06420508,BU06420507,BU06420509,BU06420506,BU06420702,BU05051904,BU06420502,BU06420511,BU06420301,BU06420503,BU06420510,BU06420302,BU06420504,BU06420514,BU06420515,BU06420513,BU06420512,BU19630499,BU06420905,BU06420705,BU06420904,BU06420703,BU06420704"
53,IHC Krimpen Shipyard BV,169222.176,HTLP0053,98978,435618,"BU18920292,BU16213334,BU16213312,BU18920411,BU18920405,BU18920414,BU18920404,BU18920401,BU18920403,BU18920402,BU18920415,BU18920491,BU19310300,BU18920408,BU18920413,BU18920409,BU18920410,BU18920416,BU18920492,BU18920293,BU18920209,BU05991466,BU18920210,BU05991468,BU05020884,BU05020885,BU18920412,BU18920493,BU05020889,BU05020887,BU05020888,BU05020883,BU05020880,BU05020556,BU05020553,BU05020557,BU05020774,BU05020659,BU05020777,BU05020775,BU05020776,BU05020778,BU05020779,BU05020555,BU05020551,BU05020552,BU05020658,BU05020661,BU05020666,BU05020772,BU05020773,BU05020771,BU05020770,BU05020881,BU05020882,BU05991467,BU05020886,BU19310700,BU19310701,BU16211321,BU16211543,BU05990664,BU05990665,BU16211514,BU16211531,BU16211522,BU05991463,BU16211111,BU18920208,BU05990661,BU05990662,BU05990660,BU16211411,BU05990814,BU05990516,BU05990535,BU05990515,BU05990531,BU05990534,BU05990837,BU05990327,BU05990328,BU05990451,BU05990455,BU05990456,BU05990532,BU05990558,BU05020991,BU05990847,BU05990842,BU05990841,BU05990843,BU05991449,BU05990836,BU19310003,BU19310005,BU19781207,BU19781204,BU19310011,BU19310105,BU19310002,BU19310109,BU19310200,BU19310006,BU19310007,BU19310004,BU19310010,BU05020333,BU05020335,BU05020444,BU05020332,BU05020441,BU05020442,BU05020554,BU05020445,BU05020443,BU05020448,BU05020449,BU05020446,BU05020225,BU05020631,BU05020226,BU05020229,BU05020334,BU05020336,BU05020664,BU05020622,BU05020338,BU05020337,BU05420003,BU05020447,BU05020994,BU05991444,BU05020665,BU05020621,BU05020223,BU05020662,BU05991448,BU05020224,BU05020663,BU05020228,BU18920399,BU18920406,BU19310209,BU19310208,BU18920407,BU19310000,BU19310008,BU19310103,BU19310001,BU19310009,BU19780901,BU19780904,BU04820601,BU19781202,BU04820302,BU04820303,BU04820304,BU04820401,BU19781201,BU04820602,BU19781203,BU19781205,BU19781206,BU19781602,BU19781604,BU19781605,BU04820206,BU04820205,BU04820202,BU04820201,BU19310106,BU19310104,BU19310108,BU19310102,BU19310101,BU19310100,BU05020113,BU05020114,BU05020119,BU05020227,BU05020117,BU05020112,BU05020116,BU05020118,BU05420005,BU05420002,BU05420001,BU05420004,BU05991446,BU05992540,BU05020992,BU05420000,BU05020110,BU05020993,BU05020115,BU05020111,BU05991284,BU05991080,BU05991081,BU05991082,BU05991283,BU05991086,BU05991289,BU05991290,BU05970800,BU05971000,BU05970100,BU05970200,BU05971200,BU05970700,BU05970600,BU19310107,BU19780902,BU19780903,BU05990119,BU05990110,BU05990112,BU05990111,BU05990113,BU05020996,BU05020998,BU05020997,BU05991079,BU05020995,BU05990845,BU05991087,BU05991088,BU05991576,BU05991572,BU05991571,BU05991574,BU05991085,BU05991017,BU05990118,BU05990329,BU05990320,BU05990321,BU05990324,BU05990322,BU05990325,BU05990323,BU05992194,BU05991570,BU05992198,BU05991577,BU05991578,BU05991573,BU05991575,BU06130522,BU06130521,BU06130625,BU06130624,BU06130623,BU06130626,BU04891430,BU04891429,BU04895083,BU04891836,BU04891328,BU04895084,BU04891937,BU04892039,BU04893052,BU04893051,BU04891225,BU04891226,BU04891227,BU04893050,BU05310502,BU05900002,BU04820404,BU04820402,BU04820305,BU04820306,BU04820502,BU04820503,BU04820604,BU04820501,BU04820101,BU04820105,BU04820102,BU04820103,BU04820104,BU04820403,BU04820603,BU04820307,BU04820203,BU04820301,BU05310301,BU05310302,BU05310103,BU05310102,BU05970900,BU05310501,BU04820204,BU05310201,BU06420307,BU06420308,BU06420310,BU06420309,BU06420404,BU06420406,BU06420409,BU06420410,BU06420706,BU06420707,BU05310400,BU05310204,BU05310203,BU05310101,BU05310202,BU06420901,BU06420902,BU06420903,BU05971100,BU05970300,BU05970500,BU05970400,BU04893163,BU06420801,BU06420803,BU06420802,BU06420804,BU06420906,BU06420907,BU04890816,BU04890817,BU04890918,BU04890919,BU04891431,BU04895082,BU04891432,BU04891735,BU04891634,BU04890206,BU04890101,BU04895074,BU04895075,BU04890308,BU04890204,BU04890205,BU04895072,BU04890207,BU04895073,BU04893162,BU04890614,BU04890511,BU04890102,BU04890512,BU04890409,BU04890513,BU04895076,BU04890410,BU06420805,BU04893054,BU04895070,BU04895071,BU04890920,BU04890922,BU04890715,BU04890921,BU04890103,BU04891124,BU04891023,BU04895077,BU04893053,BU04895080,BU19630199,BU04893161,BU04893164,BU04895078,BU04895081,BU04891533,BU04893160,BU06420609,BU06420408,BU06420407,BU06420405,BU06420403,BU06420708,BU06420501,BU19630499,BU06420905,BU06420705,BU06420904,BU05991853,BU05991926"
54,Cabot BV,203470.272,HTLP0054,77704,434252,"BU19631199,BU19631299,BU19631399,BU19305003,BU19301301,BU19301206,BU19305001,BU19301411,BU19305002,BU19301707,BU19301504,BU19631300,BU19303103,BU19303104,BU19303101,BU19303102,BU19303105,BU19303301,BU19303302,BU05992307,BU06140102,BU17830420,BU05560502,BU05992705,BU05560602,BU05991703,BU17830301,BU17830306,BU17830352,BU17830351,BU05010003,BU06140109,BU05010002,BU05010005,BU05010009,BU05010006,BU05010000,BU05010004,BU05010001,BU05010100,BU05010109,BU05010300,BU05010209,BU19302901,BU19302504,BU06140009,BU05300901,BU06140103,BU05300401,BU06130102,BU06130101,BU06130104,BU19301708,BU06130312,BU06130310,BU06130311,BU06130309,BU05992196,BU05991391,BU05991692,BU05991699,BU19301001,BU19301002,BU19301003,BU05992295,BU19300905,BU06130308,BU19301701,BU19300904,BU19300603,BU19300903,BU19300901,BU19301505,BU19301501,BU19300702,BU19300701,BU19300602,BU19300601,BU19300703,BU19301401,BU19300102,BU19300106,BU19300105,BU19300902,BU19301004,BU17830702,BU17830154,BU17830701,BU18420004,BU18420103,BU17830712,BU17830714,BU17830713,BU17830710,BU17830703,BU17830157,BU06060906,BU06060905,BU06060908,BU18420002,BU18420000,BU06060902,BU06060901,BU06060903,BU06060904,BU06060907,BU06060909,BU06220701,BU06220706,BU06220707,BU18420005,BU06060707,BU06060602,BU06060301,BU06060608,BU06060203,BU06060701,BU06220404,BU06060309,BU06060706,BU06060704,BU06060705,BU06220704,BU06220705,BU06060202,BU06060000,BU06060102,BU06060101,BU06060604,BU06060605,BU06060606,BU06060201,BU06060603,BU06060302,BU06060607,BU06060303,BU06060304,BU06060305,BU06220501,BU06220505,BU06220504,BU06060702,BU06220605,BU06220503,BU06220602,BU06060703,BU06220604,BU06220606,BU06060107,BU06060500,BU06060405,BU06060307,BU06060306,BU06060308,BU06060403,BU06060402,BU06060404,BU06060401,BU06220403,BU06220402,BU05010200,BU05010202,BU05010201,BU06220303,BU05992306,BU06220301,BU06220302,BU06220601,BU06220502,BU06220401,BU06220603,BU06220702,BU06220703,BU06220708,BU06220801,BU06220304,BU06220305,BU06220306,BU06220307,BU06220201,BU06220204,BU06220202,BU06220203,BU06220101,BU06220104,BU06220102,BU06220103,BU05560202,BU05560402,BU05560403,BU05560203,BU05560801,BU18420100,BU18420101,BU18420106,BU18420108,BU18420109,BU05560302,BU05560301,BU05560702,BU05560701,BU06220205,BU05992704,BU05560405,BU05560101,BU05560303,BU05560401,BU05560201,BU05560601,BU05560501,BU05560404,BU19302701,BU19302502,BU19302501,BU19302503,BU19302702,BU19300401,BU19300301,BU19300302,BU19301408,BU19301409,BU19301410,BU19301503,BU19301502,BU19301506,BU19301403,BU19301404,BU19301405,BU19301402,BU19301406,BU19301407,BU19301102,BU19301101,BU19301204,BU19301203,BU19301205,BU19301202,BU19301201,BU19300504,BU19300503,BU19300501,BU19300502,BU19300104,BU19300101,BU19300103,BU19300805,BU19300804,BU19300803,BU19300802,BU19300801,BU19301702,BU19301705,BU19301706,BU19301601,BU19301704,BU19300201,BU19301703,BU19300202,BU19302703,BU05300104,BU05300200,BU05300601,BU05300107,BU05300505,BU05300201,BU05300503,BU05300600,BU05300800,BU05300102,BU05300504,BU05300502,BU05300404,BU05301002,BU05301003,BU05300400,BU05301001,BU05300402,BU19302902"
55,Abengoa Bioenergy,217030.752,HTLP0055,72210,438230,"BU17830966,BU17830509,BU17839998,BU05992308,BU05991701,BU06140100,BU05992307,BU06140102,BU05991702,BU17830421,BU17830420,BU17830480,BU05999998,BU05560502,BU05992705,BU05560602,BU05991703,BU17830301,BU17830306,BU17830352,BU17830351,BU05010003,BU06140109,BU05010002,BU05010005,BU05010009,BU06140106,BU06140105,BU06140108,BU06140104,BU06149998,BU05010006,BU05010000,BU05010004,BU05010001,BU05010100,BU05010109,BU05010300,BU05010209,BU19302901,BU19302504,BU06140009,BU05300901,BU06140002,BU06140103,BU06140001,BU06140101,BU17830401,BU17830406,BU17830407,BU17830408,BU17830511,BU17830404,BU17830405,BU17830403,BU17830402,BU17830409,BU17830410,BU17830702,BU17830154,BU17830257,BU17830701,BU18420004,BU18420009,BU18420103,BU17830712,BU17830714,BU17830713,BU17830711,BU17830710,BU17830703,BU17830201,BU17830207,BU17830211,BU17830251,BU17830256,BU17830253,BU17830101,BU17830111,BU17830113,BU17830103,BU17830160,BU17830161,BU17830159,BU17830105,BU17830157,BU17830155,BU06220707,BU18420005,BU05010200,BU05010202,BU05010201,BU06220303,BU05992306,BU06220301,BU06220302,BU06220801,BU06220304,BU06220305,BU06220306,BU06220201,BU06220204,BU06220202,BU06220203,BU06220101,BU05560202,BU05560402,BU05560403,BU05560203,BU05560801,BU18420100,BU18420101,BU18420106,BU18420108,BU18420109,BU05560302,BU05560301,BU05560702,BU05560701,BU06220205,BU05992704,BU05560405,BU05560101,BU05560303,BU05560401,BU05560201,BU05560601,BU05560501,BU05560404,BU19302701,BU19302502,BU19302501,BU19302503,BU19302702,BU19301702,BU19301705,BU19302703,BU06140004,BU06140003,BU06140000,BU05300104,BU05300200,BU05300601,BU05300107,BU05300505,BU05300201,BU05300503,BU05300600,BU05300800,BU05300102,BU05300504,BU05300502,BU05300900,BU05300101,BU05301002,BU05301003,BU05300402,BU19302902"
56,Suiker Unie Dinteloord,252288,HTLP0056,89012,403688,"BU19639997,BU19240401,BU19240402,BU19240403,BU19240502,BU19249997"
