fid,neighbourhood_code,neighbourhood_name,adjacent_neighbourhoods,geo_coordinate_x,geo_coordinate_y,municipality_code,municipality_name
"179",BU03070205,Weltevreden,"BU03071500,BU03071700,BU03071600,BU03071502,BU03070204,BU03070206,BU03070202,BU03071801",154696.337438111,462482.329161333,GM0307,Amersfoort
"180",BU03070206,Bloemweg,"BU03071700,BU03070205,BU03070204,BU03070202,BU03070200,BU03071801",154489.616425397,462685.838160674,GM0307,Amersfoort
"181",BU03070300,Rivierenbuurt-Oost,"BU03070302,BU03070306,BU03070402,BU03070301,BU03070403,BU03070303",153762.325864944,463650.081735602,GM0307,Amersfoort
"182",BU03070301,Rivierenbuurt-West,"BU03070305,BU03070404,BU03070403,BU03070303,BU03070304,BU03070300",153210.838248854,463830.927209136,GM0307,Amersfoort
"183",BU03070302,G. van Stellingwerfstraat,"BU03070307,BU03070306,BU03070303,BU03070300",154093.669858599,463203.612990457,GM0307,Amersfoort
"184",BU03070303,Bloemenbuurt-Oost,"BU03070307,BU03070302,BU03070301,BU03070500,BU03070304,BU03070300",153540.487599323,463338.609485394,GM0307,Amersfoort
"185",BU03070304,Bloemenbuurt-West,"BU03070305,BU03070301,BU03070500,BU03070303",152874.374145249,463470.462087149,GM0307,Amersfoort
"186",BU03070305,Bomenbuurt,"BU03070301,BU03070404,BU03070403,BU03070500,BU03070304",152668.59113689,463792.590697799,GM0307,Amersfoort
"187",BU03070306,Puntenburg,"BU03070401,BU03070307,BU03070302,BU03070402,BU03070300",154306.312567268,463381.443268218,GM0307,Amersfoort
"188",BU03070307,Piet Mondriaanlaan,"BU03070401,BU03070200,BU03070107,BU03070302,BU03070306,BU03070500,BU03070303",154184.400137027,463050.344463122,GM0307,Amersfoort
"189",BU03070401,Eemplein,"BU03070600,BU03070603,BU03070108,BU03070200,BU03070107,BU03070307,BU03070306,BU03070402",154570.106085655,463513.965705299,GM0307,Amersfoort
"190",BU03070402,Geldersestraat,"BU03070800,BU03070401,BU03070600,BU03070603,BU03070306,BU03070403,BU03072709,BU03070300",154163.796721498,463858.285469261,GM0307,Amersfoort
"191",BU03070403,Chromiumweg,"BU03070800,BU03070305,BU03070402,BU03070301,BU03070404,BU03072700,BU03072709,BU03070300",153513.535063453,464279.874159163,GM0307,Amersfoort
"192",BU03070404,Uraniumweg,"BU03070305,BU03070301,BU03070403,BU03072700,BU03072709,BU03420702,BU03070500",152628.217395292,464520.229702225,GM0307,Amersfoort
"193",BU03070500,Birkhoven en Bokkeduinen,"BU03070200,BU03070307,BU03071801,BU03070305,BU03070404,BU03420702,BU03071803,BU03071802,BU03070303,BU03070304,BU03420704,BU03070501,BU03420706",152436.043085191,462899.982742841,GM0307,Amersfoort
"194",BU03070501,Vlasakkers,"BU03071803,BU03070500,BU03070502,BU03071804,BU03420706,BU03420803",152024.230979059,461533.753329421,GM0307,Amersfoort
"195",BU03070502,Zon en Schild,"BU03071603,BU03071705,BU03070501,BU03071804,BU03071707,BU03420803,BU03270209,BU03550405",151583.620560277,459884.645923363,GM0307,Amersfoort
"196",BU03070600,Jericho en Jeruzalem,"BU03070800,BU03070401,BU03070603,BU03070601,BU03070402",154566.952706628,463937.769959911,GM0307,Amersfoort
"197",BU03070601,Meridiaan,"BU03072500,BU03070803,BU03071000,BU03070800,BU03070801,BU03070600,BU03070603,BU03070108,BU03070700",155044.281553586,464136.597220558,GM0307,Amersfoort
"198",BU03070603,Gildekwartier,"BU03070401,BU03070600,BU03070108,BU03070601,BU03070700,BU03070107,BU03070402",154743.108296108,463690.316724441,GM0307,Amersfoort
"199",BU03070700,Evertsenstraat,"BU03072500,BU03071000,BU03071001,BU03070603,BU03070108,BU03070601,BU03070701",155422.362587164,463953.296755905,GM0307,Amersfoort
"200",BU03070701,Neptunusplein,"BU03071000,BU03070702,BU03071001,BU03071003,BU03070105,BU03070108,BU03070104,BU03070700",155733.653713003,463779.946725596,GM0307,Amersfoort
"201",BU03070702,Columbusweg,"BU03071001,BU03071003,BU03070105,BU03071400,BU03071401,BU03070104,BU03070701,BU03071301,BU03071004",155999.153192781,463498.350034612,GM0307,Amersfoort
"202",BU03070800,Vuurtoren,"BU03070900,BU03070801,BU03070600,BU03070601,BU03070402,BU03070403,BU03071904,BU03072709",154466.032795296,464427.538835583,GM0307,Amersfoort
"203",BU03070801,De Plaatsen,"BU03070803,BU03070903,BU03070800,BU03070900,BU03070902,BU03070601",154974.420221223,464641.190645332,GM0307,Amersfoort
"204",BU03070803,Koperhorst,"BU03072500,BU03070903,BU03070801,BU03070601",155439.109125382,464692.873302767,GM0307,Amersfoort
"205",BU03070900,Elly Takmastraat,"BU03070800,BU03070801,BU03070902,BU03072300,BU03071904,BU03072709",154565.509041973,464933.477312996,GM0307,Amersfoort
"206",BU03070902,Camera Obscurastraat,"BU03070903,BU03070900,BU03070801,BU03072300",155031.986431349,465234.653175166,GM0307,Amersfoort
"207",BU03070903,Queekhoven,"BU03072500,BU03070803,BU03070905,BU03070801,BU03070902,BU03072300",155566.651828027,465151.134817434,GM0307,Amersfoort
"208",BU03070905,Het Gein,"BU03072001,BU03072500,BU03072003,BU03070903,BU03072300",155958.588012398,465298.871547799,GM0307,Amersfoort
"209",BU03071000,Liendertsedreef,"BU03071002,BU03072500,BU03071100,BU03071001,BU03070601,BU03070700,BU03070701",155857.845333195,464514.886641475,GM0307,Amersfoort
"210",BU03071001,Vinkenbaan,"BU03071002,BU03071000,BU03070702,BU03071003,BU03070700,BU03070701",156148.727295182,464231.266643044,GM0307,Amersfoort
"211",BU03071002,De Horsten,"BU03071100,BU03071000,BU03071001,BU03071003,BU03071101",156383.539137359,464490.736176087,GM0307,Amersfoort
"212",BU03071003,Albatrosstraat,"BU03071002,BU03071100,BU03070702,BU03071001,BU03070701,BU03071101,BU03071004",156465.711880473,463898.48152429,GM0307,Amersfoort
"213",BU03071004,Zwaluwenstraat,"BU03070702,BU03071003,BU03071401,BU03071101,BU03071301",156546.210698865,463537.739248063,GM0307,Amersfoort
"214",BU03071100,Rustenburg-Noord,"BU03071002,BU03072500,BU03072501,BU03071000,BU03071003,BU03072502,BU03071101",156814.448550057,464625.619925494,GM0307,Amersfoort
"215",BU03071101,Rustenburg-Zuid,"BU03071002,BU03071100,BU03071003,BU03071201,BU03072502,BU03071301,BU03071004",157050.063449048,464045.061079569,GM0307,Amersfoort
"216",BU03071201,Bloeidaal,"BU03072503,BU03072502,BU03270400,BU03071202,BU03071101,BU03071301,BU03071302",158210.401333291,463811.166927056,GM0307,Amersfoort
"217",BU03071202,Stoutenburgerlaan,"BU03072504,BU03071201,BU03072503,BU03270400,BU03270309",160356.271214109,463494.053653395,GM0307,Amersfoort
"218",BU03071300,Romeostraat,"BU03071401,BU03071301,BU03071302",156603.18782177,463039.379807955,GM0307,Amersfoort
"219",BU03071301,Ariaweg,"BU03070702,BU03071401,BU03071201,BU03072502,BU03071101,BU03071004,BU03071300,BU03071302",156874.943409208,463282.672448762,GM0307,Amersfoort
"220",BU03071302,Verdiweg,"BU03071401,BU03071403,BU03071201,BU03270400,BU03071301,BU03071300",156781.68066256,462602.87472828,GM0307,Amersfoort
"221",BU03071400,Willem III,"BU03070702,BU03070105,BU03071401,BU03071500",155801.592595896,462951.612974767,GM0307,Amersfoort
"222",BU03071401,Randenbroekerweg,"BU03070702,BU03071501,BU03071400,BU03071402,BU03071403,BU03071500,BU03071301,BU03071004,BU03071300,BU03071302",156108.894890049,462859.927456263,GM0307,Amersfoort
"223",BU03071402,Bachweg-Zuid,"BU03071501,BU03071503,BU03071401,BU03071403,BU03071500",155964.035593296,462425.241437862,GM0307,Amersfoort
"224",BU03071403,Weberstraat,"BU03071501,BU03071503,BU03071402,BU03071401,BU03270400,BU03071302,BU03270109",156315.605633703,461993.016188948,GM0307,Amersfoort
"225",BU03071500,Bekenstein en De Luiaard,"BU03071501,BU03070105,BU03071400,BU03071402,BU03071401,BU03070106,BU03070205,BU03071502,BU03070204",155196.467494159,462603.066191599,GM0307,Amersfoort
"226",BU03071501,Rubensstraat,"BU03071503,BU03071402,BU03071401,BU03071403,BU03071500,BU03071602,BU03071600,BU03071502",155535.662973901,462038.664638248,GM0307,Amersfoort
"227",BU03071502,Albert Cuypstraat,"BU03071501,BU03071500,BU03071700,BU03070205,BU03071602,BU03071600,BU03070204",155124.952772736,462232.740170658,GM0307,Amersfoort
"228",BU03071503,Dorrestein,"BU03071501,BU03071402,BU03071403,BU03071602,BU03071603,BU03270109",155886.605361465,461388.135743834,GM0307,Amersfoort
"229",BU03071600,De Driehoek,"BU03071501,BU03071601,BU03071701,BU03071700,BU03070205,BU03071704,BU03071602,BU03071502",154885.635056886,461957.683025278,GM0307,Amersfoort
"230",BU03071601,Voltastraat,"BU03071701,BU03071704,BU03071602,BU03071600,BU03071603,BU03071705",154556.907320857,461337.431250457,GM0307,Amersfoort
"231",BU03071602,Bosweg,"BU03071501,BU03071503,BU03071601,BU03071600,BU03071502,BU03071603",155130.583724381,461506.140804353,GM0307,Amersfoort
"232",BU03071603,Nimmerdor,"BU03071503,BU03071601,BU03071602,BU03071705,BU03070502,BU03270209,BU03270109",154975.456393023,460813.689128717,GM0307,Amersfoort
"233",BU03071700,Westerstraat,"BU03071701,BU03070205,BU03071600,BU03071502,BU03071702,BU03071800,BU03070206,BU03071801",154577.238712119,462385.965097996,GM0307,Amersfoort
"234",BU03071701,Juliana van Stolberg,"BU03071601,BU03071700,BU03071704,BU03071600,BU03071702",154512.576587447,462107.270404259,GM0307,Amersfoort
"235",BU03071702,Huygenslaan,"BU03071701,BU03071700,BU03071704,BU03071703,BU03071800",154102.931400064,462125.529463545,GM0307,Amersfoort
"236",BU03071703,De Lichtenberg,"BU03071704,BU03071702,BU03071706,BU03071800,BU03071804,BU03071707",154002.117231567,461717.581101065,GM0307,Amersfoort
"237",BU03071704,Verhoevenstraat,"BU03071601,BU03071701,BU03071600,BU03071703,BU03071702,BU03071706,BU03071705",154361.423002069,461667.289329703,GM0307,Amersfoort
"238",BU03071705,Indische Buurt,"BU03071601,BU03071704,BU03071603,BU03071706,BU03070502,BU03071707",154041.156811847,460891.594391052,GM0307,Amersfoort
"239",BU03071706,Curacaolaan,"BU03071704,BU03071703,BU03071705,BU03071707",153873.160785248,461147.908144908,GM0307,Amersfoort
"240",BU03071707,Klein Zwitserland,"BU03071703,BU03071706,BU03071705,BU03070502,BU03071804",153485.823396683,461306.309505752,GM0307,Amersfoort
"241",BU03071800,Regentesselaan,"BU03071700,BU03071703,BU03071702,BU03071801,BU03071803,BU03071802,BU03071804",154039.509537132,462384.934481473,GM0307,Amersfoort
"242",BU03071801,Station Berkenweg,"BU03071700,BU03070205,BU03071800,BU03070206,BU03070200,BU03070500,BU03071802",154140.109262138,462712.321165571,GM0307,Amersfoort
"243",BU03071802,Thorbeckeplein,"BU03071800,BU03071801,BU03071803,BU03070500",153602.06643847,462555.425071141,GM0307,Amersfoort
"244",BU03071803,Mr. Th. Heemskerklaan,"BU03071800,BU03070500,BU03071802,BU03070501,BU03071804",153096.144904924,462317.702699963,GM0307,Amersfoort
"245",BU03071804,Oranjelaan,"BU03071703,BU03071800,BU03071803,BU03070502,BU03070501,BU03071707",153249.216864955,461818.315527301,GM0307,Amersfoort
"246",BU03071900,De Ham,"BU03071901,BU03072301,BU03072300,BU03071903,BU03071904",154295.556680575,465890.100833089,GM0307,Amersfoort
"247",BU03071901,Langenoord,"BU03072102,BU03071905,BU03072301,BU03071903,BU03071902,BU03071900",154545.505499703,466662.57288779,GM0307,Amersfoort
"248",BU03071902,Bieshaar-Noord,"BU03071901,BU03071905,BU03072701,BU03071903,BU03071906",154103.921229547,466921.598512655,GM0307,Amersfoort
"249",BU03071903,Bieshaar-Zuid,"BU03071901,BU03072701,BU03071902,BU03071904,BU03071900,BU03072700",153950.113270543,466370.547843434,GM0307,Amersfoort
"250",BU03071904,De Bik,"BU03070800,BU03070900,BU03072300,BU03072701,BU03071903,BU03071900,BU03072700,BU03072709",154007.964894533,465311.474356436,GM0307,Amersfoort
"251",BU03071905,De Brinken,"BU03072102,BU03072108,BU03071901,BU03072400,BU03072201,BU03071902,BU03071906",154779.008141385,467226.357168097,GM0307,Amersfoort
"252",BU03071906,De Biezen,"BU03071905,BU03072400,BU03072701,BU03072402,BU03071902",154094.930419393,467246.240583912,GM0307,Amersfoort
"253",BU03072000,Vlinderbuurt,"BU03072105,BU03072001,BU03072006,BU03072002,BU03072508,BU03072107",156452.241269164,466409.16246782,GM0307,Amersfoort
"254",BU03072001,Erasmusstraat,"BU03072500,BU03072501,BU03072003,BU03072006,BU03072002,BU03072000,BU03070905",156437.892482388,465732.045411204,GM0307,Amersfoort
"255",BU03072002,Muziekbuurt-Noord,"BU03072105,BU03072001,BU03072003,BU03072004,BU03072000",156181.64523513,466284.468957376,GM0307,Amersfoort
"256",BU03072003,Muziekbuurt-Zuid,"BU03072001,BU03072005,BU03072004,BU03072002,BU03070905,BU03072300",156154.060600047,465798.972200001,GM0307,Amersfoort
"257",BU03072004,Architectenbuurt-Oost,"BU03072105,BU03072003,BU03072005,BU03072002",155912.02556567,466014.403876748,GM0307,Amersfoort
"258",BU03072005,Architectenbuurt-West,"BU03072105,BU03072003,BU03072004,BU03072301,BU03072300",155656.251708489,465922.230788104,GM0307,Amersfoort
"259",BU03072006,Sportpark Zielhorst,"BU03072001,BU03072500,BU03072501,BU03072505,BU03072507,BU03072000,BU03072508",156822.338095663,466124.192083889,GM0307,Amersfoort
"260",BU03072100,Stille Steeg,"BU03072101,BU03072102,BU03072301",155160.149957547,466197.006606558,GM0307,Amersfoort
"261",BU03072101,Amaniet,"BU03072105,BU03072103,BU03072102,BU03072104,BU03072106,BU03072100,BU03072301",155346.21913246,466428.89255806,GM0307,Amersfoort
"262",BU03072102,Woudzoom,"BU03072101,BU03072103,BU03072104,BU03072108,BU03071901,BU03071905,BU03072100,BU03072301",154919.595714502,466559.306468115,GM0307,Amersfoort
"263",BU03072103,Gesloten Stad,"BU03072101,BU03072102,BU03072104,BU03072106,BU03072108",155154.426490831,466737.951689886,GM0307,Amersfoort
"264",BU03072104,De Verwondering,"BU03072101,BU03072103,BU03072102,BU03072106,BU03072108",155347.223721578,466907.453672297,GM0307,Amersfoort
"265",BU03072105,Emiclaer,"BU03072101,BU03072106,BU03072005,BU03072004,BU03072301,BU03072002,BU03072000,BU03072107",155811.080243672,466549.775936266,GM0307,Amersfoort
"266",BU03072106,Groote Kreek,"BU03072101,BU03072105,BU03072103,BU03072104,BU03072108,BU03072301,BU03072107",155691.439535062,466833.176245361,GM0307,Amersfoort
"267",BU03072107,Het Hallehuis,"BU03072805,BU03072105,BU03072106,BU03072108,BU03072201,BU03072507,BU03072000,BU03072508",156048.985232921,467046.895974113,GM0307,Amersfoort
"268",BU03072108,De Horizon,"BU03072103,BU03072102,BU03072104,BU03072106,BU03071905,BU03072400,BU03072201,BU03072107",155346.418421765,467248.010463431,GM0307,Amersfoort
"269",BU03072201,Calveen,"BU03072805,BU03072108,BU03071905,BU03072400,BU03072407,BU03072806,BU03072107",155293.765757607,467753.395909384,GM0307,Amersfoort
"270",BU03072300,Park Schothorst-Zuid,"BU03072003,BU03072005,BU03072301,BU03070903,BU03070905,BU03070900,BU03070902,BU03071904,BU03071900",154908.905862891,465524.580288156,GM0307,Amersfoort
"271",BU03072301,Park Schothorst-Noord,"BU03072101,BU03072105,BU03072102,BU03072106,BU03071901,BU03072005,BU03072100,BU03072300,BU03071900",154939.522338776,466061.910219441,GM0307,Amersfoort
"272",BU03072400,Stadskwartier,"BU03072108,BU03071905,BU03072201,BU03072407,BU03072402,BU03072403,BU03071906",154571.573440578,467667.458007559,GM0307,Amersfoort
"273",BU03072402,Hoge Hoven,"BU03072400,BU03072701,BU03072403,BU03071906",153950.43825821,467592.131178716,GM0307,Amersfoort
"274",BU03072403,Centrum-Wat,"BU03072400,BU03072407,BU03072701,BU03072404,BU03072402,BU03072405",154011.639974314,467965.145074634,GM0307,Amersfoort
"275",BU03072404,Stadstuin,"BU03072701,BU03130007,BU03072403,BU03072405",153683.271438768,468565.993670154,GM0307,Amersfoort
"276",BU03072405,Waterkwartier,"BU03072407,BU03130007,BU03072404,BU03072403",154104.479738929,468437.086172909,GM0307,Amersfoort
"277",BU03072407,Lage Hoven,"BU03072400,BU03072201,BU03072806,BU03130007,BU03072403,BU03072405",154691.952793943,468363.783827697,GM0307,Amersfoort
"278",BU03072500,De Hoef-West,"BU03072001,BU03071100,BU03072501,BU03072006,BU03070803,BU03070903,BU03071000,BU03070905,BU03070601,BU03070700",156475.974093016,465048.413245126,GM0307,Amersfoort
"279",BU03072501,De Hoef-Oost,"BU03072001,BU03072500,BU03071100,BU03072505,BU03072504,BU03072006,BU03072507,BU03072503,BU03072502",157182.312092129,465396.706027787,GM0307,Amersfoort
"280",BU03072502,De Wieken,"BU03071100,BU03072501,BU03071201,BU03072503,BU03071101,BU03071301",157674.149338076,464242.851459098,GM0307,Amersfoort
"281",BU03072503,Vinkenhoef,"BU03072501,BU03072505,BU03072504,BU03071201,BU03072502,BU03071202",158110.479836713,464753.316457604,GM0307,Amersfoort
"282",BU03072504,Nijkerkerstraat,"BU03072506,BU03072501,BU03072505,BU03072503,BU03071202",158340.821886055,465386.503280097,GM0307,Amersfoort
"283",BU03072505,Bedrijventerrein Vathorst-Zuid,"BU03072603,BU03072601,BU03072602,BU03072506,BU03072501,BU03072504,BU03072006,BU03072507,BU03072503",157736.801625929,465831.682252963,GM0307,Amersfoort
"284",BU03072506,Podium,"BU03072602,BU03072901,BU03073100,BU03072505,BU03072504",158461.210422196,466985.204168384,GM0307,Amersfoort
"285",BU03072507,Bedrijventerrein Vathorst-Noord,"BU03072801,BU03072805,BU03072603,BU03072601,BU03072501,BU03072505,BU03072006,BU03072804,BU03072508,BU03072107,BU03072803",156671.420468047,466837.635691089,GM0307,Amersfoort
"286",BU03072508,De Brand,"BU03072006,BU03072507,BU03072000,BU03072107",156390.155103565,466697.150592125,GM0307,Amersfoort
"287",BU03072600,Dorpskern Hooglanderveen,"BU03072603,BU03072601,BU03072602",157943.571472628,466541.676148913,GM0307,Amersfoort
"288",BU03072601,Lient,"BU03072603,BU03072600,BU03072602,BU03072505,BU03072507",157824.535724537,466228.51989128,GM0307,Amersfoort
"289",BU03072602,Hoekveen,"BU03072603,BU03072601,BU03072600,BU03072506,BU03072901,BU03073100,BU03072505",158242.210841289,466771.026722036,GM0307,Amersfoort
"290",BU03072603,Heideweg,"BU03072601,BU03072600,BU03072602,BU03072901,BU03072902,BU03072505,BU03072507,BU03072804,BU03073001",157560.22140195,466752.714538884,GM0307,Amersfoort
"291",BU03072700,Coelhorst,"BU03072701,BU03071903,BU03070404,BU03070403,BU03071904,BU03072709,BU03420702",153042.606962669,465514.648268753,GM0307,Amersfoort
"292",BU03072701,Zeldert,"BU03080109,BU03130007,BU03072404,BU03071903,BU03072402,BU03072403,BU03071902,BU03071906,BU03071904,BU03072700,BU03420702,BU03420404",151942.87001101,467537.646093567,GM0307,Amersfoort
"293",BU03072709,Maatweg,"BU03070800,BU03070900,BU03070402,BU03070404,BU03070403,BU03071904,BU03072700",153766.772205664,464731.186286362,GM0307,Amersfoort
"294",BU03072800,Leersumseberg,"BU03072801,BU03072802,BU03072805,BU03073103",156567.999542632,468090.977706647,GM0307,Amersfoort
"295",BU03072801,Emminkhuizerberg,"BU03072802,BU03072800,BU03072805,BU03072507,BU03072803",156521.590492471,467672.780106494,GM0307,Amersfoort
"296",BU03072802,Sprengenberg,"BU03072801,BU03072800,BU03072900,BU03073000,BU03073103,BU03073102,BU03072803",157027.86111074,467895.027238399,GM0307,Amersfoort
"297",BU03072803,Duisterweg,"BU03072801,BU03072802,BU03073000,BU03072507,BU03072804,BU03073001",156718.895330739,467233.475210018,GM0307,Amersfoort
"298",BU03072804,Cycladen,"BU03072603,BU03072507,BU03072803,BU03073001",157163.899406324,466758.056385248,GM0307,Amersfoort
"299",BU03072805,Reinier,"BU03072801,BU03072800,BU03073103,BU03073104,BU03072201,BU03072806,BU03072507,BU03072107",156085.33180161,467807.559725647,GM0307,Amersfoort
"300",BU03072806,Smink,"BU03072805,BU03073104,BU03072201,BU03072407,BU03130007",155601.045431548,468314.44798715,GM0307,Amersfoort
"301",BU03072900,Roevoeterstraat,"BU03072802,BU03073000,BU03073103,BU03072901,BU03072902,BU03073101,BU03073102",157439.268931534,467793.729597887,GM0307,Amersfoort
"302",BU03072901,Winkelcentrum,"BU03072900,BU03072603,BU03072602,BU03072506,BU03072902,BU03073100,BU03073101,BU03073102",157972.237671997,467432.351436003,GM0307,Amersfoort
"303",BU03072902,Damespolder,"BU03072900,BU03073000,BU03072603,BU03072901,BU03073001",157760.713501166,467367.169930048,GM0307,Amersfoort
