code,name,geo_coordinate,number_of_house_equivalents_residences,number_of_house_equivalents_utility,m2_of_utility,total_heat_demand_of_residences,total_heat_demand_of_utility,total_electricity_demand_of_residences,total_electricity_demand_of_utility,geothermal_available,teo_available,ht_sources_available,lt_sources_available,preference_W_MTHT,preference_H,preference_E,elegible_W_LT,force_heat_network
BU19040202,Polder Breukelen Proosdij,"[129591.715901079, 464822.830010092]",118.0,6.867500000000001,1025.0,7906.0,528.2692314000001,13334.0,890.961538225,False,True,"['HTHP0016', 'HTHP0024', 'HTHP0092', 'HTHP0093']",['LTHP0101'],0.07940677966101695,0.8838135593220339,0.03677966101694915,False,False
BU19040203,Polder Klein Oud Aa,"[126242.808156083, 465402.248405362]",45.0,2.1507,321.0,2925.0,160.5,4995.0,274.084615434,False,True,"['HTHP0016', 'HTHP0093']",[],0.04342894182466375,0.8110354885755955,0.14553556959974073,False,False
BU19040204,Kievitsbuurt,"[130848.753632423, 465131.37283536704]",168.0,10.4788,1564.0,9240.0,661.6923075719999,18480.0,1323.384615144,False,True,"['HTHP0016', 'HTHP0024', 'HTHP0092', 'HTHP0093']",[],0.04873865968922941,0.8104582746561947,0.14080306565457598,False,False
BU19040205,Polder Breukelerwaard,"[127366.56731959301, 465737.997480646]",19.0,15.0884,2252.0,988.0,900.8,10127.0,9233.199999999999,False,True,"['HTHP0016', 'HTHP0092', 'HTHP0093']",[],0.0,0.8958553467531599,0.10414465324684011,False,False
BU19040206,Polder Nijenrode,"[129390.99126203901, 463004.402012845]",60.0,3.1356,468.0,3420.0,205.20000025200002,12720.0,763.2000001079999,False,True,"['HTHP0016', 'HTHP0024', 'HTHP0092', 'HTHP0093']",['LTHP0101'],0.13833333333333334,0.7948333333333333,0.06683333333333333,False,False
BU19040207,Breukelen Noord,"[128585.596516201, 465966.341900139]",1760.0,164.59220000000002,24566.0,70400.0,7558.769238328,198880.0,21353.523071254003,False,True,"['HTHP0016', 'HTHP0024', 'HTHP0092', 'HTHP0093']",[],0.4252419288114198,0.5249680961341914,0.04978997505438873,False,False
BU19040208,Corridor,"[127962.95526757599, 464755.697364864]",19.0,304.1599,45397.0,589.0,10825.438485983,14003.0,257366.06922029296,False,True,"['HTHP0016', 'HTHP0024', 'HTHP0092', 'HTHP0093']",[],0.06828849234855235,0.1661177846142421,0.7655937230372055,True,False
BU19040209,Landgoed Nijenrode,"[128783.74396405801, 463795.13411125]",320.0,28.408,4240.0,8000.0,815.38461408,36160.0,3685.53846056,False,True,"['HTHP0016', 'HTHP0024', 'HTHP0092', 'HTHP0093']",['LTHP0101'],0.31865625000000003,0.68134375,0.0,False,False
BU19040210,Kanaalzone Zuid Breukelen,"[128651.583500725, 463328.59189017204]",0.0,0.0,0,0.0,0.0,0.0,0.0,False,True,"['HTHP0016', 'HTHP0024', 'HTHP0092', 'HTHP0093']",[],0.0,0.0,0.0,False,False
BU19040211,Scheendijk,"[130049.54577494199, 465826.70546974294]",337.0,27.148400000000002,4052.0,14828.0,1371.446151976,70770.0,6545.53845998,False,True,"['HTHP0016', 'HTHP0024', 'HTHP0092', 'HTHP0093']",[],0.09619466054067442,0.5616536414678219,0.3421516979915037,False,False
BU19040212,Broeckland,"[128670.38517447699, 464318.76499486796]",795.0,2.3919,357.0,31005.0,107.1,7950.0,27.461538489000002,False,True,"['HTHP0016', 'HTHP0024', 'HTHP0092', 'HTHP0093']",['LTHP0101'],0.14569811320754716,0.6664779874213836,0.18782389937106916,False,False
BU19040213,Breukelen Zuid,"[128701.757359755, 464677.84383437794]",485.0,167.6541,25023.0,21340.0,8469.323065374,155685.0,61787.561532687,False,True,"['HTHP0016', 'HTHP0024', 'HTHP0092', 'HTHP0093']",['LTHP0101'],0.38627032190361577,0.497555030372433,0.11617464772395128,False,False
BU19040214,Kanaalzone Noord Breukelen,"[128181.737447854, 465996.632785706]",2.0,0.1407,21.0,130.0,10.5,226.0,18.253846149,False,True,"['HTHP0016', 'HTHP0024', 'HTHP0092', 'HTHP0093']",[],0.05,0.95,0.0,False,False
BU19040215,Breukelen Midden,"[128455.24677921801, 465128.01609090203]",1136.0,196.31,29300.0,43168.0,8564.6153756,129504.0,25693.8461561,False,True,"['HTHP0016', 'HTHP0024', 'HTHP0092', 'HTHP0093']",[],0.3949655004248236,0.4994805979975257,0.10555390157765075,False,False
BU19040216,Rode Dorp,"[128047.902927735, 464725.38441420795]",36.0,0.0,0,1548.0,0.0,360.0,0.0,False,True,"['HTHP0016', 'HTHP0024', 'HTHP0092', 'HTHP0093']",[],0.5980972222222223,0.40190277777777783,0.0,False,False
BU19040301,Polder Holland,"[129630.284663127, 469806.63090969896]",49.0,18.1235,2705.0,2989.0,1269.269230145,30576.0,12984.0,False,True,[],[],0.0,0.841085421966444,0.15891457803355616,False,False
BU19040302,Polder Garsten,"[129745.089098298, 472501.899580146]",17.0,3.5845000000000002,535.0,952.0,230.46153858499997,6987.0,1691.42307717,False,True,['HTHP0097'],[],0.006560322997787716,0.7212480626925297,0.2721916143096826,False,False
BU19040303,Polder Oud Over,"[130729.043059087, 469259.851363708]",38.0,0.0,0,2242.0,0.0,418.0,0.0,False,True,[],[],0.14105263157894737,0.621578947368421,0.23736842105263162,False,False
BU19040304,Kanaalzone Loenen aan de Vecht,"[128916.44013497801, 470402.42090862204]",0.0,0.0,0,0.0,0.0,0.0,0.0,False,True,[],[],0.0,0.0,0.0,False,False
BU19040305,Kanaalzone sector Vreeland,"[129382.81596847401, 473112.44147013396]",0.0,0.0,0,0.0,0.0,0.0,0.0,False,True,['HTHP0097'],[],0.0,0.0,0.0,False,False
BU19040306,Mijnden,"[130116.543508486, 467993.232479174]",53.0,0.3886,58.0,2756.0,23.2,530.0,4.461538466,False,True,[],[],0.1449056603773585,0.5343396226415094,0.32075471698113206,False,False
BU19040307,Hoefijzer,"[130308.75411766, 469526.869847826]",729.0,1.9162000000000001,286.0,28431.0,85.80000000000001,7290.0,22.000000022000002,False,True,[],[],0.2770644718792867,0.6893964334705075,0.03353909465020576,False,False
BU19040308,Driehoven,"[129845.465885421, 469198.701705904]",515.0,83.1537,12411.0,22660.0,4200.646160529,109695.0,20334.946148118,False,True,[],[],0.2657389245892652,0.6246965069863386,0.10956456842439621,False,False
BU19040309,Oudover,"[130308.60840979901, 469021.687438225]",100.0,2.0636,308.0,5300.0,125.56923086399999,1100.0,26.06153858,False,True,[],[],0.2975,0.5988,0.10370000000000003,False,False
BU19040310,Loenen Dorpskern,"[130133.96648635801, 469054.52338309103]",192.0,35.7914,5342.0,10752.0,2301.169232002,60480.0,12944.076922666,False,True,[],[],0.46578396083911056,0.4646561632483181,0.0695598759125715,False,False
BU19040311,Cronenburgh,"[129568.05174103, 469015.480319581]",216,0.3685,55.0,7992,15.653846175000002,2160,4.230769235,False,True,[],[],0.0,0.19974764528115,0.80025235471885,False,False
BU19040312,Kerklaan,"[129142.32051444199, 470427.094112635]",54.0,13.8154,2062.0,2646.0,777.215384774,17280.0,5075.692308644,False,True,[],[],0.2085185185185185,0.7422222222222221,0.049259259259259267,False,False
BU19040401,Polder Oukoop,"[126819.420661881, 468200.40994761296]",80.0,2.2981000000000003,343.0,4800.0,158.30769246600002,9120.0,300.784615411,False,True,[],[],0.012375,0.808375,0.17925000000000002,False,False
BU19040402,Nieuwer Ter Aa,"[127200.80124201, 467025.935882086]",178.0,31.302400000000002,4672.0,8900.0,1796.92307872,38270.0,7726.7692314880005,False,True,[],[],0.2112350679102861,0.7289700972555024,0.05979483483421121,False,False
BU19040501,Polder Portengen,"[126353.46182118, 461871.392377463]",95.0,1.1993,179.0,5985.0,86.746153736,950.0,13.769230783000001,False,True,"['HTHP0016', 'HTHP0024', 'HTHP0092', 'HTHP0093']",[],0.05263157894736842,0.8317894736842105,0.11557894736842104,False,False
BU19040502,Polder Groot Oud Aa,"[124841.83663477, 464696.018300555]",68.0,0.5896,88.0,4216.0,41.96923077599999,680.0,6.769230776000001,False,True,"['HTHP0016', 'HTHP0093']",[],0.03911764705882353,0.8580882352941176,0.10279411764705881,False,False
BU19040503,Polder Spengen,"[123283.10284583199, 463183.984584261]",60.0,2.7135000000000002,405.0,3720.0,193.15384618499996,6720.0,348.92307711,False,True,[],[],0.06666666666666667,0.7951666666666667,0.1381666666666667,False,False
BU19040504,Polder Kockengen,"[124611.88206040699, 461432.862754744]",26.0,0.8241,123.0,1560.0,56.769230826000005,5616.0,204.36923082599998,False,True,"['HTHP0016', 'HTHP0092', 'HTHP0093']",[],0.0,0.8535540964587534,0.1464459035412467,False,False
BU19040505,Kockengen Dorp,"[125124.705858485, 462389.446776409]",621.0,69.19760000000001,10328.0,27324.0,3495.630774792,132894.0,17001.476921488,False,True,"['HTHP0016', 'HTHP0092', 'HTHP0093']",[],0.2523281439802248,0.6248725688576781,0.12279928716209729,False,False
BU19040506,Portengense Brug,"[125796.182588279, 463741.396969785]",34.0,5.668200000000001,846.0,1462.0,279.83076858,10914.0,2088.969230574,False,True,"['HTHP0016', 'HTHP0093']",[],0.0,0.8676324256747855,0.1323675743252146,False,False
BU19040507,Welgelegen,"[125100.904290272, 462702.192154955]",221.0,0.0,0,8840.0,0.0,1989.0,0.0,False,True,"['HTHP0016', 'HTHP0093']",[],0.28467238782449306,0.7153276121755069,0.0,False,False
BU19040508,Groenlust,"[125460.693804679, 462557.247922567]",229.0,0.0,0,8015.0,0.0,2290.0,0.0,False,False,"['HTHP0016', 'HTHP0092', 'HTHP0093']",[],0.07637554585152838,0.677117903930131,0.24650655021834064,False,False
BU19040509,Vierde kwadrant Kockengen,"[125393.056471175, 462723.110213507]",70.0,0.0,0,2030.0,0.0,700.0,0.0,False,False,"['HTHP0016', 'HTHP0093']",[],0.0,0.0,1.0,False,False
BU19040601,Hoeker Polder,"[130808.924403339, 472450.063910055]",42.0,6.1439,917.0,2814.0,472.60769287200003,13188.0,2214.907691955,False,True,['HTHP0097'],[],0.0909097425970924,0.8007311991344894,0.10835905826841821,False,False
BU19040602,Polder Dorssewaard,"[131583.425020316, 472114.636190489]",46.0,4.5024,672.0,2806.0,315.323076768,9706.0,1090.7076922560002,False,True,[],[],0.03943240346331716,0.6831663900019699,0.27740120653471306,False,False
BU19040603,Vreeland Dorp,"[130746.54132162599, 471543.01722517604]",658.0,41.9219,6257.0,28952.0,2117.753849523,73696.0,5390.646156734,False,True,[],[],0.313921583201281,0.5864958155547025,0.09958260124401647,False,False
BU19040604,Vreeland,"[131337.342379898, 471263.40771007]",17.0,0.0,0,969.0,0.0,170.0,0.0,False,True,[],[],0.024465989273762145,0.7838702697953182,0.19166374093091967,False,False
BU19040701,Molenpolder,"[135032.252369822, 462083.21691259]",477.0,58.9533,8799.0,24804.0,3519.6,100647.0,14281.453845477,False,True,"['HTHP0016', 'HTHP0023', 'HTHP0024', 'HTHP0092', 'HTHP0093']",[],0.0252826165099469,0.8818343322558488,0.09288305123420422,False,False
BU19040702,Bethunepolder-Noord,"[133040.047181824, 463689.238858885]",52.0,1.4606000000000001,218.0,3068.0,98.938461572,572.0,18.44615393,False,True,"['HTHP0016', 'HTHP0023', 'HTHP0024', 'HTHP0092', 'HTHP0093']",[],0.08961538461538462,0.7949999999999999,0.1153846153846154,False,False
BU19040703,Tienhoven-Oud Maarsseveen,"[135219.07422110302, 464551.406729668]",267.0,21.6477,3231.0,14418.0,1342.1076942959999,29637.0,2758.776923574,False,True,"['HTHP0016', 'HTHP0023', 'HTHP0024', 'HTHP0092', 'HTHP0093']",[],0.12527863831927416,0.7611734047538341,0.11354795692689171,False,False
BU19040801,Polder Aetsveld,"[131392.120973096, 477165.76349265]",43.0,14.6462,2186.0,2408.0,941.6615389659999,9202.0,3598.492307356,False,True,['HTHP0097'],[],0.314509761668552,0.41940801747212186,0.2660822208593261,False,False
BU19040802,Polder Garsten Noord,"[130267.55408089599, 474651.328063294]",29.0,0.8375,125.0,1566.0,51.923076875,551.0,18.269230750000002,False,True,['HTHP0097'],[],0.06675224647181668,0.7342747111899834,0.1989730423381999,False,False
BU19040803,Kanaalzone sector Nigtevecht,"[129904.119272533, 476047.106751183]",0.0,0.0,0,0.0,0.0,0.0,0.0,False,True,['HTHP0097'],[],0.0,0.0,0.0,False,False
BU19040804,Nigtevecht Dorp,"[130493.220653082, 476340.45903678896]",533.0,10.2979,1537.0,23452.0,520.2153854430001,5863.0,130.05384674500002,False,True,['HTHP0097'],[],0.23662288930581613,0.676060037523452,0.0873170731707317,False,False
BU19040805,Nigtevecht Garsten,"[130102.89011964801, 476019.376004301]",40.0,5.6749,847.0,2240.0,364.861538657,8600.0,1400.807692438,False,True,['HTHP0097'],[],0.16574999999999998,0.8259999999999998,0.008249999999999999,False,False
BU19040901,Polder Mijnden,"[130044.39150882301, 467081.42627267103]",34.0,1.7554,262.0,2074.0,122.93846173999998,7276.0,431.29230765200003,False,True,"['HTHP0016', 'HTHP0024', 'HTHP0092', 'HTHP0093']",[],0.0,0.8798080256966023,0.12019197430339762,False,False
BU19040902,Polder Angstelkade,"[128056.05394514301, 468294.083636958]",10.0,1.7889000000000002,267.0,710.0,145.823077149,2180.0,447.738461559,False,True,[],[],0.0,0.933,0.067,False,False
BU19040903,Polder Sticht,"[129201.72479047801, 468187.530995339]",15.0,1.0050000000000001,150.0,825.0,63.46153845,4740.0,364.61538464999995,False,True,[],[],0.0,0.7422380952477347,0.25776190475226535,False,False
BU19040904,Polder Het Honderd,"[128663.00927290901, 467097.546059213]",22.0,13.3665,1995.0,1430.0,997.5,20108.0,14026.384615845,False,True,[],[],0.0,0.6513636363636364,0.34863636363636363,False,False
BU19040905,Nieuwersluis,"[129075.046957514, 467641.02898160706]",92.0,15.745000000000001,2350.0,6072.0,1193.0769237999998,20056.0,3940.76923095,False,True,[],[],0.3016304347826087,0.6547826086956522,0.04358695652173913,False,False
BU19040906,Angstelkade,"[128335.84268341, 468398.554688408]",2.0,47.7241,7123.0,124.0,3397.123077471,2314.0,63394.700000000004,False,True,[],[],0.3433766761495737,0.07823378030115699,0.5783895435492693,True,False
BU19040907,Kanaalzone sector Nieuwersluis,"[128501.82882530699, 468235.687123189]",0.0,0.0,0,0.0,0.0,0.0,0.0,False,True,[],[],0.0,0.0,0.0,False,False
BU19041001,Poldergebied Loenersloot,"[128258.09241007401, 470592.63735569]",11.0,5.4471,813.0,770.0,437.769230394,9020.0,5128.1538464039995,False,True,[],[],0.0,0.939090909090909,0.06090909090909091,False,False
BU19041002,Loenersloot Binnenweg,"[128746.111634455, 470348.99368168]",55.0,5.5878000000000005,834.0,3025.0,352.846154616,6380.0,744.184615128,False,True,[],[],0.20233040349038708,0.7795242462705407,0.018145350239072176,False,False
BU19041003,Loenersloot Dorp,"[128569.70409081, 471370.834240976]",150.0,2.6197,391.0,7950.0,159.40769242800002,1500.0,30.076923107000002,False,True,[],[],0.1740666666666667,0.8170666666666667,0.008866666666666667,False,False
BU19041004,Poldergebied Loenersloot,"[128226.924764544, 471544.830550172]",0.0,0.0,0,0.0,0.0,0.0,0.0,False,True,[],[],0.0,0.0,0.0,False,False
BU19041101,Oud-Zuilen,"[133378.24846827198, 460449.317347332]",236.0,5.7888,864.0,11800.0,332.30769177599996,25960.0,731.076922944,False,True,"['HTHP0016', 'HTHP0023', 'HTHP0024', 'HTHP0092', 'HTHP0093']",[],0.16318119807001039,0.5990744499542904,0.2377443519756992,False,False
BU19041201,Verbindingswegen,"[130386.838978119, 460451.602639495]",36.0,71.9714,10742.0,1152.0,2644.184613732,33804.0,77590.292306866,False,True,"['HTHP0016', 'HTHP0023', 'HTHP0024', 'HTHP0092', 'HTHP0093']","['LTHP0043', 'LTHP0221']",0.14615484370201642,0.0752755803725445,0.7785695759254392,True,False
BU19041202,Industrieterrein Maarssenbroek,"[131216.678089637, 460222.870337192]",222.0,211.2912,31536.0,6660.0,7277.538468816,118770.0,129782.76921864,False,True,"['HTHP0016', 'HTHP0023', 'HTHP0024', 'HTHP0092', 'HTHP0093']",['LTHP0221'],0.36839353064474656,0.5421571680342802,0.08944930132097335,False,False
BU19041203,Fazantenkamp,"[129895.71884923699, 460178.866666255]",953.0,35.8718,5354.0,37167.0,1606.2,10483.0,453.03077129,False,False,"['HTHP0016', 'HTHP0023', 'HTHP0024', 'HTHP0092', 'HTHP0093']",[],0.3358672833544732,0.6584963183026152,0.005636398342911676,False,False
BU19041204,Boomstede,"[130463.71034548801, 459508.743834124]",683.0,18.1369,2707.0,27320.0,832.923077756,7513.0,229.053847195,False,True,"['HTHP0016', 'HTHP0023', 'HTHP0024', 'HTHP0092', 'HTHP0093']",[],0.3385832494039803,0.6470504845110743,0.014366266084945196,False,False
BU19041205,Reigerskamp,"[129546.001608063, 460664.446722291]",839.0,22.78,3400.0,31882.0,993.8461562,9229.0,287.692309,False,False,"['HTHP0016', 'HTHP0023', 'HTHP0024', 'HTHP0092', 'HTHP0093']",[],0.3337333036735491,0.6662666963264511,0.0,False,False
BU19041206,Zwanenkamp,"[129277.20852980901, 461718.87870698]",1012.0,46.4846,6938.0,36432.0,1921.2923082260002,11132.0,587.06154113,False,True,"['HTHP0016', 'HTHP0023', 'HTHP0024', 'HTHP0092', 'HTHP0093']",[],0.3463389406711769,0.6536610593288231,0.0,False,False
BU19041207,Valkenkamp,"[129285.974696545, 461181.945015376]",736.0,18.3111,2733.0,28704.0,819.9,7360.0,210.230769441,False,False,"['HTHP0016', 'HTHP0023', 'HTHP0024', 'HTHP0092', 'HTHP0093']",[],0.35758516668733753,0.6424148333126625,0.0,False,False
BU19041208,Duivenkamp,"[130337.15773995401, 460475.477104285]",928.0,34.8534,5202.0,32480.0,1400.53846554,9280.0,400.15384655400004,False,True,"['HTHP0016', 'HTHP0023', 'HTHP0024', 'HTHP0092', 'HTHP0093']",['LTHP0221'],0.33561932323500693,0.6643806767649931,0.0,False,False
BU19041209,Bloemstede,"[130699.478151522, 459932.19091296603]",732.0,21.332800000000002,3184.0,27816.0,930.707691328,7320.0,244.92307716800002,False,False,"['HTHP0016', 'HTHP0023', 'HTHP0024', 'HTHP0092', 'HTHP0093']",[],0.3471194807885359,0.6528805192114642,0.0,False,False
BU19041210,Zebraspoor,"[129812.667889863, 461502.378178829]",768.0,0.0,0,26880.0,0.0,7680.0,0.0,False,True,"['HTHP0016', 'HTHP0023', 'HTHP0024', 'HTHP0092', 'HTHP0093']",[],0.3463918237278032,0.6536081762721968,0.0,False,False
BU19041211,Pauwenkamp,"[129967.76294232301, 460912.23622464]",449.0,80.0918,11954.0,16164.0,3310.3384624580003,4939.0,1011.49231229,False,True,"['HTHP0016', 'HTHP0023', 'HTHP0024', 'HTHP0092', 'HTHP0093']",[],0.39205035074940225,0.5588870351771513,0.049062614073446524,False,False
BU19041212,Kamelenspoor,"[130194.18844572401, 461139.612182974]",557.0,15.9326,2378.0,20052.0,658.5230771060001,6127.0,201.21538553,False,True,"['HTHP0016', 'HTHP0023', 'HTHP0024', 'HTHP0092', 'HTHP0093']",['LTHP0221'],0.29278208655246946,0.5833277912189285,0.12389012222860217,False,False
BU19041213,Antilopespoor,"[130800.391552296, 460581.139490744]",798.0,5.4538,814.0,21546.0,169.06153871200002,7182.0,56.353845966,False,True,"['HTHP0016', 'HTHP0023', 'HTHP0024', 'HTHP0092', 'HTHP0093']",['LTHP0221'],0.2902922680234332,0.5947811109003863,0.11492662107618067,False,False
BU19041214,Bisonspoor,"[130506.45708219199, 460848.89410011796]",679.0,431.6341,64423.0,14938.0,10902.353831287,363944.0,265620.98461042903,False,True,"['HTHP0016', 'HTHP0023', 'HTHP0024', 'HTHP0092', 'HTHP0093']",['LTHP0221'],0.2944517584025892,0.3658119902868523,0.33973625131055846,False,False
BU19041215,Spechtenkamp,"[129654.898438299, 461287.394687631]",426.0,20.7432,3096.0,16188.0,904.9846175280001,5112.0,285.784614432,False,True,"['HTHP0016', 'HTHP0023', 'HTHP0024', 'HTHP0092', 'HTHP0093']",[],0.3492180259417301,0.65078197405827,0.0,False,False
BU19160100,De Zijde,"[86395.7304299827, 456841.726863796]",607.0,365.0428,54484.0,29743.0,20536.276927268,132326.0,91365.476927268,True,False,[],[],0.4849475450212959,0.37906576961540484,0.13598668536329928,False,False
BU19160101,Duivenvoorde,"[87131.629261543, 457376.48923226295]",1147.0,20.0933,2999.0,38998.0,784.3538475380001,10323.0,207.623076231,True,True,[],[],0.43531174210702034,0.5646882578929796,0.0,False,False
BU19160102,Park Veursehout,"[85894.1044280392, 456448.481674633]",717.0,0.0,0,21510.0,0.0,6453.0,0.0,True,False,[],[],0.20611995718937307,0.6578756463157978,0.13600439649482912,False,False
BU19160103,Leidsenhage,"[86131.3939707947, 456057.99083389]",0.0,461.5027,68881.0,0.0,20134.446201533,0.0,406397.9,True,True,[],[],0.6087701103676127,0.0,0.39122988963238725,False,False
BU19160104,Schakenbosch en het Buitengebied,"[87423.1358068689, 457643.869955358]",51.0,159.9022,23866.0,3162.0,11382.246155682,42432.0,152742.4,True,True,['HTHP0087'],[],0.28342534154850935,0.26239246418144624,0.4541821942700444,False,False
BU19160200,Prinsenhof hoog,"[87270.3164248634, 456936.41199615]",2194.0,69.8006,10418.0,63626.0,2324.015383814,21940.0,801.384616186,True,True,[],[],0.6346759953679997,0.30760301280816393,0.05772099182383641,False,False
BU19160201,Prinsenhof laag,"[87738.9815415551, 457195.92199997796]",481.0,0.0,0,17316.0,0.0,5291.0,0.0,True,True,[],[],0.26207900207900214,0.6028066528066528,0.13511434511434514,False,False
BU19160300,''t Lien zuid,"[87388.2390881071, 456331.54767338]",1280.0,59.924800000000005,8944.0,43520.0,2339.2000041280003,14080.0,756.80000344,True,False,[],[],0.39198443608114125,0.566799216005017,0.04121634791384164,False,False
BU19160301,De Rietvink / Veursestraatweg,"[88172.1271908208, 456600.982027863]",1242.0,42.746,6380.0,43470.0,1717.6923062199999,137862.0,5447.53846252,True,True,['HTHP0087'],[],0.19742187560014915,0.625583979606441,0.17699414479340972,False,False
BU19160302,''t Lien noord,"[87797.42944806241, 456686.477253595]",751.0,100.64070000000001,15021.0,30040.0,4621.846158468,162216.0,24957.969237701996,True,True,[],[],0.40406504209608946,0.5908853534583537,0.005049604445556705,False,False
BU19160400,Kern Stompwijk,"[91931.2007478567, 456949.596030185]",635.0,46.6186,6958.0,27305.0,2301.492309298,71755.0,6048.107690702001,False,True,['HTHP0087'],['LTHP0141'],0.18260461827980018,0.6847519218698004,0.13264345985039938,False,False
BU19160401,Landelijk gebied Stompwijk,"[90621.9049962892, 456519.07641012]",322.0,22.893900000000002,3417.0,18032.0,1471.9384623269998,36708.0,2996.446154109,True,True,['HTHP0087'],['LTHP0141'],0.0527395375897838,0.7872021930620353,0.16005826934818088,False,False
BU19160500,Damcentrum,"[87136.441184727, 455326.145967218]",711.0,161.8184,24152.0,23463.0,6130.892311408001,154998.0,40501.046155703996,True,True,[],[],0.2899089521785474,0.24317656523083378,0.46691448259061874,True,False
BU19160501,Klein Plaspoelpolder,"[86834.0495992582, 455126.28601721]",291.0,165.51680000000002,24704.0,14259.0,9311.507694208,153648.0,100336.246165248,True,True,[],[],0.5503358653123493,0.44966413468765076,0.0,False,False
BU19160502,Leidschendam - Zuid De Tol / ''t Hert,"[87569.8644068012, 455232.659944956]",968.0,63.114000000000004,9420.0,34848.0,2608.61538534,108416.0,8115.692312040001,True,True,[],[],0.48839294182267806,0.48032594633942494,0.03128111183789706,False,False
BU19160503,Zeeheldenwijk,"[86517.7153322276, 454575.534352563]",447.0,5.4806,818.0,18774.0,264.27692383199997,4470.0,62.923076986000005,True,True,[],[],0.5357858158286507,0.46421418417134913,0.0,False,False
BU19160504,Leidschendam - Zuid De Oude Bleijck,"[87039.4000476785, 454767.784684361]",458.0,201.12730000000002,30019.0,16946.0,8543.869212296,194650.0,98139.038454611,True,True,[],[],0.4522170945006348,0.360796179634126,0.18698672586523912,False,False
BU19160600,De Heuvel zuid,"[86483.963921449, 456298.34991542]",682.0,24.944100000000002,3723.0,22506.0,945.0692313420001,75702.0,3178.869231342,True,False,[],[],0.6865,0.3135,0.0,False,False
BU19160601,Amstelwijk,"[86875.05221814179, 456668.65154543]",317.0,164.4917,24551.0,9510.0,5665.615390281,100489.0,59866.66921943801,True,False,[],[],0.3639023322099829,0.44371908854626624,0.1923785792437507,False,False
BU19160602,De Heuvel noord,"[86674.2693107674, 456484.309178367]",776.0,40.9169,6107.0,24832.0,1503.261537522,85360.0,5167.461537522,True,False,[],[],0.6865,0.3134999999999999,0.0,False,False
BU19160700,Damsigt,"[86338.9092995187, 455351.762871761]",389.0,154.91740000000001,23122.0,24118.0,11027.415363272,165325.0,75591.153840818,True,True,[],[],0.729198341105224,0.27080165889477603,0.0,False,False
BU19160701,Verzetsheldenwijk,"[86576.21390818691, 455624.57193664]",892.0,60.6953,9059.0,34788.0,2717.7,100796.0,7874.3615363710005,True,True,[],[],0.3246122862099124,0.5820232495093162,0.09336446428077141,False,False
BU19160702,Raadhuiskwartier,"[86958.3691147957, 455963.036549251]",1110.0,111.20660000000001,16598.0,42180.0,4851.723071816,126540.0,14555.169232046,True,True,[],[],0.4386306619161473,0.42551466900577517,0.13585466907807756,False,False
BU19160703,Sijtwende,"[86143.2942793502, 455227.82768459996]",396.0,0.3618,54.0,11088.0,11.630769209999999,3564.0,3.738461526,True,True,[],[],0.03778225526276274,0.3442442580893579,0.6179734866478793,True,False
BU19160704,Kleurenbuurt,"[85995.6916110278, 455110.924156049]",359.0,19.1218,2854.0,16155.0,987.923079338,40208.0,2458.830770548,True,True,[],[],0.2613787861977833,0.6449684179675802,0.09365279583463658,False,False
BU19160800,Essesteijn / Gaarden,"[85426.58965468059, 456162.952071477]",392.0,25.4332,3796.0,14504.0,1080.40000146,44296.0,3299.599999124,False,False,[],[],0.4906865788488577,0.5093134211511423,0.0,False,False
BU19160801,Nieuw Essesteijn / Zijdezigt,"[85729.7106565257, 456071.09558001603]",322.0,78.6178,11734.0,10948.0,3068.892301374,103040.0,28883.692313108,True,True,[],[],0.033382192274708566,0.24914477513106933,0.717473032594222,True,False
BU19160802,Essesteijn / Weiden,"[85596.2222555332, 455719.403173394]",501.0,17.5741,2623.0,16533.0,665.8384619420001,6012.0,242.123076116,True,True,[],[],0.5616509284422322,0.43834907155776753,0.0,False,False
BU19160803,Essesteijn / Tuinen,"[85416.7505234395, 455349.798139933]",531.0,1.1658,174.0,18585.0,46.846153806000004,5310.0,13.384615398000001,True,True,[],[],0.5087382297551789,0.49126177024482115,0.0,False,False
BU19160804,Essesteijn / Dreven,"[84983.4896210042, 455759.076113324]",1122.0,51.5163,7689.0,43758.0,2306.7,124542.0,6565.223078106001,True,False,[],[],0.48934007950236497,0.5103856045486765,0.0002743159489585551,False,False
BU19160900,Voorburg Midden noord,"[85015.9273410821, 454918.908446758]",1375.0,93.398,13940.0,44000.0,3431.38461324,152625.0,11902.61538676,True,True,[],[],0.5583763393856995,0.4247536623559121,0.01686999825838837,False,False
BU19160901,Voorburg Midden midden,"[84499.6100779627, 454629.53121433104]",1638.0,362.2489,54067.0,52416.0,13308.799991682,360360.0,91497.999983364,True,True,[],[],0.5601266311042553,0.3783722171069714,0.06150115178877339,False,False
BU19160902,Voorburg Midden zuid,"[84342.7267115593, 454306.984255361]",1179.0,166.90370000000001,24911.0,44802.0,7281.676915412,130869.0,21270.161542294,True,True,[],[],0.6591741003405129,0.30501375934675096,0.035812140312736045,False,False
BU19161000,Bovenveen noord,"[84539.2126214605, 455343.75671537896]",974.0,32.8903,4909.0,29220.0,1132.846154979,108114.0,4191.530769986,True,False,[],[],0.48980615842550296,0.3957054322909018,0.11448840928359512,False,False
