BU_CODE,GM_code,nrWEQ [WEQ],nrWEQwoning [WEQ],nrWEQutil [WEQ],,H01_Vraag_totaal [ giga J per WEQ*yr],H02_Vraag_RV [ giga J per WEQ*yr],H03_Vraag_TW [ giga J per WEQ*yr],H04_Vraag_Vent [ giga J per WEQ*yr],H05_Vraag_K [ giga J per WEQ*yr],H06_Vraag_App [ giga J per WEQ*yr],,H01_Vraag_totaal [ giga J per yr],H02_Vraag_RV [ giga J per yr],H03_Vraag_TW [ giga J per yr],H04_Vraag_Vent [ giga J per yr],H05_Vraag_K [ giga J per yr],H06_Vraag_App [ giga J per yr]
GM1901_43,GM1901,261.315385,241,20.3153846,,40,20,7,1,1,12,,10452.6154,5226.3077,1829.207695,261.315385,261.315385,3135.78462
GM1901_51,GM1901,153.584615,138,15.5846154,,55,33,8,1,1,12,,8447.153825,5068.292295,1228.67692,153.584615,153.584615,1843.01538
GM1901_58,GM1901,191,187,4,,31,14,7,0,0,10,,5921,2674,1337,0,0,1910
GM1901_17,GM1901,265.5,164,101.5,,58,20,5,0,6,27,,15399,5310,1327.5,0,1593,7168.5
GM1901_60,GM1901,123.838462,97,26.8384615,,44,15,6,0,3,20,,5448.892328,1857.57693,743.030772,0,371.515386,2476.76924
GM1901_62,GM1901,336.353846,326,10.3538462,,45,24,9,1,0,11,,15135.92307,8072.492304,3027.184614,336.353846,0,3699.892306
GM1901_41,GM1901,222.1,222,0.1,,37,20,8,0,0,10,,8217.7,4442,1776.8,0,0,2221
GM1901_20,GM1901,475.846154,112,363.846154,,60,19,3,0,10,28,,28550.76924,9041.076926,1427.538462,0,4758.46154,13323.69231
GM1901_23,GM1901,281.738462,266,15.7384615,,42,20,7,1,1,12,,11833.0154,5634.76924,1972.169234,281.738462,281.738462,3380.861544
GM1901_49,GM1901,255.838462,252,3.83846154,,41,22,8,0,0,10,,10489.37694,5628.446164,2046.707696,0,0,2558.38462
GM1901_55,GM1901,283.076923,250,33.0769231,,50,24,8,1,2,15,,14153.84615,6793.846152,2264.615384,283.076923,566.153846,4246.153845
GM1901_54,GM1901,111.176923,77,34.1769231,,66,34,8,0,6,19,,7337.676918,3780.015382,889.415384,0,667.061538,2112.361537
GM1901_30,GM1901,312.446154,211,101.446154,,47,14,5,0,5,22,,14684.96924,4374.246156,1562.23077,0,1562.23077,6873.815388
GM1901_59,GM1901,120.715385,104,16.7153846,,53,28,8,1,5,11,,6397.915405,3380.03078,965.72308,120.715385,603.576925,1327.869235
GM1901_39,GM1901,190.892308,174,16.8923077,,35,13,7,0,1,13,,6681.23078,2481.600004,1336.246156,0,190.892308,2481.600004
GM1901_19,GM1901,211.230769,211,0.230769231,,38,20,8,0,0,10,,8026.769222,4224.61538,1689.846152,0,0,2112.30769
GM1901_0,GM1901,110.484615,93,17.4846154,,37,11,6,0,3,16,,4087.930755,1215.330765,662.90769,0,331.453845,1767.75384
GM1901_4,GM1901,207.123077,205,2.12307692,,33,15,7,0,0,10,,6835.061541,3106.846155,1449.861539,0,0,2071.23077
GM1901_27,GM1901,226.853846,225,1.85384615,,33,16,7,0,0,10,,7486.176918,3629.661536,1587.976922,0,0,2268.53846
GM1901_52,GM1901,600.553846,497,103.553846,,45,23,7,1,2,12,,27024.92307,13812.73846,4203.876922,600.553846,1201.107692,7206.646152
GM1901_31,GM1901,295.330769,287,8.33076923,,43,23,8,1,1,11,,12699.22307,6792.607687,2362.646152,295.330769,295.330769,3248.638459
GM1901_56,GM1901,557.330769,516,41.3307692,,42,23,7,1,0,11,,23407.8923,12818.60769,3901.315383,557.330769,0,6130.638459
GM1901_34,GM1901,54.8923077,49,5.89230769,,38,16,7,1,1,13,,2085.907693,878.2769232,384.2461539,54.8923077,54.8923077,713.6000001
GM1901_18,GM1901,763.6,508,255.6,,50,23,6,1,4,16,,38180,17562.8,4581.6,763.6,3054.4,12217.6
GM1901_50,GM1901,685.315385,420,265.315385,,42,20,5,0,3,13,,28783.24617,13706.3077,3426.576925,0,2055.946155,8909.100005
GM1901_44,GM1901,410.676923,24,386.676923,,52,20,1,0,7,24,,21355.2,8213.53846,410.676923,0,2874.738461,9856.246152
GM1901_21,GM1901,248.276923,248,0.276923077,,39,21,8,0,0,10,,9682.799997,5213.815383,1986.215384,0,0,2482.76923
GM1901_29,GM1901,268.269231,229,39.2692308,,45,19,7,0,2,17,,12072.1154,5097.115389,1877.884617,0,536.538462,4560.576927
GM1901_36,GM1901,76.7461538,57,19.7461538,,35,16,6,0,1,12,,2686.115383,1227.938461,460.4769228,0,76.7461538,920.9538456
GM1901_24,GM1901,51.0230769,51,0.023076923,,54,34,10,1,0,10,,2755.246153,1734.784615,510.230769,51.0230769,0,510.230769
GM1901_8,GM1901,113.615385,111,2.61538462,,38,19,7,0,0,11,,4317.38463,2158.692315,795.307695,0,0,1249.769235
GM1901_11,GM1901,421.046154,18,403.046154,,96,27,1,0,17,51,,40420.43078,11368.24616,421.046154,0,7157.784618,21473.35385
GM1901_15,GM1901,366.392308,351,15.3923077,,42,21,8,1,1,12,,15388.47694,7694.238468,2931.138464,366.392308,366.392308,4396.707696
GM1901_14,GM1901,71.3384615,68,3.33846154,,29,11,7,0,1,11,,2068.815384,784.7230765,499.3692305,0,71.3384615,784.7230765
GM1901_2,GM1901,149.984615,139,10.9846154,,43,22,7,0,1,13,,6449.338445,3299.66153,1049.892305,0,149.984615,1949.799995
GM1901_7,GM1901,190.138462,158,32.1384615,,50,23,7,1,3,16,,9506.9231,4373.184626,1330.969234,190.138462,570.415386,3042.215392
GM1901_35,GM1901,323.615385,281,42.6153846,,48,22,7,1,3,15,,15533.53848,7119.53847,2265.307695,323.615385,970.846155,4854.230775
GM1901_13,GM1901,187.307692,167,20.3076923,,34,12,6,0,2,14,,6368.461528,2247.692304,1123.846152,0,374.615384,2622.307688
GM1901_38,GM1901,283.730769,229,54.7307692,,39,12,6,0,2,19,,11065.49999,3404.769228,1702.384614,0,567.461538,5390.884611
GM1901_61,GM1901,644.769231,637,7.76923077,,41,22,8,1,0,10,,26435.53847,14184.92308,5158.153848,644.769231,0,6447.69231
GM1901_22,GM1901,472.892308,433,39.8923077,,44,24,8,1,1,11,,20807.26155,11349.41539,3783.138464,472.892308,472.892308,5201.815388
GM1901_1,GM1901,357.561538,356,1.56153846,,43,24,8,0,0,10,,15375.14613,8581.476912,2860.492304,0,0,3575.61538
GM1901_42,GM1901,199.392308,5,194.392308,,77,28,5,0,32,12,,15353.20772,5582.984624,996.96154,0,6380.553856,2392.707696
GM1901_47,GM1901,88.3461538,68,20.3461538,,47,21,6,0,2,18,,4152.269229,1855.26923,530.0769228,0,176.6923076,1590.230768
GM1931_86,GM1931,296.607692,274,22.6076923,,45,23,8,1,2,12,,13347.34614,6821.976916,2372.861536,296.607692,593.215384,3559.292304
GM1904_6,GM1904,396.4,380,16.4,,43,23,8,1,0,11,,17045.2,9117.2,3171.2,396.4,0,4360.4
GM1904_77,GM1904,287.9,277,10.9,,36,18,7,1,1,11,,10364.4,5182.2,2015.3,287.9,287.9,3166.9
GM1904_2,GM1904,349.653846,329,20.6538462,,46,25,8,1,1,11,,16084.07692,8741.34615,2797.230768,349.653846,349.653846,3846.192306
GM1904_60,GM1904,403.346154,360,43.3461538,,48,24,7,0,2,15,,19360.61539,9680.307696,2823.423078,0,806.692308,6050.19231
GM1904_86,GM1904,277.330769,276,1.33076923,,43,24,8,1,0,10,,11925.22307,6655.938456,2218.646152,277.330769,0,2773.30769
GM1904_103,GM1904,137.815385,127,10.8153846,,56,32,8,1,2,12,,7717.66156,4410.09232,1102.52308,137.815385,275.63077,1653.78462
GM1904_75,GM1904,212.092308,200,12.0923077,,44,23,7,0,1,12,,9332.061552,4878.123084,1484.646156,0,212.092308,2545.107696
GM1904_100,GM1904,185.538462,176,9.53846154,,31,13,6,0,1,11,,5751.692322,2412.000006,1113.230772,0,185.538462,2040.923082
GM1904_20,GM1904,138.023077,71,67.0230769,,82,35,5,1,9,33,,11317.89231,4830.807695,690.115385,138.023077,1242.207693,4554.761541
GM1904_68,GM1904,161.215385,156,5.21538462,,46,25,9,1,1,11,,7415.90771,4030.384625,1450.938465,161.215385,161.215385,1773.369235
GM1904_83,GM1904,480.423077,466,14.4230769,,40,20,8,0,0,11,,19216.92308,9608.46154,3843.384616,0,0,5284.653847
GM1904_87,GM1904,567.384615,564,3.38461538,,39,20,8,0,0,10,,22127.99999,11347.6923,4539.07692,0,0,5673.84615
GM1904_45,GM1904,55.5076923,55,0.507692308,,28,12,7,0,0,9,,1554.215384,666.0923076,388.5538461,0,0,499.5692307
GM1904_107,GM1904,314.253846,195,119.253846,,58,29,6,1,4,19,,18226.72307,9113.361534,1885.523076,314.253846,1257.015384,5970.823074
GM1904_1,GM1904,284.746154,281,3.74615385,,39,20,8,0,0,11,,11105.10001,5694.92308,2277.969232,0,0,3132.207694
GM1904_33,GM1904,398.269231,321,77.2692308,,51,22,7,1,4,17,,20311.73078,8761.923082,2787.884617,398.269231,1593.076924,6770.576927
GM1904_35,GM1904,169.423077,102,67.4230769,,45,17,6,0,3,18,,7624.038465,2880.192309,1016.538462,0,508.269231,3049.615386
GM1904_76,GM1904,395.369231,376,19.3692308,,40,22,7,0,0,10,,15814.76924,8698.123082,2767.584617,0,0,3953.69231
GM1904_82,GM1904,475.446154,342,133.446154,,57,25,7,1,8,17,,27100.43078,11886.15385,3328.123078,475.446154,3803.569232,8082.584618
GM1904_74,GM1904,368.823077,331,37.8230769,,42,22,7,0,1,12,,15490.56923,8114.107694,2581.761539,0,368.823077,4425.876924
GM1904_36,GM1904,182.907692,180,2.90769231,,44,24,8,1,0,11,,8047.938448,4389.784608,1463.261536,182.907692,0,2011.984612
GM1904_61,GM1904,453.807692,414,39.8076923,,35,13,7,0,1,14,,15883.26922,5899.499996,3176.653844,0,453.807692,6353.307688
GM1904_4,GM1904,207.230769,206,1.23076923,,30,15,6,0,0,9,,6216.92307,3108.461535,1243.384614,0,0,1865.076921
GM1904_9,GM1904,199.623077,183,16.6230769,,43,22,8,1,1,12,,8583.792311,4391.707694,1596.984616,199.623077,199.623077,2395.476924
GM1904_109,GM1904,118.492308,115,3.49230769,,31,14,6,0,1,10,,3673.261548,1658.892312,710.953848,0,118.492308,1184.92308
GM1904_97,GM1904,289.176923,257,32.1769231,,38,15,6,0,1,15,,10988.72307,4337.653845,1735.061538,0,289.176923,4337.653845
GM1904_102,GM1904,541.769231,508,33.7692308,,40,20,7,0,0,13,,21670.76924,10835.38462,3792.384617,0,0,7043.000003
GM1904_85,GM1904,708.392308,315,393.392308,,60,12,3,0,10,35,,42503.53848,8500.707696,2125.176924,0,7083.92308,24793.73078
GM1904_57,GM1904,318.430769,315,3.43076923,,26,9,8,0,0,9,,8279.199994,2865.876921,2547.446152,0,0,2865.876921
GM1904_88,GM1904,292.2,113,179.2,,71,23,3,0,10,35,,20746.2,6720.6,876.6,0,2922,10227
GM1904_17,GM1904,451.969231,423,28.9692308,,42,20,7,1,1,12,,18982.7077,9039.38462,3163.784617,451.969231,451.969231,5423.630772
GM1904_0,GM1904,1096.26923,833,263.269231,,43,21,6,0,2,13,,47139.57689,23021.65383,6577.61538,0,2192.53846,14251.49999
GM1904_39,GM1904,260.369231,96,164.369231,,72,25,4,0,13,29,,18746.58463,6509.230775,1041.476924,0,3384.800003,7550.707699
GM1904_67,GM1904,149.546154,121,28.5461538,,56,30,8,1,3,15,,8374.584624,4486.38462,1196.369232,149.546154,448.638462,2243.19231
GM1904_93,GM1904,349.361538,305,44.3615385,,41,21,7,1,0,12,,14323.82306,7336.592298,2445.530766,349.361538,0,4192.338456
GM1904_22,GM1904,308.315385,305,3.31538462,,40,21,8,0,0,10,,12332.6154,6474.623085,2466.52308,0,0,3083.15385
GM1904_53,GM1904,129.730769,104,25.7307692,,61,32,8,1,5,15,,7913.576909,4151.384608,1037.846152,129.730769,648.653845,1945.961535
GM1904_55,GM1904,366.215385,75,291.215385,,82,28,2,0,11,40,,30029.66157,10254.03078,732.43077,0,4028.369235,14648.6154
GM1904_13,GM1904,262.623077,218,44.6230769,,50,22,7,1,2,19,,13131.15385,5777.707694,1838.361539,262.623077,525.246154,4989.838463
GM1904_90,GM1904,262.638462,204,58.6384615,,44,15,6,0,2,21,,11556.09233,3939.57693,1575.830772,0,525.276924,5515.407702
GM1904_41,GM1904,373.823077,346,27.8230769,,44,24,7,1,1,12,,16448.21539,8971.753848,2616.761539,373.823077,373.823077,4485.876924
GM1904_71,GM1904,94.3461538,84,10.3461538,,41,18,7,0,2,14,,3868.192306,1698.230768,660.4230766,0,188.6923076,1320.846153
GM1904_78,GM1904,301.969231,190,111.969231,,40,18,5,0,1,15,,12078.76924,5435.446158,1509.846155,0,301.969231,4529.538465
GM1904_37,GM1904,120.238462,92,28.2384615,,54,32,7,1,1,13,,6492.876948,3847.630784,841.669234,120.238462,120.238462,1563.100006
GM1904_23,GM1904,170.446154,153,17.4461538,,35,13,6,0,2,14,,5965.61539,2215.800002,1022.676924,0,340.892308,2386.246156
GM1904_101,GM1904,571.992308,542,29.9923077,,46,25,8,1,1,12,,26311.64617,14299.8077,4575.938464,571.992308,571.992308,6863.907696
GM1904_94,GM1904,447.215385,365,82.2153846,,36,16,6,0,2,13,,16099.75386,7155.44616,2683.29231,0,894.43077,5813.800005
GM1904_98,GM1904,261.376923,247,14.3769231,,33,13,7,0,1,11,,8625.438459,3397.899999,1829.638461,0,261.376923,2875.146153
GM1904_52,GM1904,139.015385,126,13.0153846,,34,14,5,0,2,13,,4726.52309,1946.21539,695.076925,0,278.03077,1807.200005
GM1904_92,GM1904,79.2846154,71,8.28461538,,34,13,5,0,2,14,,2695.676924,1030.7,396.423077,0,158.5692308,1109.984616
GM1904_84,GM1904,304.938462,263,41.9384615,,45,21,7,0,2,15,,13722.23079,6403.707702,2134.569234,0,609.876924,4574.07693
GM1904_19,GM1904,194.130769,182,12.1307692,,44,22,8,1,2,11,,8541.753836,4270.876918,1553.046152,194.130769,388.261538,2135.438459
GM1904_31,GM1904,258.869231,251,7.86923077,,40,21,8,1,0,11,,10354.76924,5436.253851,2070.953848,258.869231,0,2847.561541
GM1904_65,GM1904,219.7,207,12.7,,30,11,7,0,1,11,,6591,2416.7,1537.9,0,219.7,2416.7
GM1904_70,GM1904,412.076923,265,147.076923,,47,22,5,0,3,17,,19367.61538,9065.692306,2060.384615,0,1236.230769,7005.307691
GM1904_56,GM1904,260.515385,248,12.5153846,,41,20,8,0,0,13,,10681.13079,5210.3077,2084.12308,0,0,3386.700005
GM1904_10,GM1904,129.223077,128,1.22307692,,29,13,7,0,0,9,,3747.469233,1679.900001,904.561539,0,0,1163.007693
GM1904_7,GM1904,357.1,351,6.1,,38,19,8,0,0,10,,13569.8,6784.9,2856.8,0,0,3571
GM1904_12,GM1904,209.607692,209,0.607692308,,29,13,7,0,0,8,,6078.623068,2724.899996,1467.253844,0,0,1676.861536
GM1904_59,GM1904,430.238462,226,204.238462,,61,16,3,0,6,35,,26244.54618,6883.815392,1290.715386,0,2581.430772,15058.34617
GM1904_15,GM1904,144.123077,94,50.1230769,,53,16,4,0,6,26,,7638.523081,2305.969232,576.492308,0,864.738462,3747.200002
GM1904_18,GM1904,667.961538,657,10.9615385,,30,13,7,0,0,9,,20038.84614,8683.499994,4675.730766,0,0,6011.653842
GM1904_48,GM1904,456.623077,266,190.623077,,59,18,3,0,6,32,,26940.76154,8219.215386,1369.869231,0,2739.738462,14611.93846
GM1904_104,GM1904,493.238462,448,45.2384615,,39,19,7,0,1,11,,19236.30002,9371.530778,3452.669234,0,493.238462,5425.623082
GM1904_106,GM1904,292.5,276,16.5,,41,21,8,0,1,11,,11992.5,6142.5,2340,0,292.5,3217.5
GM1904_73,GM1904,377.146154,369,8.14615385,,39,20,8,0,0,10,,14708.70001,7542.92308,3017.169232,0,0,3771.46154
GM1904_38,GM1904,234.269231,180,54.2692308,,44,19,6,0,2,17,,10307.84616,4451.115389,1405.615386,0,468.538462,3982.576927
GM1904_62,GM1904,238.430769,230,8.43076923,,42,22,8,0,1,10,,10014.0923,5245.476918,1907.446152,0,238.430769,2384.30769
GM1904_96,GM1904,38.0230769,34,4.02307692,,34,12,7,0,1,15,,1292.784615,456.2769228,266.1615383,0,38.0230769,570.3461535
GM1904_26,GM1904,234.676923,231,3.67692308,,39,20,8,0,0,11,,9152.399997,4693.53846,1877.415384,0,0,2581.446153
GM1904_99,GM1904,284.046154,284,0.046153846,,41,22,8,1,0,10,,11645.89231,6249.015388,2272.369232,284.046154,0,2840.46154
GM1904_28,GM1904,256.084615,239,17.0846154,,39,20,7,0,0,11,,9987.299985,5121.6923,1792.592305,0,0,2816.930765
GM1904_29,GM1904,40.0923077,40,0.092307692,,28,12,7,0,0,8,,1122.584616,481.1076924,280.6461539,0,0,320.7384616
GM1904_95,GM1904,80,80,0,,25,9,8,0,0,8,,2000,720,640,0,0,640
GM1916_29,GM1916,387.492308,377,10.4923077,,30,15,5,0,0,9,,11624.76924,5812.38462,1937.46154,0,0,3487.430772
GM1916_136,GM1916,264.453846,124,140.453846,,47,22,4,0,5,16,,12429.33076,5817.984612,1057.815384,0,1322.26923,4231.261536
GM1916_51,GM1916,362.976923,350,12.9769231,,31,13,8,0,1,9,,11252.28461,4718.699999,2903.815384,0,362.976923,3266.792307
GM1916_3,GM1916,400.992308,385,15.9923077,,32,16,5,0,0,11,,12831.75386,6415.876928,2004.96154,0,0,4410.915388
GM1916_107,GM1916,90.3384615,54,36.3384615,,67,25,5,1,8,29,,6052.676921,2258.461538,451.6923075,90.3384615,722.707692,2619.815384
GM1916_123,GM1916,169,169,0,,29,15,5,0,0,8,,4901,2535,845,0,0,1352
GM1916_39,GM1916,247.561538,235,12.5615385,,31,12,7,0,1,10,,7674.407678,2970.738456,1732.930766,0,247.561538,2475.61538
GM1916_76,GM1916,295.707692,286,9.70769231,,29,15,5,0,0,9,,8575.523068,4435.61538,1478.53846,0,0,2661.369228
GM1916_74,GM1916,342.853846,330,12.8538462,,31,15,5,0,1,10,,10628.46923,5142.80769,1714.26923,0,342.853846,3428.53846
GM1916_90,GM1916,564.361538,498,66.3615385,,36,15,5,0,1,13,,20317.01537,8465.42307,2821.80769,0,564.361538,7336.699994
GM1916_6,GM1916,438.246154,347,91.2461538,,41,12,6,0,2,21,,17968.09231,5258.953848,2629.476924,0,876.492308,9203.169234
GM1916_106,GM1916,137.384615,136,1.38461538,,28,13,6,0,0,9,,3846.76922,1785.999995,824.30769,0,0,1236.461535
GM1916_102,GM1916,232.638462,104,128.638462,,74,22,4,0,8,40,,17215.24619,5118.046164,930.553848,0,1861.107696,9305.53848
GM1916_104,GM1916,140.5,134,6.5,,33,16,5,0,0,11,,4636.5,2248,702.5,0,0,1545.5
GM1916_67,GM1916,457.276923,164,293.276923,,70,12,3,0,6,49,,32009.38461,5487.323076,1371.830769,0,2743.661538,22406.56923
GM1916_13,GM1916,674.9,443,231.9,,60,21,5,0,6,26,,40494,14172.9,3374.5,0,4049.4,17547.4
GM1916_141,GM1916,185.507692,160,25.5076923,,48,22,7,1,2,17,,8904.369216,4081.169224,1298.553844,185.507692,371.015384,3153.630764
GM1916_139,GM1916,198.761538,197,1.76153846,,28,12,7,0,0,9,,5565.323064,2385.138456,1391.330766,0,0,1788.853842
GM1916_84,GM1916,585.807692,469,116.807692,,50,21,7,0,3,19,,29290.3846,12301.96153,4100.653844,0,1757.423076,11130.34615
GM1916_20,GM1916,306.707692,300,6.70769231,,30,13,7,0,0,9,,9201.23076,3987.199996,2146.953844,0,0,2760.369228
GM1916_137,GM1916,308.853846,302,6.85384615,,29,13,6,0,0,9,,8956.761534,4015.099998,1853.123076,0,0,2779.684614
GM1916_57,GM1916,433.938462,426,7.93846154,,40,21,8,0,0,10,,17357.53848,9112.707702,3471.507696,0,0,4339.38462
GM1916_44,GM1916,61.3538462,59,2.35384615,,31,15,5,0,1,10,,1901.969232,920.307693,306.769231,0,61.3538462,613.538462
GM1916_120,GM1916,67.5230769,60,7.52307692,,35,15,5,0,3,11,,2363.307692,1012.846154,337.6153845,0,202.5692307,742.7538459
GM1916_117,GM1916,253.923077,248,5.92307692,,30,13,7,0,1,9,,7617.69231,3301.000001,1777.461539,0,253.923077,2285.307693
GM1916_37,GM1916,122.992308,99,23.9923077,,40,14,4,0,2,20,,4919.69232,1721.892312,491.969232,0,245.984616,2459.84616
GM1916_38,GM1916,95,47,48,,50,19,4,0,4,23,,4750,1805,380,0,380,2185
GM1916_25,GM1916,460.161538,431,29.1615385,,33,13,7,0,1,11,,15185.33075,5982.099994,3221.130766,0,460.161538,5061.776918
GM1916_60,GM1916,411.323077,348,63.3230769,,46,22,7,1,2,14,,18920.86154,9049.107694,2879.261539,411.323077,822.646154,5758.523078
GM1916_59,GM1916,214.292308,213,1.29230769,,29,12,7,0,0,9,,6214.476932,2571.507696,1500.046156,0,0,1928.630772
GM1916_80,GM1916,429.907692,419,10.9076923,,31,14,7,0,0,10,,13327.13845,6018.707688,3009.353844,0,0,4299.07692
GM1916_100,GM1916,564.653846,544,20.6538462,,43,24,8,0,1,11,,24280.11538,13551.6923,4517.230768,0,564.653846,6211.192306
GM1916_92,GM1916,566.784615,557,9.78461538,,43,23,8,1,0,11,,24371.73845,13036.04615,4534.27692,566.784615,0,6234.630765
GM1916_115,GM1916,199.9,188,11.9,,33,14,6,0,1,11,,6596.7,2798.6,1199.4,0,199.9,2198.9
GM1916_48,GM1916,255.661538,217,38.6615385,,36,13,6,0,2,15,,9203.815368,3323.599994,1533.969228,0,511.323076,3834.92307
GM1916_124,GM1916,219.038462,185,34.0384615,,35,13,6,0,1,15,,7666.34617,2847.500006,1314.230772,0,219.038462,3285.57693
GM1916_127,GM1916,383.869231,277,106.869231,,55,22,6,1,5,22,,21112.80771,8445.123082,2303.215386,383.869231,1919.346155,8445.123082
GM1916_35,GM1916,536.176923,522,14.1769231,,31,14,7,0,0,10,,16621.48461,7506.476922,3753.238461,0,0,5361.76923
GM1916_79,GM1916,390.292308,352,38.2923077,,35,13,6,0,1,15,,13660.23078,5073.800004,2341.753848,0,390.292308,5854.38462
GM1916_14,GM1916,186.523077,179,7.52307692,,31,14,6,0,1,10,,5782.215387,2611.323078,1119.138462,0,186.523077,1865.23077
GM1916_53,GM1916,506.961538,479,27.9615385,,48,26,7,1,1,13,,24334.15382,13180.99999,3548.730766,506.961538,506.961538,6590.499994
GM1916_126,GM1916,115.838462,109,6.83846154,,31,15,5,0,1,10,,3590.992322,1737.57693,579.19231,0,115.838462,1158.38462
GM1916_7,GM1916,212.976923,199,13.9769231,,45,23,8,0,1,13,,9583.961535,4898.469229,1703.815384,0,212.976923,2768.699999
GM1916_81,GM1916,84.8769231,84,0.876923077,,26,12,5,0,0,8,,2206.800001,1018.523077,424.3846155,0,0,679.0153848
GM1916_1,GM1916,174.138462,165,9.13846154,,31,14,5,0,1,11,,5398.292322,2437.938468,870.69231,0,174.138462,1915.523082
GM1916_116,GM1916,301.553846,267,34.5538462,,49,27,7,1,2,11,,14776.13845,8141.953842,2110.876922,301.553846,603.107692,3317.092306
GM1916_56,GM1916,138.338462,136,2.33846154,,29,14,5,0,0,9,,4011.815398,1936.738468,691.69231,0,0,1245.046158
GM1916_17,GM1916,343.676923,343,0.676923077,,28,14,5,0,0,8,,9622.953844,4811.476922,1718.384615,0,0,2749.415384
GM1916_24,GM1916,379.430769,375,4.43076923,,28,13,5,0,0,9,,10624.06153,4932.599997,1897.153845,0,0,3414.876921
GM1916_41,GM1916,149.061538,145,4.06153846,,30,14,5,0,1,10,,4471.84614,2086.861532,745.30769,0,149.061538,1490.61538
GM1916_97,GM1916,317.730769,267,50.7307692,,47,23,7,1,2,14,,14933.34614,7307.807687,2224.115383,317.730769,635.461538,4448.230766
GM1916_46,GM1916,341.869231,340,1.86923077,,29,14,6,0,0,9,,9914.207699,4786.169234,2051.215386,0,0,3076.823079
GM1916_129,GM1916,407.523077,401,6.52307692,,33,16,6,1,0,9,,13448.26154,6520.369232,2445.138462,407.523077,0,3667.707693
GM1916_9,GM1916,121.969231,96,25.9692308,,42,13,6,0,4,19,,5122.707702,1585.600003,731.815386,0,487.876924,2317.415389
GM1916_140,GM1916,334.476923,330,4.47692308,,30,13,7,0,0,9,,10034.30769,4348.199999,2341.338461,0,0,3010.292307
GM1916_40,GM1916,75.8307692,72,3.83076923,,41,20,7,1,1,12,,3109.061537,1516.615384,530.8153844,75.8307692,75.8307692,909.9692304
GM1916_0,GM1916,338.261538,328,10.2615385,,33,17,6,0,0,10,,11162.63075,5750.446146,2029.569228,0,0,3382.61538
GM1916_62,GM1916,422.776923,413,9.77692308,,32,14,7,1,1,9,,13528.86154,5918.876922,2959.438461,422.776923,422.776923,3804.992307
GM1916_132,GM1916,292.261538,205,87.2615385,,42,22,6,1,0,13,,12274.9846,6429.753836,1753.569228,292.261538,0,3799.399994
GM1916_134,GM1916,173.669231,171,2.66923077,,30,13,7,0,0,9,,5210.07693,2257.700003,1215.684617,0,0,1563.023079
GM1916_86,GM1916,367.915385,344,23.9153846,,33,14,6,0,1,12,,12141.20771,5150.81539,2207.49231,0,367.915385,4414.98462
GM1916_113,GM1916,338.515385,324,14.5153846,,32,14,6,0,0,11,,10832.49232,4739.21539,2031.09231,0,0,3723.669235
GM1916_26,GM1916,645.1,638,7.1,,31,15,7,1,0,9,,19998.1,9676.5,4515.7,645.1,0,5805.9
GM1916_54,GM1916,478.507692,473,5.50769231,,44,25,8,1,0,10,,21054.33845,11962.6923,3828.061536,478.507692,0,4785.07692
GM1916_49,GM1916,575.484615,525,50.4846154,,34,13,7,0,1,13,,19566.47691,7481.299995,4028.392305,0,575.484615,7481.299995
GM1916_69,GM1916,399.169231,393,6.16923077,,31,14,7,1,0,9,,12374.24616,5588.369234,2794.184617,399.169231,0,3592.523079
GM1916_98,GM1916,212.361538,191,21.3615385,,35,14,5,0,1,14,,7432.65383,2973.061532,1061.80769,0,212.361538,2973.061532
