code,name,geo_coordinate,number_of_house_equivalents_residences,number_of_house_equivalents_utility,m2_of_utility,total_heat_demand_of_residences,total_heat_demand_of_utility,total_electricity_demand_of_residences,total_electricity_demand_of_utility,geothermal_available,ht_sources_available,lt_sources_available,preference_W,preference_H,preference_E
BU05059800,Merwelanden,"[114935.21311706801, 424537.706169284]",15.0,32.7295,4885.0,591.4691943,1746.85945939,147.42,147.41999896000002,True,"['HTHP0014', 'HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",['LTHP0107'],0.3213023476526255,0.4924309891199125,0.1862666632274621
BU05059801,3e Merwedehaven,"[111442.29494580199, 425184.05942535296]",0.0,35.9254,5362.0,0.0,2196.690985566,0.0,0.0,False,"['HTHP0014', 'HTHP0023', 'HTHP0035', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],1.0,0.0,0.0
BU05059804,Dordtse Biesbosch,"[106655.249900824, 418472.72981998796]",132.0,48.7693,7279.0,7342.7914691999995,1164.194175808,1730.16000036,1730.1600024890001,True,"['HTHP0023', 'HTHP0038', 'HTHP0049', 'HTHP0050', 'HTHP0051']",[],0.07053767716897999,0.7424533597896756,0.18700896304134437
BU05059805,Bovenpolder,"[110437.72910243, 422607.054475301]",38.0,11.0282,1646.0,2185.1500791,776.318091926,589.608,589.6079994060001,True,"['HTHP0014', 'HTHP0023', 'HTHP0038', 'HTHP0049', 'HTHP0051']",[],0.0,0.903910915028154,0.09608908497184603
BU05120101,Bovenstad,"[126981.67152594599, 426927.30871820706]",1157.0,144.5458,21574.0,44505.77724632,13925.487099412,10740.599999519001,10740.599999962,True,[],[],0.43102136055845885,0.43338124216339063,0.13559739727815054
BU05120102,Benedenstad,"[126296.331404996, 426726.51238575]",2177.0,873.8408000000001,130424.0,78482.69668379,62126.84532140801,18541.439999985003,18541.439983808,True,[],[],0.4654245042230593,0.3955112588440289,0.13906423693291187
BU05120200,Wijdschild,"[127387.66187016, 427198.63687784295]",767.0,118.0741,17623.0,32549.804105,7782.375590327999,8739.32400276,8739.323998988999,True,[],[],0.38023415621290135,0.5611410961493636,0.05862474763773492
BU05120300,Lingewijk,"[126968.25706478, 428156.36915189]",1216,344.5274,51422.0,41907.40600896,8661.522091375999,11285.568000192,11285.567982346001,False,[],[],0.32351873794856506,0.28640500394719903,0.39007625810423585
BU05120403,Haarwijk West,"[126070.738262339, 428044.75490714]",1673.0,306.4781,45743.0,64509.12321616,18999.823183862,15355.29600038,15355.295996521003,True,[],[],0.3799786770879687,0.5037614453942507,0.11625987751778057
BU05120404,Haarwijk Oost,"[126526.73352915401, 428172.745339775]",1084.0,133.4439,19917.0,43323.5450258,8426.713983093,10380.959999659999,10380.960004842,False,[],[],0.34032967750155635,0.5223759772339,0.13729434526454365
BU05120500,Stalkaarsen,"[125460.676701386, 428366.065010883]",1409.0,170.448,25440.0,49442.37124697,12182.295529919998,11146.463999483001,11146.4640048,False,[],[],0.3340862919314615,0.5557200622844971,0.11019364578404146
BU05120600,Gildenwijk,"[125223.227110122, 427742.78774299205]",2957.0,1594.9618,238054.0,90750.49763232999,93304.334984968,21884.472001383,21884.47204807,True,[],[],0.33309607504009925,0.2045194147206552,0.46238451023924554
BU05120700,Schelluinsestraat,"[125431.99915535301, 427263.577760648]",50.0,269.4941,40223.0,2221.8530805,11485.146062832,484.70399999999995,484.704003437,True,[],[],0.49468146864498613,0.2094705741743181,0.29584795718069584
BU05120800,Avelingen Oost,"[125090.968747476, 426851.47635789396]",9.0,111.9704,16712.0,470.2180095,5005.54907756,80.676,80.675993448,True,[],[],0.08514398711313523,0.10547687955806304,0.8093791333288016
BU05120900,Avelingen West,"[123826.30729649, 427252.303263488]",9.0,87.10000000000001,13000.0,646.90205373,18454.361743999998,128.51999999999998,128.520002,True,[],[],0.6053174034984918,0.3900005672341763,0.004682029267331945
BU05121000,Molenvliet,"[124171.638768041, 428095.91518544]",13.0,502.02430000000004,74929.0,854.3443918099999,16383.797633199001,207.79200000000003,207.791978865,True,[],[],0.837483030839367,0.08751413406650861,0.07500283509412442
BU05121105,Laag Dalem I,"[127973.36647471301, 427290.372833575]",919.0,37.855000000000004,5650.0,31269.83096579,1945.62872855,9904.10399659,9904.10399965,True,[],[],0.2998367791077257,0.6735038084874864,0.026659412404787804
BU05121106,Laag Dalem II,"[127825.948368655, 427766.451575415]",1026.0,100.06450000000001,14935.0,35653.07583108,3046.705126775,11895.444000000001,11895.444003829998,True,[],[],0.09240641249656813,0.6303668583195264,0.27722672918390534
BU05121107,Laag Dalem Oost,"[128444.72348233801, 427532.67141743103]",922.0,114.4561,17083.0,32691.5876809,4687.749087857001,11770.380001259999,11770.380003733999,True,[],[],0.08653498041182185,0.5872294326964078,0.32623558689177035
BU05121108,Laag Dalem Zuid,"[128246.73656507199, 426767.610948455]",243.0,80.2526,11978.0,13142.01737772,2131.2295254140004,4479.840001080001,4479.8399991060005,True,[],[],0.0035932912516747316,0.307585731143357,0.6888209776049682
BU05121200,Dalem,"[129291.771138958, 426229.745543455]",348.0,63.6969,9507.0,17416.83570408,5271.265708668,4505.29200024,4505.29200456,True,[],[],0.30543236928251016,0.66104452291399,0.03352310780349987
BU05121300,Hoog Dalem,"[129147.21068895, 427353.964776671]",488,84.4267,12601.0,22809.90521152,3159.221458364,9558.432000159999,9558.431996712,True,[],[],0.0,0.007785786703933493,0.9922142132960665
BU05121409,Linge,"[127383.75719004699, 428106.41845754604]",8.0,282.0767,42101.0,496.83412319999996,11281.301273636,158.688,158.688015422,True,[],[],0.21248755846843898,0.19087802281251307,0.596634418719048
BU05121410,Oost I,"[128101.255992957, 428252.189223162]",3.0,206.5677,30831.0,118.29383886,13398.713011602,31.427999999999997,31.428011484000002,False,[],[],0.4053837024237635,0.30674426534956767,0.28787203222666885
BU05121411,Oost II,"[129079.673517728, 428079.96067777794]",0.0,374.262,55860.0,0.0,33141.30709596,0.0,0.0,False,[],[],0.4037196834780693,0.0,0.5962803165219307
BU05121500,Papland,"[127631.953076049, 428935.40950177796]",25.0,223.0899,33297.0,1536.9336492500001,10830.974055957,413.856,413.85600471600003,False,[],[],0.0,0.12598187794339327,0.8740181220566068
BU05121600,Schotdeuren,"[125996.784205414, 428940.04283765104]",23.0,531.9398,79394.0,2005.33017389,14844.87853499,547.45200001,547.452037902,False,[],[],0.1871940628059175,0.16190249929724798,0.6509034378968346
BU05121700,Bedrijventerrein Noord,"[125584.487266696, 429448.976857186]",9.0,0.0,0,526.40758296,0.0,120.85199999999999,0.0,False,[],[],0.0,1.0,0.0
BU05121800,Landelijk gebied West,"[124683.67961389599, 429646.89884547]",27.0,2.3249,347.0,1943.5339651499999,0.0,493.91999991,493.91999987199995,False,[],[],0.0,0.7037037037037037,0.2962962962962963
BU05121900,Landelijk gebied Noord,"[126275.979433876, 429825.235527255]",4.0,17.654500000000002,2635.0,190.15639812,0.0,52.38,52.38000033,False,[],[],0.0,1.0,0.0
BU05122000,Landelijk gebied Oost,"[129992.67130927599, 427317.237759775]",4.0,6.0635,905.0,190.15639812,700.794307655,52.38,52.379999964999996,True,[],[],0.0,0.75,0.24999999999999994
BU05122100,Landelijk gebied Zuid,"[127526.360172718, 426275.60909845796]",8.0,0.0,0,475.80410744,0.0,72.57600000000001,0.0,True,[],[],0.5012500000000001,0.49874999999999997,0.0
BU05130100,Nieuwe Markt en omgeving,"[108592.150199396, 447392.454663814]",1017.0,532.1341,79423.0,31882.87046043,35607.06136832401,7406.568000054001,7406.568038099999,False,"['HTHP0015', 'HTHP0035']",[],0.5480577120552707,0.3505523394999913,0.10138994844473805
BU05130101,De Baan en omgeving,"[108731.46432620901, 446962.448080223]",778.0,200.3769,29907.0,27552.80569052,22657.190028237,6229.728000104,6229.7279893800005,False,"['HTHP0015', 'HTHP0035']",[],0.6802873335871722,0.3106039884765262,0.009108677936301547
BU05130102,Turfmarkt en omgeving,"[108308.62446425, 447271.85817360796]",647.0,137.5644,20532.0,29798.995259429998,11972.460162636,6168.239999692,6168.240009324,False,"['HTHP0015', 'HTHP0035']",[],0.6020632985125411,0.3349526151303906,0.06298408635706827
BU05130103,Raam en omgeving,"[108333.562701755, 446945.233665648]",1088,244.3758,36474.0,36094.81516992,12754.059299484,8892.719999616002,8892.719994738,False,"['HTHP0015', 'HTHP0035']",[],0.3595436432638098,0.307297887901698,0.3331584688344923
BU05130104,Nieuwe Park-Oost,"[107899.285021302, 447697.28958512296]",969.0,424.177,63310.0,37826.28752067,27614.23399527,8757.828000048,8757.82797929,False,"['HTHP0015', 'HTHP0035']",[],0.4663279346414753,0.31085970436387034,0.2228123609946543
BU05130105,Nieuwe Park-West,"[107034.598735244, 447796.493543707]",2.0,350.879,52370.0,78.86255924,22984.25892868,20.951999999999998,20.951980119999998,False,"['HTHP0015', 'HTHP0035']",[],0.43599344117244837,0.18910775036505192,0.3748988084624997
BU05130200,De Korte Akkeren-Oud,"[107792.75323243, 446813.051952956]",3089,197.3217,29451.0,101756.12796049,13492.728997875,25457.327999662,25457.328009647998,False,"['HTHP0015', 'HTHP0035']",[],0.48429536170015985,0.39147738563535484,0.12422725266448528
BU05130201,De Korte Akkeren-Nieuw,"[107669.75989608199, 446343.217716585]",973.0,52.0188,7764.0,37663.64296919,3589.9202299440003,8424.395999635,8424.396003012,False,"['HTHP0015', 'HTHP0035']",[],0.5153257014746243,0.44810084788190413,0.03657345064347154
BU05130202,Industrieterrein Kromme Gouwe Oost West,"[107293.44474201699, 447356.157102606]",85.0,211.2577,31531.0,3306.8009476,14855.121612402998,735.4799999700001,735.479998096,False,"['HTHP0015', 'HTHP0035']",[],0.5664996870652615,0.21365045009808523,0.2198498628366533
BU05130203,Industrieterrein de Hollandsche IJssel,"[108223.641397581, 446251.86287323]",23.0,36.6021,5463.0,1239.45655604,4010.642389593,254.196,254.196001314,False,"['HTHP0015', 'HTHP0035']",[],0.4987888843418402,0.5006517764772396,0.00055933918092013
BU05130204,Weidebloemkwartier,"[107543.893364684, 445845.504127386]",223.0,10.5793,1579.0,7107.81674487,110.823831373,2143.476,2143.47599945,False,"['HTHP0015', 'HTHP0035']",[],0.28412556053811655,0.5768609865470852,0.1390134529147982
BU05130300,Boerhaavekwartier,"[108047.45004750199, 448168.68921940797]",1788.0,1110.8198,165794.0,52290.4360164,69012.077290446,15540.839999208,15540.840022754,False,"['HTHP0015', 'HTHP0035']",[],0.43899061575843795,0.17619640445843857,0.38481297978312345
BU05130301,Windrooskwartier en Heesterbuurt,"[107679.085336915, 448622.87921292795]",1237.0,90.4299,13497.0,49093.10741892,5069.330172291,12405.74400564,12405.743997735,False,"['HTHP0015', 'HTHP0035']",[],0.37432730989544283,0.5547550770760526,0.07091761302850445
BU05130302,Groenhovenkwartier,"[107177.247289619, 449255.46522996604]",725.0,29.2991,4373.0,28587.677724499998,1050.6268806409998,7047.000000000001,7047.000002182001,False,['HTHP0035'],[],0.3440689655172413,0.6559310344827587,0.0
BU05130303,Bloemendaalseweg,"[107823.51452437301, 449128.300039186]",727.0,85.2709,12727.0,29383.93996521,11310.116020631998,7058.700000315999,7058.700004356,False,"['HTHP0015', 'HTHP0035']",[],0.4589916944485119,0.504700431019829,0.03630787453165906
BU05130304,De Goudse Poort,"[106620.39666988699, 448544.98050630296]",362.0,1851.6455,276365.0,12724.7914693,115683.891489495,5277.45599826,5277.45609086,False,"['HTHP0015', 'HTHP0035']",[],0.4234559724115152,0.25584568187987444,0.32069834570861044
BU05130305,De Gaardenbuurt,"[107386.607313584, 448984.092243031]",236.0,12.2878,1834.0,11674.51658868,2298.041656582,3344.54399996,3344.5440003920003,False,"['HTHP0015', 'HTHP0035']",[],0.015175831466737935,0.5344986371962659,0.4503255313369962
BU05130400,Hoef- en Veldbuurt,"[108222.776012599, 449436.403366645]",1299.0,199.51260000000002,29778.0,45446.988936329995,10684.169905793999,10178.243999373,10178.244008478,False,"['HTHP0015', 'HTHP0035']",[],0.4184137914844176,0.4069326176660971,0.17465359084948523
BU05130401,Zomenbuurt,"[107886.922171596, 449524.864454503]",912.0,19.9727,2981.0,32851.59241392,2483.0295065840005,8081.999999759999,8081.999999788,False,"['HTHP0015', 'HTHP0035']",[],0.4405043859649122,0.5518530701754386,0.007642543859649121
BU05130402,Hoevenbuurt,"[108392.188932237, 449948.610008354]",1295.0,56.0656,8368.0,48894.6366531,3961.1215416799996,13086.720000550002,13086.720003232,False,['HTHP0035'],[],0.34356717988981794,0.6523131539747049,0.004119666135477073
BU05130403,"Lusten-, Burgen- en Steinenbuurt","[108710.979859293, 449585.061283082]",699.0,29.4063,4389.0,29154.54186729,1659.735940401,7598.160001079999,7598.160001277999,False,"['HTHP0015', 'HTHP0035']",[],0.3182588973439826,0.673751585326727,0.007989517329290484
BU05130404,Grassen- en Waterbuurt,"[108954.017290626, 449439.137524005]",434.0,0.37520000000000003,56.0,23102.78673066,0.0,5140.296,5140.296,True,['HTHP0035'],[],0.3011059907834101,0.6988940092165898,0.0
BU05130405,Bodegraafsestraatweg,"[109144.93427720199, 449413.473884373]",122.0,4.3483,649.0,8403.284360000001,30.683468078999997,2002.3919999600002,2002.3920000809997,True,"['HTHP0015', 'HTHP0035']",[],0.10935480393100701,0.5368920694865124,0.35375312658248065
BU05130406,Mammoet,"[108718.89372500699, 448928.538555388]",338.0,316.4812,47236.0,11550.736176460001,21957.630415167998,3589.56,3589.5600014399997,False,"['HTHP0015', 'HTHP0035']",[],0.6021583665555864,0.280181033081773,0.11766060036264062
BU05130407,Wervenbuurt,"[108945.95128002301, 449948.93649566796]",320.0,1.6013,239.0,9725.0568736,564.312488919,3175.524,3175.5240007,True,['HTHP0035'],[],0.28872088208070357,0.6146329286328199,0.09664618928647639
BU05130500,Ouwe Gouwe,"[108920.562214934, 448312.05688600603]",2220.0,366.87190000000004,54757.0,83859.2590866,39624.000326098,18373.3199994,18373.320001721,False,"['HTHP0015', 'HTHP0035']",[],0.49141730132125977,0.3601494417721105,0.14843325690662978
BU05130501,Statensingel,"[108525.44567446, 448305.75853124]",351.0,78.3431,11693.0,9111.58293825,4770.828949645001,2299.752,2299.75199531,False,"['HTHP0015', 'HTHP0035']",[],0.4315951203228244,0.49861297822820017,0.0697919014489755
BU05130502,Wethouder Venteweg,"[109355.068877853, 448436.567023879]",631.0,16.3413,2439.0,22364.53554293,584.437148253,5738.040000239,5738.039999514,False,"['HTHP0015', 'HTHP0035']",[],0.32572107765451663,0.655229793977813,0.019049128367670365
BU05130503,Achterwillenseweg,"[109672.89738523801, 447842.19394643]",544.0,32.582100000000004,4863.0,18237.27488384,1349.618839068,4415.796000095999,4415.796000966,False,"['HTHP0015', 'HTHP0035']",[],0.46738447201937394,0.39178626674303973,0.14082926123758632
BU05130504,Slagenbuurt,"[109691.790678774, 448376.24680699996]",527.0,18.2843,2729.0,18355.91785409,701.6935000589999,6279.731999999999,6279.73200087,False,"['HTHP0015', 'HTHP0035']",[],0.24929536235639282,0.6722284377962882,0.07847619984731892
BU05130509,De Goudse Hout,"[110436.48006950699, 448105.550210509]",230.0,24.776600000000002,3698.0,8828.1832535,314.34085363,2470.1040003,2470.103998634,False,"['HTHP0015', 'HTHP0035']",[],0.022685984632870578,0.10656814217423131,0.8707458731928981
BU05130600,Oosterwei,"[110015.151223694, 447207.45899554103]",659.0,90.2758,13474.0,19947.624013120003,3233.778001264,4589.8199998869995,4589.8199958059995,False,"['HTHP0015', 'HTHP0035']",[],0.42550627059168983,0.2584303296704982,0.3160633997378119
BU05130601,Vreewijk,"[109676.537092449, 447233.24482441]",535.0,119.1126,17778.0,21463.609793350002,6637.3649749139995,4623.840000115,4623.840001721999,False,"['HTHP0015', 'HTHP0035']",[],0.4839519649869731,0.42197051381378015,0.09407752119924676
BU05130602,Voorwillenseweg,"[109724.281792594, 447613.09016703704]",210.0,16.5624,2472.0,8255.5134291,645.918382368,1495.94399997,1495.94400048,False,"['HTHP0015', 'HTHP0035']",[],0.37957142857142856,0.5984285714285714,0.022
BU05130603,Kadenbuurt,"[108924.06889191199, 447653.422315789]",1238.0,182.8363,27289.0,45125.2559261,13101.672778956001,10465.019999486001,10465.019996065,False,"['HTHP0015', 'HTHP0035']",[],0.554960013241426,0.38203813306635404,0.06300185369221994
BU05130604,Kort Haarlem,"[109229.008526698, 447086.569266218]",1662.0,232.8116,34748.0,67989.24486534,17800.849400964,15030.000000600001,15029.99999424,False,"['HTHP0015', 'HTHP0035']",[],0.5294983423849833,0.35494245161116544,0.11555920600385122
BU05130700,Sportbuurt,"[110320.748679594, 447163.90208164795]",614.0,27.9926,4178.0,23290.78041168,2475.4776133819996,4484.088000266,4484.088000944,False,"['HTHP0015', 'HTHP0035']",[],0.5131617181183401,0.3821956462856303,0.10464263559602949
BU05130701,Molenbuurt,"[110727.99329596, 446918.845750933]",1312.0,94.8921,14163.0,40453.176938560006,6855.653629488,13524.588,13524.588002991,False,"['HTHP0015', 'HTHP0035']",[],0.3220951035239144,0.6477174512076158,0.030187445268469802
BU05130702,Polderbuurt,"[111146.192022215, 446671.566826094]",1180.0,79.9109,11927.0,40162.012637399996,4407.884230205001,12721.463994200001,12721.463994069,False,"['HTHP0015', 'HTHP0035']",[],0.2760855967707124,0.6591706466102948,0.06474375661899284
BU05130703,Vrijheidsbuurt,"[111518.64705628599, 446462.41680545296]",321.0,0.4489,67.0,13606.74881439,0.0,3975.264,3975.26400017,False,['HTHP0035'],[],0.0,0.6635202492211838,0.3364797507788162
BU05130704,Componistenbuurt,"[111139.829350959, 447359.92393501295]",649.0,3.4371,513.0,21325.75039232,98.975355921,7219.476000000001,7219.47599919,False,['HTHP0035'],[],0.04779661016949153,0.6704006163328198,0.2818027734976888
BU05130705,Muziekbuurt,"[110555.138858181, 447531.21009798]",295.0,73.94120000000001,11036.0,9266.698261599999,3260.371086288,2623.500000005,2623.500003036,False,"['HTHP0015', 'HTHP0035']",[],0.2304725487108682,0.5057671710294264,0.2637602802597054
BU05130800,Stolwijkersluis-Oost,"[109618.06618232199, 446625.863168424]",148.0,25.7615,3845.0,8653.29383828,3679.22693146,1979.20800044,1979.208001725,False,"['HTHP0015', 'HTHP0035']",[],0.3959655262445112,0.4892538937473638,0.11478058000812492
BU05130809,Stolwijkersluis-West,"[108937.62685308, 446213.04012328206]",34.0,13.058300000000001,1949.0,2269.07109,598.0352197670001,461.3759999,461.375999826,False,"['HTHP0015', 'HTHP0035']",[],0.00937556357083459,0.9472160286412883,0.04340840778787713
BU05130900,Gouwestroom,"[107106.04051956699, 446571.205055212]",13.0,134.0737,20011.0,995.31121638,6282.018130705999,249.912,249.91199604100004,False,"['HTHP0015', 'HTHP0035']",[],0.1513945731404755,0.5512614123738148,0.2973440144857097
BU05130901,Ringvaartbocht,"[107110.37428193801, 445843.604654715]",7.0,5.0518,754.0,276.01895734,382.20312629200004,107.35199999999999,107.35200013200001,False,"['HTHP0015', 'HTHP0035']",[],0.2871428571428571,0.7128571428571429,0.0
BU05130909,Oostpolder in Schieland,"[106246.48693798401, 446740.33438137296]",389,45.6002,6806.0,10409.674566540001,1939.481393266,3513.600000194,3513.5999978020004,False,"['HTHP0015', 'HTHP0035']",[],0.0,0.054419974416924304,0.9455800255830757
BU05180170,Oostduinen,"[81026.3462097547, 459233.557651165]",1.0,196.6852,29356.0,39.43127962,22749.760135876,10.475999999999999,10.476011516,True,['HTHP0031'],[],0.8959807551409604,0.09813626813824909,0.005882976720790426
BU05180271,Belgisch Park,"[79977.0289202993, 458779.139239976]",4124.0,1567.4650000000001,233950.0,186526.0647766,105263.80994785,40010.255998172,40010.25603485,True,['HTHP0031'],[],0.6985231580260489,0.24883681397741925,0.05264002799653188
BU05180373,Westbroekpark,"[80090.5004614697, 457832.45545017]",599.0,142.7837,21311.0,33022.92574893,12964.068886892,5941.908000145,5941.908000886,True,['HTHP0031'],[],0.3911886276336507,0.40141413113374713,0.20739724123260223
BU05180374,Duttendel,"[80957.9740232185, 457876.043130224]",615.0,1208.4991,180373.0,45736.92891149999,79793.338116022,8623.90799745,8623.908018452,True,['HTHP0031'],[],0.5000018301754515,0.2602758427749119,0.2397223270496367
BU05180448,Nassaubuurt,"[81674.2251700902, 456211.095974321]",752.0,883.7635,131905.0,50033.494469440004,69450.62482096,8468.92799968,8468.927944465,True,['HTHP0031'],[],0.8786458783247155,0.09456653502885695,0.026787586646427622
BU05180475,Uilennest,"[82832.2353402204, 456915.186448791]",1247.0,170.7227,25481.0,61121.86097476,12801.896545943,12621.888004310002,12621.888008961001,True,['HTHP0031'],[],0.6119423283635308,0.2977089555178549,0.0903487161186143
BU05180476,Duinzigt,"[82247.8392863704, 457872.43995733]",1740.0,220.3094,32882.0,103697.2954146,8154.852139224,16198.271999759998,16198.272014102002,True,['HTHP0031'],[],0.658543607173358,0.28912662731740507,0.052329765509236924
BU05180477,Waalsdorp,"[81489.5516037875, 457271.429480866]",1747.0,718.7492,107276.0,111650.15640118999,75854.83621383201,20246.11199848,20246.11205006,True,['HTHP0031'],[],0.7485714490106742,0.18447237180865764,0.06695617918066812
BU05180478,Arendsdorp,"[81740.6482505468, 456794.335247589]",896.0,713.9788,106564.0,74991.9731456,63754.94538518399,12679.41600128,12679.415984508,True,['HTHP0031'],[],0.7718268718986269,0.1596423708238225,0.06853075727755062
