code,name,geo_coordinate,heating_option_preference,assigned_heating_option,assigned_heat_source,stage_of_assignment,confidence,share_of_houses_demolished,number_of_lt_eligible_houses,number_of_new_apartments,number_of_new_terraced_houses,number_of_new_detached_houses,number_of_new_semi_detached_houses,number_of_new_houses_unknown_type,epi_of_new_houses,size_of_new_houses,trace_length,space_heating_demand_per_house,hot_water_demand_per_house,electricity_demand_per_house,space_heating_demand_per_m2_utility,hot_water_demand_per_m2_utility,electricity_demand_per_m2_utility,adjacent_neighbourhoods,municipality_code,municipality_name,housing_stock_matrix,utility_stock_matrix,ht_sources_available,lt_sources_available,geothermal_available
BU03072802,Sprengenberg,"[157027.8611, 467895.0272]","[('E', 0.6991464069705564), ('H', 0.30085359302944353), ('W', 0.0)]",W,LTHP01,post-analysis,0.6991464069705564,0.0,621,0.0,0.0,0.0,0.0,0,0.9,100,0.0,32.38721538,7,13.30190217,0.24165819100000002,0.01361223,0.837556677,"BU03072801,BU03072800,BU03072900,BU03073000,BU03073103,BU03073102,BU03072803",GM0307,Amersfoort,"{'Apartment': {'2001-2010': {'aantal_woningen': 99, 'aantal_kleine_woningen': 20, 'gem_epi': 1.023232323, 'gem_oppervlakte': 91.29292929}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Terraced house': {'2001-2010': {'aantal_woningen': 522, 'aantal_kleine_woningen': 0, 'gem_epi': 1.093965517, 'gem_oppervlakte': 157.9348659}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Semi-detached house': {'2001-2010': {'aantal_woningen': 98, 'aantal_kleine_woningen': 0, 'gem_epi': 1.277346939, 'gem_oppervlakte': 187.78571430000002}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Detached house': {'1946-1974': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 2.23, 'gem_oppervlakte': 263.0}, '1975-1990': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 1.82, 'gem_oppervlakte': 284.0}, '2001-2010': {'aantal_woningen': 15, 'aantal_kleine_woningen': 0, 'gem_epi': 1.083333333, 'gem_oppervlakte': 222.0}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}}","{'Small': {'>2000': {'aantal_gebouwen': 9, 'gem_epi': 1.3, 'totaal_oppervlakte': 483}}, 'Medium': {'>2000': {'aantal_gebouwen': 6, 'gem_epi': 1.213482443, 'totaal_oppervlakte': 6237}}, 'Large': {'>2000': {'aantal_gebouwen': 2, 'gem_epi': 0.711654256, 'totaal_oppervlakte': 4969}}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
BU03072800,Leersumseberg,"[156567.9995, 468090.9777]","[('E', 0.6675375860347228), ('H', 0.3293807932501737), ('W', 0.0030816207151035616)]",W,LTHP01,post-analysis,0.6675375860347228,0.0,546,0.0,0.0,0.0,0.0,0,0.9,100,0.0,28.81674566,7,13.32,0.420536629,0.012977746,12.38492837,"BU03072801,BU03072802,BU03072805,BU03073103",GM0307,Amersfoort,"{'Apartment': {'1946-1974': {'aantal_woningen': 3, 'aantal_kleine_woningen': 0, 'gem_epi': 2.2, 'gem_oppervlakte': 241.0}, '2001-2010': {'aantal_woningen': 27, 'aantal_kleine_woningen': 0, 'gem_epi': 1.295185185, 'gem_oppervlakte': 132.0740741}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Terraced house': {'2001-2010': {'aantal_woningen': 519, 'aantal_kleine_woningen': 0, 'gem_epi': 1.1767437379999999, 'gem_oppervlakte': 151.4258189}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Semi-detached house': {'2001-2010': {'aantal_woningen': 60, 'aantal_kleine_woningen': 0, 'gem_epi': 1.22, 'gem_oppervlakte': 150.83333330000002}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Detached house': {'<1946': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 2.23, 'gem_oppervlakte': 205.0}, '2001-2010': {'aantal_woningen': 39, 'aantal_kleine_woningen': 0, 'gem_epi': 1.075641026, 'gem_oppervlakte': 239.5384615}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}}","{'Small': {'1991-2000': {'aantal_gebouwen': 3, 'gem_epi': 1.3, 'totaal_oppervlakte': 198}, '>2000': {'aantal_gebouwen': 6, 'gem_epi': 1.3, 'totaal_oppervlakte': 271}}, 'Medium': {'<1991': {'aantal_gebouwen': 1, 'gem_epi': 2.25, 'totaal_oppervlakte': 229}}, 'Large': {}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
BU03072804,Cycladen,"[157163.8994, 466758.0564]","[('E', 0.7274200843160891), ('H', 0.27257991568391104), ('W', 0.0)]",W,LTHP02,post-analysis,0.7274200843160891,0.0,183,0.0,0.0,0.0,0.0,0,0.9,100,0.0,28.68246445,7,10.905682400000002,0.23378167100000002,0.00319877,1.207711027,"BU03072603,BU03072507,BU03072803,BU03073001",GM0307,Amersfoort,"{'Apartment': {'2001-2010': {'aantal_woningen': 46, 'aantal_kleine_woningen': 14, 'gem_epi': 0.941304348, 'gem_oppervlakte': 92.84782609}, '>2010': {'aantal_woningen': 29, 'aantal_kleine_woningen': 29, 'gem_epi': 0.5165517239999999, 'gem_oppervlakte': 60.82758621}}, 'Terraced house': {'2001-2010': {'aantal_woningen': 108, 'aantal_kleine_woningen': 0, 'gem_epi': 0.929351852, 'gem_oppervlakte': 147.3240741}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Semi-detached house': {'2001-2010': {'aantal_woningen': 30, 'aantal_kleine_woningen': 0, 'gem_epi': 0.916666667, 'gem_oppervlakte': 205.0}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Detached house': {'2001-2010': {'aantal_woningen': 20, 'aantal_kleine_woningen': 0, 'gem_epi': 0.92, 'gem_oppervlakte': 230.95}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}}","{'Small': {'>2000': {'aantal_gebouwen': 7, 'gem_epi': 1.3, 'totaal_oppervlakte': 322}}, 'Medium': {'>2000': {'aantal_gebouwen': 1, 'gem_epi': 1.3, 'totaal_oppervlakte': 1782}}, 'Large': {}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
BU03070205,Weltevreden,"[154696.3374, 462482.3292]","[('E', 0.5687049854117574), ('H', 0.35018750463503434), ('W', 0.08110750995320835)]",W,LTHP03,post-analysis,0.5687049854117574,0.0,134,0.0,0.0,0.0,0.0,0,0.9,100,0.0,21.62773836,7,8.130589595,0.402877136,0.003995268,0.439148298,"BU03071500,BU03071700,BU03071600,BU03071502,BU03070204,BU03070206,BU03070202,BU03071801",GM0307,Amersfoort,"{'Apartment': {'<1946': {'aantal_woningen': 2, 'aantal_kleine_woningen': 1, 'gem_epi': 2.2, 'gem_oppervlakte': 70.5}, '1946-1974': {'aantal_woningen': 10, 'aantal_kleine_woningen': 10, 'gem_epi': 2.55, 'gem_oppervlakte': 36.0}, '1975-1990': {'aantal_woningen': 11, 'aantal_kleine_woningen': 11, 'gem_epi': 2.140909091, 'gem_oppervlakte': 36.0}, '1991-2000': {'aantal_woningen': 6, 'aantal_kleine_woningen': 0, 'gem_epi': 1.4066666669999999, 'gem_oppervlakte': 111.0}, '2001-2010': {'aantal_woningen': 105, 'aantal_kleine_woningen': 46, 'gem_epi': 0.935238095, 'gem_oppervlakte': 88.4}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Terraced house': {'<1946': {'aantal_woningen': 2, 'aantal_kleine_woningen': 0, 'gem_epi': 2.18, 'gem_oppervlakte': 205.0}, '2001-2010': {'aantal_woningen': 29, 'aantal_kleine_woningen': 0, 'gem_epi': 0.9137931029999999, 'gem_oppervlakte': 180.4137931}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Semi-detached house': {'<1946': {'aantal_woningen': 4, 'aantal_kleine_woningen': 0, 'gem_epi': 2.49, 'gem_oppervlakte': 155.0}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Detached house': {'<1946': {'aantal_woningen': 3, 'aantal_kleine_woningen': 0, 'gem_epi': 2.516666667, 'gem_oppervlakte': 139.0}, '1946-1974': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 1.08, 'gem_oppervlakte': 546.0}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}}","{'Small': {'<1991': {'aantal_gebouwen': 7, 'gem_epi': 2.081557971, 'totaal_oppervlakte': 552}, '1991-2000': {'aantal_gebouwen': 2, 'gem_epi': 1.3, 'totaal_oppervlakte': 261}, '>2000': {'aantal_gebouwen': 9, 'gem_epi': 0.9448632579999999, 'totaal_oppervlakte': 841}}, 'Medium': {'<1991': {'aantal_gebouwen': 3, 'gem_epi': 2.0492625, 'totaal_oppervlakte': 800}, '>2000': {'aantal_gebouwen': 1, 'gem_epi': 0.6, 'totaal_oppervlakte': 749}}, 'Large': {}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
BU03073000,De Bron Noord,"[157218.8506, 467390.6386]","[('E', 0.9252717391304348), ('H', 0.07472826086956522), ('W', 0.0)]",W,LTHP01,post-analysis,0.9252717391304348,0.0,426,0.0,0.0,0.0,0.0,0,0.9,100,0.0,24.74564988,7,12.37173913,0.0,0.0,0.0,"BU03072802,BU03072900,BU03072902,BU03072803,BU03073001",GM0307,Amersfoort,"{'Apartment': {'2001-2010': {'aantal_woningen': 16, 'aantal_kleine_woningen': 5, 'gem_epi': 0.974375, 'gem_oppervlakte': 86.9375}, '>2010': {'aantal_woningen': 38, 'aantal_kleine_woningen': 22, 'gem_epi': 0.999473684, 'gem_oppervlakte': 75.07894737}}, 'Terraced house': {'2001-2010': {'aantal_woningen': 103, 'aantal_kleine_woningen': 0, 'gem_epi': 0.920679612, 'gem_oppervlakte': 125.961165}, '>2010': {'aantal_woningen': 269, 'aantal_kleine_woningen': 0, 'gem_epi': 0.815724907, 'gem_oppervlakte': 132.8066914}}, 'Semi-detached house': {'2001-2010': {'aantal_woningen': 4, 'aantal_kleine_woningen': 0, 'gem_epi': 0.95, 'gem_oppervlakte': 242.0}, '>2010': {'aantal_woningen': 74, 'aantal_kleine_woningen': 0, 'gem_epi': 0.842162162, 'gem_oppervlakte': 173.5540541}}, 'Detached house': {'2001-2010': {'aantal_woningen': 2, 'aantal_kleine_woningen': 0, 'gem_epi': 0.9, 'gem_oppervlakte': 242.0}, '>2010': {'aantal_woningen': 46, 'aantal_kleine_woningen': 0, 'gem_epi': 0.8719565220000001, 'gem_oppervlakte': 208.69565219999998}}}","{'Small': {}, 'Medium': {}, 'Large': {}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
BU03072803,Duisterweg,"[156718.8953, 467233.4752]","[('E', 0.7173396762117046), ('H', 0.2826603237882954), ('W', 0.0)]",W,LTHP01,post-analysis,0.7173396762117046,0.0,294,0.0,0.0,0.0,0.0,0,0.9,100,0.0,33.00252354,7,12.85452468,0.493035393,0.006143781,3.319243461,"BU03072801,BU03072802,BU03073000,BU03072507,BU03072804,BU03073001",GM0307,Amersfoort,"{'Apartment': {'2001-2010': {'aantal_woningen': 18, 'aantal_kleine_woningen': 18, 'gem_epi': 0.95, 'gem_oppervlakte': 60.33333333}, '>2010': {'aantal_woningen': 21, 'aantal_kleine_woningen': 0, 'gem_epi': 0.957142857, 'gem_oppervlakte': 86.57142857}}, 'Terraced house': {'2001-2010': {'aantal_woningen': 232, 'aantal_kleine_woningen': 0, 'gem_epi': 0.92887931, 'gem_oppervlakte': 150.82758619999998}, '>2010': {'aantal_woningen': 23, 'aantal_kleine_woningen': 0, 'gem_epi': 0.988695652, 'gem_oppervlakte': 119.17391299999998}}, 'Semi-detached house': {'2001-2010': {'aantal_woningen': 42, 'aantal_kleine_woningen': 0, 'gem_epi': 0.932619048, 'gem_oppervlakte': 192.9285714}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Detached house': {'<1946': {'aantal_woningen': 2, 'aantal_kleine_woningen': 0, 'gem_epi': 2.515, 'gem_oppervlakte': 234.0}, '1946-1974': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 2.23, 'gem_oppervlakte': 212.0}, '2001-2010': {'aantal_woningen': 30, 'aantal_kleine_woningen': 0, 'gem_epi': 0.92, 'gem_oppervlakte': 235.7333333}, '>2010': {'aantal_woningen': 16, 'aantal_kleine_woningen': 2, 'gem_epi': 0.9125, 'gem_oppervlakte': 252.4375}}}","{'Small': {'<1991': {'aantal_gebouwen': 1, 'gem_epi': 2.8, 'totaal_oppervlakte': 144}, '>2000': {'aantal_gebouwen': 2, 'gem_epi': 1.3, 'totaal_oppervlakte': 129}}, 'Medium': {'<1991': {'aantal_gebouwen': 2, 'gem_epi': 2.045073892, 'totaal_oppervlakte': 1218}}, 'Large': {}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
BU03072900,Roevoeterstraat,"[157439.2689, 467793.7296]","[('E', 0.6689096573208723), ('H', 0.3310903426791278), ('W', 0.0)]",W,LTHP01,post-analysis,0.6689096573208723,0.0,480,0.0,0.0,0.0,0.0,0,0.9,100,0.0,32.43127962,7,12.6,0.0,0.0,224.7,"BU03072802,BU03073000,BU03073103,BU03072901,BU03072902,BU03073101,BU03073102",GM0307,Amersfoort,"{'Apartment': {'2001-2010': {'aantal_woningen': 29, 'aantal_kleine_woningen': 10, 'gem_epi': 0.951724138, 'gem_oppervlakte': 92.68965517}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Terraced house': {'2001-2010': {'aantal_woningen': 451, 'aantal_kleine_woningen': 0, 'gem_epi': 1.185121951, 'gem_oppervlakte': 132.88026609999997}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Semi-detached house': {'2001-2010': {'aantal_woningen': 100, 'aantal_kleine_woningen': 0, 'gem_epi': 1.1722, 'gem_oppervlakte': 189.72}, '>2010': {'aantal_woningen': 4, 'aantal_kleine_woningen': 0, 'gem_epi': 0.925, 'gem_oppervlakte': 200.0}}, 'Detached house': {'<1946': {'aantal_woningen': 3, 'aantal_kleine_woningen': 1, 'gem_epi': 2.336666667, 'gem_oppervlakte': 258.0}, '1975-1990': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 1.82, 'gem_oppervlakte': 195.0}, '2001-2010': {'aantal_woningen': 52, 'aantal_kleine_woningen': 0, 'gem_epi': 1.039615385, 'gem_oppervlakte': 280.2692308}, '>2010': {'aantal_woningen': 2, 'aantal_kleine_woningen': 0, 'gem_epi': 0.9, 'gem_oppervlakte': 222.5}}}","{'Small': {'1991-2000': {'aantal_gebouwen': 2, 'gem_epi': 1.3, 'totaal_oppervlakte': 18}, '>2000': {'aantal_gebouwen': 2, 'gem_epi': 1.3, 'totaal_oppervlakte': 18}}, 'Medium': {}, 'Large': {}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
BU03072902,Damespolder,"[157760.7135, 467367.1699]","[('E', 0.7102028917727162), ('H', 0.2897971082272837), ('W', 0.0)]",W,LTHP01,post-analysis,0.7102028917727162,0.0,282,0.0,0.0,0.0,0.0,0,0.9,100,0.0,32.43127962,7,12.924000000000001,0.191119858,0.0024391670000000003,102.04575,"BU03072900,BU03073000,BU03072603,BU03072901,BU03073001",GM0307,Amersfoort,"{'Apartment': {'2001-2010': {'aantal_woningen': 20, 'aantal_kleine_woningen': 0, 'gem_epi': 1.002, 'gem_oppervlakte': 91.1}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Terraced house': {'2001-2010': {'aantal_woningen': 230, 'aantal_kleine_woningen': 0, 'gem_epi': 1.1026521740000002, 'gem_oppervlakte': 153.4043478}, '>2010': {'aantal_woningen': 32, 'aantal_kleine_woningen': 0, 'gem_epi': 1.0, 'gem_oppervlakte': 153.34375}}, 'Semi-detached house': {'2001-2010': {'aantal_woningen': 76, 'aantal_kleine_woningen': 0, 'gem_epi': 1.150263158, 'gem_oppervlakte': 210.98684210000002}, '>2010': {'aantal_woningen': 14, 'aantal_kleine_woningen': 0, 'gem_epi': 1.0, 'gem_oppervlakte': 160.1428571}}, 'Detached house': {'2001-2010': {'aantal_woningen': 7, 'aantal_kleine_woningen': 0, 'gem_epi': 0.987142857, 'gem_oppervlakte': 286.42857139999995}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}}","{'Small': {'1991-2000': {'aantal_gebouwen': 1, 'gem_epi': 1.3, 'totaal_oppervlakte': 8}, '>2000': {'aantal_gebouwen': 2, 'gem_epi': 1.3, 'totaal_oppervlakte': 40}}, 'Medium': {}, 'Large': {}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
BU03070603,Gildekwartier,"[154743.1083, 463690.3167]","[('E', 0.6425197139037538), ('H', 0.31055924776110133), ('W', 0.04692103833514481)]",W,LTHP01,post-analysis,0.6425197139037538,0.0,331,0.0,0.0,0.0,0.0,0,0.9,100,0.0,21.53927486,7,9.770044842999999,0.194391535,0.004416887,0.44737577,"BU03070401,BU03070600,BU03070108,BU03070601,BU03070700,BU03070107,BU03070402",GM0307,Amersfoort,"{'Apartment': {'1991-2000': {'aantal_woningen': 32, 'aantal_kleine_woningen': 0, 'gem_epi': 1.3384375, 'gem_oppervlakte': 96.5}, '2001-2010': {'aantal_woningen': 207, 'aantal_kleine_woningen': 0, 'gem_epi': 1.199082126, 'gem_oppervlakte': 119.0289855}, '>2010': {'aantal_woningen': 75, 'aantal_kleine_woningen': 10, 'gem_epi': 0.7944, 'gem_oppervlakte': 86.61333333}}, 'Terraced house': {'<1946': {'aantal_woningen': 2, 'aantal_kleine_woningen': 0, 'gem_epi': 2.11, 'gem_oppervlakte': 294.0}, '1946-1974': {'aantal_woningen': 35, 'aantal_kleine_woningen': 0, 'gem_epi': 0.838, 'gem_oppervlakte': 108.0571429}, '1991-2000': {'aantal_woningen': 42, 'aantal_kleine_woningen': 0, 'gem_epi': 1.335952381, 'gem_oppervlakte': 154.0238095}, '2001-2010': {'aantal_woningen': 35, 'aantal_kleine_woningen': 0, 'gem_epi': 1.251714286, 'gem_oppervlakte': 150.77142859999998}, '>2010': {'aantal_woningen': 14, 'aantal_kleine_woningen': 0, 'gem_epi': 0.9071428570000001, 'gem_oppervlakte': 133.5714286}}, 'Semi-detached house': {'2001-2010': {'aantal_woningen': 2, 'aantal_kleine_woningen': 0, 'gem_epi': 1.36, 'gem_oppervlakte': 178.0}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Detached house': {'1991-2000': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 1.21, 'gem_oppervlakte': 200.0}, '2001-2010': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 1.0, 'gem_oppervlakte': 178.0}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}}","{'Small': {'<1991': {'aantal_gebouwen': 15, 'gem_epi': 2.25, 'totaal_oppervlakte': 270}, '1991-2000': {'aantal_gebouwen': 2, 'gem_epi': 1.3, 'totaal_oppervlakte': 20}, '>2000': {'aantal_gebouwen': 14, 'gem_epi': 1.259180328, 'totaal_oppervlakte': 1281}}, 'Medium': {'<1991': {'aantal_gebouwen': 5, 'gem_epi': 2.217250496, 'totaal_oppervlakte': 1513}, '>2000': {'aantal_gebouwen': 4, 'gem_epi': 1.1254461340000002, 'totaal_oppervlakte': 3026}}, 'Large': {'>2000': {'aantal_gebouwen': 1, 'gem_epi': 1.3, 'totaal_oppervlakte': 3630}}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
BU03072601,Lient,"[157824.5357, 466228.5199]","[('E', 0.7908875352441563), ('H', 0.20911246475584358), ('W', 0.0)]",W,LTHP01,post-analysis,0.7908875352441563,0.0,501,0.0,0.0,0.0,0.0,0,0.9,100,0.0,31.39918615,7,12.29386745,0.251261106,0.012429188999999998,0.889455088,"BU03072603,BU03072600,BU03072602,BU03072505,BU03072507",GM0307,Amersfoort,"{'Apartment': {'2001-2010': {'aantal_woningen': 40, 'aantal_kleine_woningen': 24, 'gem_epi': 0.9475, 'gem_oppervlakte': 76.3}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Terraced house': {'2001-2010': {'aantal_woningen': 348, 'aantal_kleine_woningen': 0, 'gem_epi': 0.9602011490000001, 'gem_oppervlakte': 132.3017241}, '>2010': {'aantal_woningen': 113, 'aantal_kleine_woningen': 0, 'gem_epi': 0.92920354, 'gem_oppervlakte': 130.83185840000002}}, 'Semi-detached house': {'2001-2010': {'aantal_woningen': 50, 'aantal_kleine_woningen': 0, 'gem_epi': 0.9636, 'gem_oppervlakte': 202.08}, '>2010': {'aantal_woningen': 30, 'aantal_kleine_woningen': 0, 'gem_epi': 0.923333333, 'gem_oppervlakte': 164.16666669999998}}, 'Detached house': {'1975-1990': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 1.82, 'gem_oppervlakte': 141.0}, '1991-2000': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 1.21, 'gem_oppervlakte': 233.0}, '2001-2010': {'aantal_woningen': 28, 'aantal_kleine_woningen': 0, 'gem_epi': 0.9253571429999999, 'gem_oppervlakte': 244.8214286}, '>2010': {'aantal_woningen': 68, 'aantal_kleine_woningen': 0, 'gem_epi': 0.9573529409999999, 'gem_oppervlakte': 225.5}}}","{'Small': {'1991-2000': {'aantal_gebouwen': 1, 'gem_epi': 1.3, 'totaal_oppervlakte': 9}, '>2000': {'aantal_gebouwen': 2, 'gem_epi': 1.3, 'totaal_oppervlakte': 174}}, 'Medium': {'>2000': {'aantal_gebouwen': 2, 'gem_epi': 1.3, 'totaal_oppervlakte': 1777}}, 'Large': {'>2000': {'aantal_gebouwen': 2, 'gem_epi': 1.193636364, 'totaal_oppervlakte': 7425}}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
BU03072602,Hoekveen,"[158242.2108, 466771.0267]","[('E', 0.7501689189189189), ('H', 0.24983108108108112), ('W', 0.0)]",W,LTHP01,post-analysis,0.7501689189189189,0.0,209,0.0,0.0,0.0,0.0,0,0.9,100,0.0,31.88577559,7,12.51486486,0.0,0.0,20.24262295,"BU03072603,BU03072601,BU03072600,BU03072506,BU03072901,BU03073100,BU03072505",GM0307,Amersfoort,"{'Apartment': {'2001-2010': {'aantal_woningen': 43, 'aantal_kleine_woningen': 0, 'gem_epi': 1.146976744, 'gem_oppervlakte': 94.81395349}, '>2010': {'aantal_woningen': 55, 'aantal_kleine_woningen': 10, 'gem_epi': 0.9963636359999999, 'gem_oppervlakte': 77.70909091}}, 'Terraced house': {'2001-2010': {'aantal_woningen': 102, 'aantal_kleine_woningen': 0, 'gem_epi': 0.934313725, 'gem_oppervlakte': 178.5392157}, '>2010': {'aantal_woningen': 9, 'aantal_kleine_woningen': 0, 'gem_epi': 0.955555556, 'gem_oppervlakte': 108.66666670000001}}, 'Semi-detached house': {'2001-2010': {'aantal_woningen': 58, 'aantal_kleine_woningen': 0, 'gem_epi': 0.924137931, 'gem_oppervlakte': 181.6034483}, '>2010': {'aantal_woningen': 0.0, 'aantal_kleine_woningen': 0.0, 'gem_epi': 0.0, 'gem_oppervlakte': 0.0}}, 'Detached house': {'<1946': {'aantal_woningen': 1, 'aantal_kleine_woningen': 0, 'gem_epi': 2.8, 'gem_oppervlakte': 128.0}, '1946-1974': {'aantal_woningen': 2, 'aantal_kleine_woningen': 0, 'gem_epi': 2.23, 'gem_oppervlakte': 184.0}, '2001-2010': {'aantal_woningen': 12, 'aantal_kleine_woningen': 0, 'gem_epi': 0.975833333, 'gem_oppervlakte': 254.58333330000002}, '>2010': {'aantal_woningen': 14, 'aantal_kleine_woningen': 0, 'gem_epi': 0.9285714290000001, 'gem_oppervlakte': 285.64285710000007}}}","{'Small': {'>2000': {'aantal_gebouwen': 2, 'gem_epi': 1.3, 'totaal_oppervlakte': 183}}, 'Medium': {}, 'Large': {}}","['HTHP0007', 'HTHP0008']","['LTHP01', 'LTHP02', 'LTHP03']",False
